"","Casa","Mes","Ano","energia.x","Energia","Energia_Ajustada","tipo","importe","mes","fecha","energia.y","energia_ajustada","treatment","report_intervention_month","intervention_group","sms_intervention_month","sms_intervention_month_text","information_group","wtp_paper","wtp_values","wtp_lw_md_h","mean_cost","fraction_wtp","fraction_lw_md_h","importe_dl","Lugar","energia","lag_variable","diff_variable","treatment_v2","mbm_paper","sms_dr","all_months_intervention"
"238","A21","Enero",2016,NA,"TD[""00_7_0""] = ""359"";","TD[""00_7_0""] = ""359"";","Recibos de energia electrica",3252.18,1,2016-01-01,359,359,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",112,"pulperia",359,410,-51,"Treatment - Won Information","Other","Other","Other"
"239","A21","Febrero",2016,NA,"TD[""00_8_0""] = ""354"";","TD[""00_8_0""] = ""354"";","Recibos de energia electrica",3179.91,2,2016-02-01,354,354,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",109,"pulperia",354,359,-5,"Treatment - Won Information","Only Paper Intervention","Other","Other"
"240","A21","Marzo",2016,NA,"TD[""00_9_0""] = ""390"";","TD[""00_9_0""] = ""390"";","Recibos de energia electrica",3397.15,3,2016-03-01,390,390,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",117,"pulperia",390,354,36,"Treatment - Won Information","Only Paper Intervention","Other","Other"
"241","A21","Abril",2016,NA,"TD[""00_10_0""] = ""450"";","TD[""00_10_0""] = ""450"";","Recibos de energia electrica",3893.93,4,2016-04-01,450,450,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",134,"pulperia",450,390,60,"Treatment - Won Information","Only Paper Intervention","Other","Other"
"242","A21","Mayo",2016,NA,"TD[""00_11_0""] = ""438"";","TD[""00_11_0""] = ""438"";","Recibos de energia electrica",3799.5,5,2016-05-01,438,438,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",131,"pulperia",438,450,-12,"Treatment - Won Information","Only Paper Intervention","Other","Other"
"243","A21","Junio",2016,NA,"382","382","Recibos de energia electrica",3340.35,6,2016-06-01,382,382,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",115,"pulperia",382,438,-56,"Treatment - Won Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"244","A21","Julio",2016,NA,"345","345","Recibos de energia electrica",3055.75,7,2016-07-01,345,345,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",105,"pulperia",345,382,-37,"Treatment - Won Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"245","A21","Agosto",2016,NA,"336","336","Recibos de energia electrica",2985.25,8,2016-08-01,336,336,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",102,"pulperia",336,345,-9,"Treatment - Won Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"246","A21","Septiembre",2016,NA,"301","301","Recibos de energia electrica",2696.22,9,2016-09-01,301,301,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",92,"pulperia",301,336,-35,"Treatment - Won Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"247","A21","Octubre",2016,NA,"332","332","Recibos de energia electrica",2957.97,10,2016-10-01,332,332,"Treatment",1,"Treatment Post-Intervention",1,"Actively Receiving SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",101,"pulperia",332,301,31,"Treatment - Won Information","Other","DR Intervetnion + SMS","DR Intervetnion + SMS All"
"248","A21","Noviembre",2016,NA,"305","305","Recibos de energia electrica",2751.12,11,2016-11-01,305,305,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",94,"pulperia",305,332,-27,"Treatment - Won Information","Other","Other","DR Intervetnion + SMS All"
"249","A21","Diciembre",2016,NA,"333","333","Recibos de energia electrica",2991.15,12,2016-12-01,333,333,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",103,"pulperia",333,305,28,"Treatment - Won Information","Other","Other","DR Intervetnion + SMS All"
"250","A21","Enero",2017,NA,"287","287","Recibos de energia electrica",2627.28,1,2017-01-01,287,287,"Treatment",0,"Treatment Post-Intervention",0,"No SMS","Won Willingness to Pay Information Bid",0,200,"high",3191.70666666667,0.0626624000534719,"medium-low",90,"pulperia",287,333,-46,"Treatment - Won Information","Other","Other","Other"
"251","A22","Octubre",2014,156.229562031904,NA,NA,"Recibos de energia electrica",568.66,10,2014-10-01,NA,156,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",19,"casa",156,NA,NA,"Treatment - Lost Information","Other","Other","Other"
"252","A22","Noviembre",2014,83.9523579979712,NA,NA,"Recibos de energia electrica",247.87,11,2014-11-01,NA,83,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",8,"casa",83,156,-73,"Treatment - Lost Information","Other","Other","Other"
"253","A22","Diciembre",2014,86.2585043874556,NA,NA,"Recibos de energia electrica",257.23,12,2014-12-01,NA,86,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",8,"casa",86,83,3,"Treatment - Lost Information","Other","Other","Other"
"254","A22","Enero",2015,112.625752203086,NA,NA,"Recibos de energia electrica",368.49,1,2015-01-01,NA,112,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",12,"casa",112,86,26,"Treatment - Lost Information","Other","Other","Other"
"255","A22","Febrero",2015,77.0804304040486,NA,NA,"Recibos de energia electrica",225.74,2,2015-02-01,NA,77,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",7,"casa",77,112,-35,"Treatment - Lost Information","Other","Other","Other"
"256","A22","Marzo",2015,74.0161022652113,NA,NA,"Recibos de energia electrica",215.48,3,2015-03-01,NA,74,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",7,"casa",74,77,-3,"Treatment - Lost Information","Other","Other","Other"
"257","A22","Abril",2015,114.476988742276,NA,NA,"Recibos de energia electrica",343.7,4,2015-04-01,NA,114,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",11,"casa",114,74,40,"Treatment - Lost Information","Other","Other","Other"
"258","A22","Mayo",2015,108.458300425973,NA,NA,"Recibos de energia electrica",318.75,5,2015-05-01,NA,108,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",10,"casa",108,114,-6,"Treatment - Lost Information","Other","Other","Other"
"259","A22","Junio",2015,NA,"TD[""00_0_0""] = ""112"";","TD[""00_0_0""] = ""112"";","Recibos de energia electrica",332.33,6,2015-06-01,112,112,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",11,"casa",112,108,4,"Treatment - Lost Information","Other","Other","Other"
"260","A22","Julio",2015,NA,"TD[""00_1_0""] = ""132"";","TD[""00_1_0""] = ""132"";","Recibos de energia electrica",401.52,7,2015-07-01,132,132,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",13,"casa",132,112,20,"Treatment - Lost Information","Other","Other","Other"
"261","A22","Agosto",2015,NA,"TD[""00_2_0""] = ""129"";","TD[""00_2_0""] = ""129"";","Recibos de energia electrica",393,8,2015-08-01,129,129,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",13,"casa",129,132,-3,"Treatment - Lost Information","Other","Other","Other"
"262","A22","Septiembre",2015,NA,"TD[""00_3_0""] = ""127"";","TD[""00_3_0""] = ""127"";","Recibos de energia electrica",387.73,9,2015-09-01,127,127,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",13,"casa",127,129,-2,"Treatment - Lost Information","Other","Other","Other"
"263","A22","Octubre",2015,NA,"TD[""00_4_0""] = ""151"";","TD[""00_4_0""] = ""151"";","Recibos de energia electrica",524.8,10,2015-10-01,151,151,"Treatment",1,"Treatment Pre-Intervention",1,"Actively Receiving SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",18,"casa",151,127,24,"Treatment - Lost Information","Other","Other","Other"
"264","A22","Noviembre",2015,NA,"TD[""00_5_0""] = ""129"";","TD[""00_5_0""] = ""129"";","Recibos de energia electrica",397.78,11,2015-11-01,129,129,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",13,"casa",129,151,-22,"Treatment - Lost Information","Other","Other","Other"
"265","A22","Diciembre",2015,NA,"TD[""00_6_0""] = ""127"";","TD[""00_6_0""] = ""127"";","Recibos de energia electrica",392.58,12,2015-12-01,127,127,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",13,"casa",127,129,-2,"Treatment - Lost Information","Other","Other","Other"
"266","A22","Enero",2016,NA,"TD[""00_7_0""] = ""116"";","TD[""00_7_0""] = ""116"";","Recibos de energia electrica",355.96,1,2016-01-01,116,116,"Treatment",0,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",12,"casa",116,127,-11,"Treatment - Lost Information","Other","Other","Other"
"267","A22","Febrero",2016,NA,"TD[""00_8_0""] = ""121"";","TD[""00_8_0""] = ""121"";","Recibos de energia electrica",369.98,2,2016-02-01,121,121,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",12,"casa",121,116,5,"Treatment - Lost Information","Only Paper Intervention","Other","Other"
"268","A22","Marzo",2016,NA,"TD[""00_9_0""] = ""114"";","TD[""00_9_0""] = ""114"";","Recibos de energia electrica",340.8,3,2016-03-01,114,114,"Treatment",1,"Treatment Pre-Intervention",0,"No SMS","Lost Willingness to Pay Information Bid",0,0,"low",359.529166666667,0,"low",11,"casa",114,121,-7,"Treatment - Lost Information","Only Paper Intervention","Other","Other"
