,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,MTL,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
0,0,,,,,,,49.4142,,,,,,,,,50.1239,,,,51.8381,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,,94.9506,,94.9506,47.8982,45.8349,1/2/2016
1,1,,,,,,,,,,,,,,,,,,,,51.8727,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,,,,,,,94.9506,,94.9506,47.5971,45.8981,1/2/2016
2,2,,,,,,,,,,,,,,,,,,,,51.8506,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.6417,45.8252,1/2/2016
3,3,,,,,,,,,,,,,,,,,,,,51.8719,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.6705,45.7208,1/2/2016
4,4,,,,,,,,56.889,,,,,,,,,,,,51.8584,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.6661,45.8057,1/2/2016
5,5,,,,,,,49.4542,55.28,,,,90.301,,,,50.1239,,,,51.8457,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5005,45.6916,1/2/2016
6,6,,,,,,,48.673,,,,,90.301,,,,50.1239,,,,50.299,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6999,45.8794,1/2/2016
7,7,,,,,,,48.7002,,,51.8565,,,,,,50.1239,,,,50.0998,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6011,45.8698,1/2/2016
8,8,,,,,,,48.803,,51.9721,49.942,,,,,,50.1239,,,,50.1656,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.496,45.8587,1/2/2016
9,9,,,,,,,48.6907,,51.9828,49.8973,,,,,,50.1239,,,,50.1632,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4916,45.8502,1/2/2016
10,10,,,,,,,48.7042,,52.0578,50.0029,,,,,,50.1239,,,,50.1644,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.465,45.8418,1/2/2016
11,11,,57.0675,56.6989,,,,48.7127,,52.0541,50.0174,,,,,,50.1239,,,,50.1636,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4439,45.8387,1/2/2016
12,12,,56.0094,55.8882,,,,48.7401,,52.0454,50.055,,,,,,50.1239,,,,50.1626,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4619,45.8387,1/2/2016
13,13,,56.0702,55.8985,58.9907,59.2385,,48.7476,,52.0456,50.051,,,,,,50.1239,,,,50.1564,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5248,45.8432,1/2/2016
14,14,,56.0884,55.9078,57.4229,58.508,,48.738,,52.0493,50.0825,,,,,,50.1239,,,,50.1493,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4846,45.8401,1/2/2016
15,15,,56.0968,55.9145,57.4355,58.7617,,48.7407,,52.0533,50.0653,,,,,,50.1239,,,,50.1544,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4696,45.8391,1/2/2016
16,16,,56.1072,56.7279,57.9023,62.3272,,48.7374,,52.0302,50.0523,,,,,,50.1239,,,,50.1518,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.467,45.8426,1/2/2016
17,17,,58.2067,,58.6654,,,48.732,,52.028,49.9377,,,,,,50.1239,,,,50.1602,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4649,45.8414,1/2/2016
18,18,,56.5739,56.7978,56.3451,,,48.7182,,51.7935,49.8233,,,,,,50.1239,,,,50.169,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5032,45.8482,1/2/2016
19,19,,56.8591,59.9076,55.8705,,,48.7115,,51.745,49.818,,,,,,50.1239,,,,50.1668,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5215,45.8667,1/2/2016
20,20,,60.106,,57.78,,,48.7016,,51.8441,49.818,,,,,,50.1239,,,,50.1648,,,,51.82,51.82,,,116.9836,114.7363,50.124,50.124,,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6107,45.8685,1/2/2016
21,21,,,,,,,48.6986,51.0085,,50.0517,,,,,,50.1239,,,,50.428,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5566,45.8698,1/2/2016
22,22,,,,,,,48.6771,49.6241,,52.7113,,,,,,50.1239,,,,51.8507,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4484,45.8436,1/2/2016
23,23,,,,,,,48.6756,49.6273,,,,,,,,50.1239,,,,50.7643,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4472,45.8493,1/2/2016
0,0,,,,,,,48.6726,49.6245,,,,,,,,50.1239,,,,51.6473,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5584,45.8599,2/2/2016
1,1,,,,,,,48.6765,49.6237,,,,,,,,50.1239,,,,51.8253,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.4833,45.9833,2/2/2016
2,2,,,,,,,48.6742,49.6213,,,,,,,,50.1239,,,,51.8598,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.7189,46.0557,2/2/2016
3,3,,,,,,,48.6733,49.6223,,,,,,,,50.1239,,,,51.8831,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.6531,46.0426,2/2/2016
4,4,,,,,,,48.6801,49.6221,,53.0483,,,,,,50.1239,,,,51.8876,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.5758,46.0422,2/2/2016
5,5,,,,,,,48.6754,49.6244,,50.1626,,,,,,,,,,51.8847,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.8111,46.0351,2/2/2016
6,6,,,,,,,48.6679,49.616,,49.8608,,,,,,,,,,51.8729,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.7734,46.0885,2/2/2016
7,7,,,,,,,48.6756,49.6319,,49.886,,,,,,50.1239,,,,50.2876,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.5019,46.0265,2/2/2016
8,8,,,,,,,48.6774,49.6399,51.9879,49.989,,,,,,50.1239,,,,50.1603,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,51.7,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5278,45.9565,2/2/2016
9,9,,,,,,,48.6885,49.6425,52.0304,49.908,,,,,,50.1239,,,,50.1584,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.522,45.8798,2/2/2016
10,10,,,,,,,48.7052,49.6568,52.0494,49.8773,,,,,,50.1239,,,,50.1615,,,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4452,45.8651,2/2/2016
11,11,,,,,,,48.7113,49.6666,52.0492,49.8956,,,,,,50.1239,,,,50.1595,,,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4446,45.8429,2/2/2016
12,12,,,,,,,48.7149,49.7124,52.0283,49.902,,,,,,50.1239,,,,50.1596,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4584,45.9925,2/2/2016
13,13,,56.758,57.0151,57.383,,,48.7279,49.7785,52.0293,49.9024,,,,,,50.1239,,,,50.1587,,,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4544,46.0141,2/2/2016
14,14,,55.9395,55.9087,55.8958,60.0607,,48.7422,49.7827,52.0365,50.0065,,,,,,50.1239,,,,50.1588,,,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4658,45.9314,2/2/2016
15,15,,55.9854,55.9164,55.8773,59.8837,,48.7389,49.7909,52.0352,49.8977,,,,,,50.1239,,,,50.1572,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4641,45.8616,2/2/2016
16,16,,56.4707,57.0465,55.8809,,,48.7358,49.7868,52.0302,49.8033,,,,,,50.1239,,,,50.1592,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4809,45.8546,2/2/2016
17,17,,60.106,,55.8812,,,48.7338,49.7304,52.0315,49.8033,,,,,,50.1239,,,,50.1637,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6166,45.8696,2/2/2016
18,18,,57.543,,55.871,,,48.713,49.6391,51.8885,49.8033,,,,,,50.1239,,,,50.1657,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5471,45.8634,2/2/2016
19,19,,60.106,,57.0097,,,48.7013,49.6253,51.8518,49.8033,,,,,,50.1239,,,,50.1628,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5916,45.8765,2/2/2016
20,20,,,,,,,48.6911,49.6171,51.88,49.8033,,,,,,50.1239,,,,50.1637,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5214,45.8788,2/2/2016
21,21,,,,,,,48.6995,49.6121,51.88,51.2073,,,,,,50.1239,,,,50.7676,,,,51.82,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.6074,45.8921,2/2/2016
22,22,,,,,,,48.7004,49.6045,,,,,,,,50.1239,,,,51.8622,,,,51.82,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.737,45.893,2/2/2016
23,23,,,,,,,48.6923,49.5786,,,,,,,,50.1239,,,,51.8197,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.7953,45.9908,2/2/2016
0,0,,,,,,,48.6913,49.5757,,,,,,,,50.1239,,,,51.7889,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.6238,45.8881,3/2/2016
1,1,,,,,,,48.6899,49.5781,,,,,,,,50.1239,,,,51.7741,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.6296,45.884,3/2/2016
2,2,,,,,,,48.6844,49.5774,,,,,,,,50.1239,,,,51.8631,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.572,45.8551,3/2/2016
3,3,,,,,,,48.6869,49.5709,,,,,,,,50.1239,,,,51.8645,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.5137,45.8661,3/2/2016
4,4,,,,,,,48.682,49.5737,,,,,,,,50.1239,,,,51.2157,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.4582,45.9618,3/2/2016
5,5,,,,,,,48.6815,51.1692,,53.1257,,,,,,50.1239,,,,49.9828,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4633,45.8509,3/2/2016
6,6,,,,,,,48.6752,,,50.3203,,,,,,50.1239,,,,50.1556,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.7512,45.8717,3/2/2016
7,7,,,,,,,48.6832,,52.0052,49.858,,,,,,50.1239,,,,50.1632,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4911,45.849,3/2/2016
8,8,,,,56.9947,,,48.6905,,52.0575,50.0272,,,,,,50.1239,,,,50.1621,,,,,,,,116.9836,114.7363,50.124,50.124,51.7,51.7,,92.9479,87.6123,,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4552,45.8716,3/2/2016
9,9,,60.074,58.1045,56.2107,,,48.696,,52.0621,50.0453,,,,,,50.1239,,,,50.1629,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5048,45.8695,3/2/2016
10,10,,57.597,56.2178,56.2022,62.7435,,48.6906,,52.061,50.0453,,,,,,50.1239,,,,50.1598,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4789,45.8577,3/2/2016
11,11,,57.3522,56.2217,56.1883,59.1208,,48.8421,,52.0568,49.9424,,,,,,50.1239,,,,50.1577,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4494,45.8529,3/2/2016
12,12,,57.3519,56.2275,55.9076,58.4973,,48.8971,,52.0392,50.0273,,,,,,50.1239,,,,50.1572,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5922,45.8685,3/2/2016
13,13,,57.4146,56.268,55.9019,58.4868,60.3091,48.7462,,52.0305,50.0281,,,,,,50.1239,,,,50.1591,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6301,45.8483,3/2/2016
14,14,,57.4812,56.269,55.9069,58.4832,59.3236,48.734,,52.0313,50.0177,,,,,,50.1239,,,,50.1583,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5532,45.8389,3/2/2016
15,15,,57.4964,56.244,55.9317,58.4785,59.3218,48.7351,,52.0307,49.8684,90.301,,,,,50.1239,,,,50.1566,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5037,45.8459,3/2/2016
16,16,,56.6131,56.681,55.9113,59.1461,59.8797,48.7327,56.889,52.038,49.7739,90.301,,,,,50.1239,,,,50.159,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5872,45.8638,3/2/2016
17,17,,56.6814,60.27,56.9362,62.789,,48.7253,51.0588,52.0506,49.7739,,,,,,50.1239,,,,50.1586,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.579,45.8633,3/2/2016
18,18,,56.8788,56.4158,56.5412,,,48.7064,49.6369,52.0467,49.7732,,,,,,50.1239,,,,50.1645,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4985,45.8431,3/2/2016
19,19,,56.3547,56.5967,56.5769,,,48.6907,49.6433,52.046,49.7423,,,,,,50.1239,,,,50.1637,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5946,45.8586,3/2/2016
20,20,,,,,,,48.6778,49.6814,52.0115,49.7348,,,,,,50.1239,,,,50.201,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6119,45.876,3/2/2016
21,21,,,,,,,48.6827,49.6752,,49.7469,,,,,,50.1239,,,,51.8333,,44.69,,,,,,116.9836,114.7363,50.124,50.124,,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5751,45.8673,3/2/2016
22,22,,,,,,,48.6793,49.6607,,50.327,,,,,,50.1239,,,,51.8172,,44.69,,,,,,116.9836,114.7363,50.124,,,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.499,46.0501,3/2/2016
23,23,,,,,,,48.6824,49.6594,,53.428,,,,,,50.1239,,,,51.8098,,,,,,,,116.9836,114.7363,50.124,,,45.66,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.8236,46.011,3/2/2016
0,0,,,,,,,48.6726,49.609,,,,,,,,50.1239,,,,51.8254,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.9702,46.0173,4/2/2016
1,1,,,,,,,48.6724,49.6641,,,,,,,,50.1239,,,,51.8354,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.9739,45.9781,4/2/2016
2,2,,,,,,,48.6704,49.6611,,,,,,,,50.1239,48.0409,,,51.8133,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.6706,46.0143,4/2/2016
3,3,,,,,,,48.6737,49.6575,,,,,,,,50.1239,48.0409,,,51.8156,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.5826,46.0353,4/2/2016
4,4,,,,,,,48.6684,49.647,,,,,,,,50.1239,48.0409,,,51.8295,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.542,45.8794,4/2/2016
5,5,,,,,,,48.6704,49.601,,,,,,,,50.1239,48.0409,,,51.8343,,,,,,,,116.9836,114.7363,50.124,,,45.66,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.4799,45.8562,4/2/2016
6,6,,,,,,,48.6629,49.5824,,,,,,,,50.1239,48.0409,,,51.8278,,,,,,,,116.9836,114.7363,50.124,,,45.66,,92.9479,87.6123,50.56,,,,,,49.66,94.9506,,94.9506,47.5139,45.8675,4/2/2016
7,7,,,,,,,48.6673,49.6351,,53.0386,,,,,,50.1239,48.0409,,,51.8026,,,,,,,,116.9836,114.7363,50.124,,45.66,45.66,,92.9479,87.6123,50.56,,,,,50.583,49.66,94.9506,,94.9506,47.4468,45.8469,4/2/2016
8,8,,,,,,,48.6776,49.7273,,50.2061,,,,,,50.1239,48.0409,,,50.6733,,,,,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,,,,,50.583,49.66,94.9506,,94.9506,47.4813,45.8621,4/2/2016
9,9,,,,57.14,,,48.689,49.7302,52.0212,50.0183,,,,,,50.1239,48.0409,,,50.1625,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4832,45.8588,4/2/2016
10,10,,,,55.9114,,,48.7062,49.7476,52.0542,50.0223,,,,,,50.1239,48.0409,,,50.1619,,,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4784,45.861,4/2/2016
11,11,,,,55.9852,,,48.715,49.7617,52.0283,49.8643,,,,,,50.1239,48.0409,,,50.1661,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4623,45.8554,4/2/2016
12,12,,,,55.8844,,,48.723,49.7854,52.0273,49.7773,,,,,,50.1239,48.0409,,,50.1639,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5334,45.866,4/2/2016
13,13,,57.0895,57.019,55.8856,59.8062,,48.731,49.8106,52.0282,49.794,,,,,,50.1239,48.0409,,,50.1652,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5008,45.8587,4/2/2016
14,14,,56.0667,56.2227,55.8867,58.5176,61.6329,48.7625,49.8303,52.0551,49.9075,,,,,,50.1239,48.0409,,,50.157,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.454,45.8481,4/2/2016
15,15,,56.0053,56.222,55.8951,59.0485,59.9717,48.8526,49.7898,52.0567,49.9353,,,,,,50.1239,48.0409,,,50.1499,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.5971,45.8636,4/2/2016
16,16,,56.3589,56.8134,55.9898,,,48.953,49.762,52.0457,49.9378,,,,,,50.1239,48.0409,,,50.1492,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.4439,45.8788,4/2/2016
17,17,,,60.27,58.5575,,,49.1906,49.7265,51.9407,49.8736,,,,,,50.1239,48.0409,,,50.1532,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5591,45.8682,4/2/2016
18,18,,57.0019,,,,,49.107,49.6788,51.978,49.8076,,,,,,50.1239,48.0409,,,50.1629,,44.69,,51.82,,,,116.9836,114.7363,50.124,50.124,45.66,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6006,45.8839,4/2/2016
19,19,,57.236,,,,,48.9416,49.6646,51.9199,49.8011,,,,,,50.1239,48.0409,,,50.1677,,,,51.82,,,,116.9836,114.7363,50.124,50.124,,45.66,,92.9479,87.6123,50.56,50.56,,,,50.583,49.66,94.9506,,94.9506,47.6078,45.9201,4/2/2016
20,20,,,,,,,48.9228,49.6469,51.88,50.8273,,,,,,50.1239,48.0409,,,50.1641,,44.69,,,,,,116.9836,114.7363,50.124,50.124,,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.5059,45.901,4/2/2016
21,21,,,,,,,48.9297,49.6394,51.88,,,,,,,50.1239,48.0409,,,50.164,,44.69,,,,,,116.9836,114.7363,50.124,50.124,,45.66,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.4886,45.8872,4/2/2016
22,22,,,,,,,48.9049,51.1812,,,,,,,,50.1239,48.0409,,,50.6839,,44.69,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,50.56,50.56,,,,,49.66,94.9506,,94.9506,47.6575,45.8914,4/2/2016
23,23,,,,,,,49.1201,,,,,,,,,,48.0409,,,51.8491,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.4619,45.8579,4/2/2016
0,0,,,,,,,,,,,,,,,,,48.0409,,,51.8421,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.5377,45.8838,5/2/2016
1,1,,,,,,,,,,,,,,,,,,,,51.8123,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.6056,45.9603,5/2/2016
2,2,,,,,,,,,,,,,,,,,,,,51.8295,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.8757,45.878,5/2/2016
3,3,,,,,,,,,,,,,,,,,,,,51.8414,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.8827,45.8913,5/2/2016
4,4,,,,,,,,,,,,,,,,,,,,51.8295,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,,94.9506,,94.9506,47.5542,45.904,5/2/2016
5,5,,,,,,,50.093,,,,,,,,,,48.0409,,,51.8305,,,,,,,,116.9836,114.7363,50.124,,,,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.4493,45.9558,5/2/2016
6,6,,,,,,,48.96,,,,,,,,,,48.0409,,,51.8509,,,,,,,,116.9836,114.7363,50.124,,,45.66,,92.9479,87.6123,,50.56,,,,,49.66,94.9506,,94.9506,47.538,45.959,5/2/2016
