,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
13,13,169.2673,169.3634,176.7569,,,159.0899,160.8433,164.6061,162.0236,,,,,,161.865,,,,198.5547,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1751,154.9859,20/9/2013
14,14,170.9394,169.3497,170.348,,,159.1184,160.8556,164.605,162.0053,,,,,,161.865,,,,198.6021,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1854,156.6736,20/9/2013
15,15,184.5387,169.9004,171.5045,,,159.1184,160.8651,164.6285,161.3613,,,,,,161.865,,,,198.4889,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.2653,156.7042,20/9/2013
16,16,,183.4145,,,,159.1132,160.808,164.9271,161.0962,,,,,,161.865,,,,198.7346,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1988,155.0671,20/9/2013
17,17,,185.1336,185.257,,,159.0961,160.6137,165.5631,161.057,,,,,,161.865,,,,198.6386,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.2042,155.5862,20/9/2013
18,18,173.2344,170.1781,170.57,171.9988,174.8883,159.0522,160.5528,164.5613,161.0355,,,,,,161.865,,,,198.5822,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1553,156.1955,20/9/2013
19,19,170.512,169.1259,169.2756,173.3224,171.9262,159.0537,160.5483,164.6249,161.0106,,,,,,161.865,,,,198.6108,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1615,156.7211,20/9/2013
20,20,173.6064,169.2428,170.4358,,182.1567,159.0816,160.5798,164.6752,161.0699,,,,,,161.865,,,,198.677,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.17,156.8138,20/9/2013
21,21,185.437,172.6355,182.8478,,,159.0658,160.5732,165.3837,162.5519,,,,,,161.865,,,,198.6883,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1734,155.9136,20/9/2013
22,22,185.202,,,,,159.0394,160.5465,165.7267,170.7441,,,,,,161.865,,,,198.7023,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.3942,156.4498,20/9/2013
23,23,,,,,,159.0453,160.5623,,,,,,,,,,,,198.6293,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.4219,156.757,20/9/2013
0,00,,,,,,159.0315,167.0909,,,,,,,,,,,,198.5524,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.1026,156.6636,21/9/2013
1,01,,,,,,159.0464,,,,,,,,,,,,,198.5528,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1624,156.4128,21/9/2013
2,02,,,,,,159.0736,,,,,,,,,,,,,198.5201,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,151.4853,155.4464,21/9/2013
3,03,,,,,,159.0579,188.392,,,,,,,,,,,,198.5486,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,151.8624,155.0736,21/9/2013
4,04,,,,,,159.0524,166.2356,,,,,,,,,,,,198.5242,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,151.8543,156.2334,21/9/2013
5,05,,,,,,159.0607,160.5296,,167.3875,,,,,,,,,,198.5667,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,151.6416,156.4281,21/9/2013
6,06,,,,,,159.0337,160.5196,,161.0218,,,,,,161.865,,,,198.5943,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,,,,66.857,66.857,151.8732,156.1914,21/9/2013
7,07,,,,,,159.0533,160.5569,,161.1117,,,,,,161.865,,,,198.6214,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,,,,66.857,66.857,150.061,156.4222,21/9/2013
8,08,,,,,,159.0792,160.5948,165.2,161.4551,,,,,,161.865,,,,198.6658,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,163.221,,,66.857,66.857,149.153,155.3426,21/9/2013
9,09,,,172.2064,,,159.0677,160.5858,164.6444,161.4695,,,,,,161.865,,,,198.7053,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,163.221,,,66.857,66.857,149.164,155.6053,21/9/2013
10,10,180.4113,,169.3159,,,159.1533,160.6052,164.6429,161.4344,,,,,,161.865,,,,198.7313,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1657,155.2163,21/9/2013
11,11,171.1797,,169.2789,,,159.1926,160.6391,165.1902,161.5753,,,,,,161.865,,,,198.7016,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1658,156.2294,21/9/2013
12,12,182.3506,,171.2924,,,159.2083,160.6561,165.3054,161.569,,,,,,161.865,,,,198.6676,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1622,156.4938,21/9/2013
13,13,,,,,,159.7149,165.5764,165.3052,161.5602,,238.245,,,,161.865,,,,198.7855,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1742,155.9487,21/9/2013
14,14,,,,,,159.7517,160.5636,165.2894,161.5334,,238.245,,,,161.865,,,,198.5773,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1658,156.18,21/9/2013
15,15,,,,,,159.7751,160.596,165.3343,161.5617,,,,,,161.865,,,,198.5039,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,,65.014,,,,163.221,,,66.857,66.857,149.1669,156.4211,21/9/2013
16,16,,,,,,159.6368,160.6057,165.4836,161.5619,,,,,,161.865,,,,198.5357,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1706,156.1441,21/9/2013
17,17,185.437,185.458,185.119,,,159.0862,160.5812,165.4924,161.2661,,,,,,161.865,,,,198.7053,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1554,155.3601,21/9/2013
18,18,170.8771,171.7722,170.8211,,174.3709,159.0182,160.5529,164.7621,161.0185,238.245,,,,,161.865,,,,198.8472,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1569,155.2287,21/9/2013
19,19,171.0671,169.052,169.2681,,175.4942,159.0332,160.554,165.281,161.0279,,,,,,161.865,,,,198.7944,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1614,155.3374,21/9/2013
20,20,,169.0948,169.3133,,,159.0479,160.5692,164.7527,161.0987,,,,,,161.865,,,,198.6319,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1597,155.8247,21/9/2013
21,21,,173.7104,173.9851,,,159.0491,160.5758,165.0086,161.1132,,,,,,161.865,,,,198.6026,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1575,155.5541,21/9/2013
22,22,,,,,,159.0376,160.5426,,163.1832,,,,,,161.865,,,,198.5679,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1564,156.1684,21/9/2013
23,23,,,,,,159.0426,160.8441,,,,,,,,161.865,,,,198.5562,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1679,156.6492,21/9/2013
0,00,,,,,,160.4128,173.6142,,,,,,,,,,,,198.5441,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1569,156.3714,22/9/2013
1,01,,,,,,,,,,,,,,,,,,,198.5562,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.1892,156.7694,22/9/2013
2,02,,,,,,,,,,,,,,,,,,,198.5721,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.4645,156.7615,22/9/2013
3,03,,,,,,,,,,,,,,,,,,,198.5864,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.4146,156.7703,22/9/2013
4,04,,,,,,,,,,,,,,,,,,,198.6335,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.4413,156.762,22/9/2013
5,05,,,,,,,,,,,,,,,,,,,198.6823,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.4238,157.2148,22/9/2013
6,06,,,,,,160.652,,,,,,,,,161.865,,,,198.6886,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,150.0918,157.2542,22/9/2013
7,07,,,,,,159.0413,,,,,,,,,161.865,,,,198.7124,,,106.36,106.36,,,139.15,139.15,139.15,,,65.014,65.014,,,,,,,66.857,66.857,149.1558,154.9364,22/9/2013
8,08,,,176.3523,,,159.0354,,,,,,,,,161.865,,,,198.7682,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1571,155.0979,22/9/2013
9,09,,,169.186,,,159.037,,,,,,,,,161.865,,,,198.7585,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1537,156.6923,22/9/2013
10,10,,,169.244,,,159.038,,,,,,,,,161.865,,,,198.7415,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1539,156.6393,22/9/2013
11,11,,,169.2489,,,159.0636,,,,,,,,,161.865,,,,198.7082,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1543,156.7395,22/9/2013
12,12,,,169.2595,,,159.1135,,,,,,,,,161.865,,,,198.537,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.5096,22/9/2013
13,13,,,169.2683,,,159.1146,,,,,,,,,161.865,,,,198.5347,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1598,156.5607,22/9/2013
14,14,,,171.318,,,159.1216,,,,,,,,,161.865,,,,198.522,,,106.36,106.36,,,139.15,139.15,,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1526,156.5255,22/9/2013
15,15,,,,,,159.1193,177.3924,,,,,,,,161.865,,,,198.5029,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1554,156.1918,22/9/2013
16,16,,,,,,159.1204,160.5708,,,,,,,,,,,,198.5032,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1541,156.7157,22/9/2013
17,17,,,,,,159.1099,160.5487,165.329,168.4067,,,,,,161.865,,,,198.4983,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1591,155.7424,22/9/2013
18,18,,171.978,170.9133,,,159.0488,160.5346,165.5569,160.9308,,238.245,,,,161.865,,,,198.4724,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1598,155.9749,22/9/2013
19,19,,169.3645,170.884,,,159.0571,160.5233,165.9216,161.0073,,,,,,161.865,,,,198.5036,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.156,156.4234,22/9/2013
20,20,,182.1492,185.257,,,159.0813,160.557,165.4974,161.0218,,,,,,161.865,,,,198.4705,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,163.221,,,66.857,66.857,149.1554,156.014,22/9/2013
21,21,,,,,,159.0747,160.5628,,162.9108,,,,,,161.865,,,,198.4547,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1559,156.1468,22/9/2013
22,22,,,,,,159.0794,163.4856,,,,,,,,161.865,,,,198.4531,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.1577,156.0913,22/9/2013
23,23,,,,,,160.8363,185.4519,,,,,,,,,,,,198.4324,,,106.36,106.36,,,139.15,139.15,139.15,139.15,,65.014,65.014,,,,,,,66.857,66.857,149.9183,156.3411,22/9/2013
0,00,,,,,,,,,,,,,,,,,,,195.9338,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,148.5559,154.6887,23/9/2013
1,01,,,,,,,,,,,,,,,,,,,195.9189,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,148.5249,154.9255,23/9/2013
2,02,,,,,,,,,,,,,,,,,,,195.9047,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,149.8009,154.896,23/9/2013
3,03,,,,,,,,,,,,,,,,,,,195.8583,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,148.6867,154.9111,23/9/2013
4,04,,,,,,159.8183,,,,,,,,,,,,,195.8356,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,148.0529,154.7824,23/9/2013
5,05,,,,,,157.1436,,,,,,,,,,,,,195.9014,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.299,153.639,23/9/2013
6,06,,,,,,157.1959,164.7065,,,,,,,,,,,,196.1679,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3047,153.8898,23/9/2013
7,07,,,,,,157.2763,158.6378,,173.437,,,,,,160.004,,,,196.1638,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.303,154.0097,23/9/2013
8,08,,,,,,157.8254,158.8277,163.4947,162.9011,,236.259,,,,160.004,,,,196.1642,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.306,153.1988,23/9/2013
9,09,173.2069,168.5296,,,,157.8499,158.9374,163.7087,159.9258,,236.259,,,,160.004,,,,195.92,,,75.54,,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.2979,153.8874,23/9/2013
10,10,167.3745,167.203,,,,157.8907,158.9582,164.0705,159.8531,,,,,,160.004,,,,195.9029,,,75.54,,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3223,153.847,23/9/2013
11,11,167.3742,167.2451,,171.4643,,157.8821,158.9869,163.8497,159.6721,,,,,,160.004,,,,195.8195,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.2921,153.7819,23/9/2013
12,12,167.4194,173.4199,,178.5009,,157.8427,159.0513,163.4116,159.3572,,,,,,160.004,,,,195.911,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3202,153.5513,23/9/2013
13,13,167.3804,171.133,,,,157.8189,158.8695,163.3572,159.1658,,,,,,160.004,,,,195.8962,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3139,153.8791,23/9/2013
14,14,167.4381,170.3767,,,,157.8192,158.9846,163.3606,159.1953,,,,,,160.004,,,,195.9203,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3168,154.6087,23/9/2013
15,15,167.4419,,,,,157.8198,158.9787,163.393,159.1866,,,,,,160.004,,,,195.9478,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3162,154.5699,23/9/2013
16,16,174.0901,,,,,157.8074,158.9892,163.3847,158.7959,,,,,,160.004,,,,195.934,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3201,154.3741,23/9/2013
17,17,169.8668,171.5316,170.1703,182.2962,,157.7422,158.7898,163.3702,158.7013,,,,,,160.004,,,,195.7858,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3157,154.0284,23/9/2013
18,18,167.39,166.9613,167.28,168.8463,173.4745,157.7561,158.7139,162.8205,158.6931,,236.259,,,,160.004,,,,189.5764,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3077,154.4433,23/9/2013
19,19,167.4144,167.3639,167.9065,171.1645,174.0877,157.7615,158.7039,162.652,158.7192,,,,,,160.004,,,,191.9237,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.299,154.8035,23/9/2013
20,20,167.6308,169.7854,167.6406,,,157.7628,158.7113,162.2635,158.7231,,236.259,,,,160.004,,,,196.439,,,75.54,75.54,,,105.29,105.29,35.29,,,65.006,65.006,,,,,,,66.857,66.857,147.2999,154.5564,23/9/2013
21,21,179.2167,,173.6707,,,157.7786,158.7457,163.4284,158.7501,,,,,,160.004,,,,196.4569,,,75.54,75.54,,,105.29,105.29,35.29,,,65.006,65.006,,,,,,,66.857,66.857,147.3105,153.7518,23/9/2013
22,22,,,,,,157.7693,163.5088,163.7651,158.7236,,,,,,160.004,,,,196.4098,,,75.54,75.54,,,105.29,105.29,35.29,,,65.006,65.006,,,,,,,66.857,66.857,147.3192,153.9628,23/9/2013
23,23,,,,,,157.7646,,163.5118,158.868,,,,,,,,,,196.4094,,,75.54,75.54,,,105.29,105.29,35.29,,,65.006,65.006,,,,,,,66.857,66.857,147.3146,153.9728,23/9/2013
0,00,,,,,,157.743,,,167.2125,,,,,,,,,,196.4292,,,75.54,75.54,,,105.29,105.29,35.29,,,65.006,65.006,,,,,,,66.857,66.857,147.2952,153.1751,24/9/2013
1,01,,,,,,157.7547,,,,,,,,,,,,,196.3418,,,75.54,75.54,,,105.29,105.29,35.29,,,65.006,65.006,,,,,,,66.857,66.857,147.289,153.7922,24/9/2013
2,02,,,,,,157.7396,,,,,,,,,,,,,196.2313,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.289,153.878,24/9/2013
3,03,,,,,,157.7431,,,,,,,,,,,,,196.2488,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.289,155.469,24/9/2013
4,04,,,,,,157.7421,,,,,,,,,,,,,196.2358,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.289,154.3023,24/9/2013
5,05,,,,,,157.7406,168.2579,,,,236.259,,,,,,,,196.216,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3001,153.7823,24/9/2013
6,06,,,,,,157.7415,158.6937,,173.4322,,,,,,,,,,196.2168,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3209,153.362,24/9/2013
7,07,,,,,,157.7633,158.9481,,161.5604,,,,,,160.004,,,,196.1794,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3153,154.4906,24/9/2013
8,08,,,,,,157.7926,159.1569,,159.3864,,,,,,160.004,,,,196.0633,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.304,154.8264,24/9/2013
9,09,,,,,,158.2714,159.1938,,159.7373,,,,,,160.004,,,,196.0489,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3225,153.9947,24/9/2013
10,10,,,173.3034,,,158.6709,159.4182,163.7547,159.7991,,236.259,,,,160.004,,,,196.0601,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3192,153.9846,24/9/2013
11,11,,170.4754,167.2502,,,158.7027,159.3076,164.0633,159.86,,,,,,160.004,,,,196.024,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3101,154.1156,24/9/2013
12,12,,174.7544,167.5417,,,158.7759,159.3292,163.418,159.6113,,,,,,160.004,,,,196.014,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3329,154.7519,24/9/2013
13,13,,171.8922,168.321,,,158.826,159.7488,163.4167,159.3885,,,,,,160.004,,,,196.0069,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3347,153.3579,24/9/2013
14,14,,168.441,168.8185,,,158.8212,160.3928,163.4409,159.0075,,,,,,160.004,,,,195.9563,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3303,153.0998,24/9/2013
15,15,,168.4843,168.8581,,,158.8205,160.5346,163.4272,159.2862,,,,,,160.004,,,,196.0218,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3249,153.524,24/9/2013
16,16,,169.3686,172.2904,,,158.8184,159.6461,163.4209,158.9583,,,,,,160.004,,,,196.0192,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3263,154.1287,24/9/2013
17,17,,182.3982,,,,158.7809,159.6631,163.4068,158.9473,,236.259,,,,160.004,,,,196.0452,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,148.2481,154.3138,24/9/2013
18,18,170.6795,168.3525,169.9736,172.0196,172.5638,158.7572,159.3342,163.421,158.9198,236.259,236.259,,,,160.004,,,,192.2343,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3061,153.8126,24/9/2013
19,19,168.6051,167.2514,168.5161,172.3171,176.1013,158.739,159.3035,163.3508,158.8747,,,,,,160.004,,,,196.4015,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.2996,154.8179,24/9/2013
20,20,171.4715,167.3329,171.3967,,,158.675,159.1136,162.8,158.8999,,,,,,160.004,,,,196.3853,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.301,154.8179,24/9/2013
21,21,,176.161,,,,158.6645,159.075,163.2986,160.5746,,,,,,160.004,,,,196.3099,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3198,154.6886,24/9/2013
22,22,,,,,,158.6796,159.0909,163.429,168.6122,,,,,,160.004,,,,196.2332,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3263,155.7198,24/9/2013
23,23,,,,,,158.6745,159.0742,,,,,,,,160.004,,,,196.1638,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,148.088,154.7358,24/9/2013
0,00,,,,,,159.2492,167.5151,,,,,,,,,,,,196.1709,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,149.0857,155.7209,25/9/2013
1,01,,,,,,,183.7084,,,,236.259,,,,,,,,196.1463,,,75.54,75.54,,,105.29,105.29,35.29,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.8273,163.3984,25/9/2013
2,02,,,,,,159.8713,180.2159,,,,236.259,,,,,,,,196.0277,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,149.4034,154.1225,25/9/2013
3,03,,,,,,158.7038,165.2918,,,,,,,,,,,,195.9545,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.2999,154.4589,25/9/2013
4,04,,,,,,160.3084,183.7979,,,,,,,,,,,,195.9445,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.2909,156.3577,25/9/2013
5,05,,,,,,159.6532,183.7184,,,,,,,,,,,,195.9649,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.289,154.6413,25/9/2013
6,06,,,,,,158.6238,182.3042,,,,,,,,,,,,195.9611,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.367,153.7841,25/9/2013
7,07,,,,,,158.6419,159.3227,,,,236.259,,,,160.004,,,,195.9356,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,,,,66.857,66.857,147.3056,154.1632,25/9/2013
8,08,,,,,,158.7054,159.2592,163.5908,164.851,,236.259,,,,160.004,,,,195.9932,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,148.4678,153.716,25/9/2013
9,09,,170.8764,175.1821,,,159.6465,160.3613,163.9551,159.9467,,236.259,,,,160.004,,,,196.0585,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,148.8807,154.045,25/9/2013
10,10,,181.5822,183.157,,,159.682,160.3654,163.972,160.1632,,,,,,160.004,,,,196.0719,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.6212,154.6449,25/9/2013
11,11,,,169.8128,,,159.1829,160.2722,163.6555,159.8552,236.259,,,,,160.004,,,,196.112,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3141,153.2222,25/9/2013
12,12,,,168.6269,,,158.6811,160.2787,163.4051,160.0015,,,,,,160.004,,,,196.156,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3047,154.7923,25/9/2013
13,13,178.5613,171.8429,168.8964,,,158.705,159.6545,163.4041,160.0211,,236.259,,,,160.004,,,,196.1359,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3019,153.4807,25/9/2013
14,14,170.9683,167.2894,168.9766,,,158.8413,159.6226,163.3997,159.7949,,,,,,160.004,,,,196.1404,,,75.54,75.54,,,105.29,105.29,,35.29,,65.006,65.006,,,,161.233,,,66.857,66.857,147.3,154.14,25/9/2013
