,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
9,9,,,,,,149.5924,155.3553,152.3543,151.2716,,,,,,150.985,143.175,,184.5833,194.6646,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3531,144.5625,17/7/2012
10,10,,,,,,149.6329,150.4976,152.5914,151.269,,,,,,150.985,143.175,,184.4472,194.6664,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.4402,17/7/2012
11,11,,158.1768,161.8949,,,149.5956,150.5007,152.4353,151.2754,218.827,,,,,150.985,143.175,,184.5708,194.8234,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.0874,17/7/2012
12,12,,158.2412,158.2314,171.0646,,149.6023,155.259,151.9733,151.2489,,218.827,,,,150.985,143.175,,184.5726,194.8872,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.1659,17/7/2012
13,13,,158.2412,159.2733,159.7444,,149.6348,150.4958,151.8375,151.6018,,,,,,150.985,143.175,,184.6153,194.8345,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,,,138.3509,144.0109,17/7/2012
14,14,161.7293,158.2412,159.4994,160.2156,,150.1025,150.4982,151.5204,151.649,,,,,,150.985,143.175,,184.6816,194.9639,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,,,138.3582,144.1782,17/7/2012
15,15,160.5201,158.2412,160.3331,160.4824,,150.5917,150.5228,151.9757,151.2295,,,,,,150.985,143.175,,184.65,195.0386,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,,,138.3509,145.0549,17/7/2012
16,16,172.3632,158.2412,158.9867,172.9864,,150.3901,150.5527,151.3361,150.7322,,,,,,150.985,143.175,,184.7343,195.05,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,,65.6,138.3509,145.9587,17/7/2012
17,17,,,160.5785,,,149.7004,150.525,151.3585,150.7782,,,,,,150.985,143.175,,184.7794,195.0919,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.8329,146.3741,17/7/2012
18,18,162.3882,161.0593,161.5224,,,149.6991,150.346,151.3875,150.7779,,,,,,150.985,143.175,,184.7622,195.0252,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.4716,145.5639,17/7/2012
19,19,160.1514,158.3161,158.4511,,,149.6739,150.2887,151.3624,150.7553,,,,,,150.985,143.175,,184.649,194.9672,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.8561,17/7/2012
20,20,,,161.1051,,,149.7032,150.3063,151.3785,150.7528,,,,,,150.985,143.175,,184.6237,194.9596,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.4361,17/7/2012
21,21,,,,,,149.6975,150.3154,152.0618,150.7616,,,,,,150.985,143.175,,184.6033,194.8978,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.8986,17/7/2012
22,22,,,,,,149.6603,150.2868,,150.753,,,,,,150.985,143.175,,184.5942,194.8269,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3509,145.7638,17/7/2012
23,23,,,,,,149.6847,150.2997,,150.7323,,,,,,,143.175,,184.5942,194.7928,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.9743,17/7/2012
0,0,,,,,,149.6673,150.2812,,151.0838,,,,,,,143.175,,184.6124,194.7416,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.5854,145.0595,18/7/2012
1,1,,,,,,149.6856,150.3241,,157.7217,,,,,,,143.175,,184.5231,194.6505,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.6426,144.4772,18/7/2012
2,2,,,,,,149.6902,150.3017,,,,,,,,,143.175,,184.5114,194.576,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.5117,144.5725,18/7/2012
3,3,,,,,,149.6556,150.2942,,,,,,,,,143.175,,184.5309,194.5705,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.5673,18/7/2012
4,4,,,,,,149.6573,150.2724,,,,,,,,150.985,143.175,,184.5309,194.5024,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.5924,18/7/2012
5,5,,,,,,149.6677,150.2917,,,,,,,,150.985,143.175,,184.4665,194.4529,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.424,144.6749,18/7/2012
6,6,,,,,,149.6637,150.2886,,,,,,,,150.985,143.175,,184.3172,194.3646,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.5982,18/7/2012
7,7,,,,,,149.6681,150.3015,,156.7981,,,,,,150.985,143.175,,184.3673,194.4787,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.5885,18/7/2012
8,8,166.9508,173.513,,,,149.7166,150.3595,151.8918,151.25,,,,,,150.985,143.175,,184.5767,194.5014,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.6966,18/7/2012
9,9,158.6514,163.2185,,,,149.7599,150.5693,151.9297,151.2661,,,,,,150.985,143.175,,184.5873,194.5181,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3513,144.926,18/7/2012
10,10,158.4555,158.391,160.9606,,,149.8609,151.0744,151.919,151.2747,,,,,,150.985,143.175,,184.5142,194.4423,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.351,144.9076,18/7/2012
11,11,158.4431,158.391,159.6164,,,149.8898,151.6549,151.9343,151.2894,,,,,,150.985,143.175,,184.6364,194.5458,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.6493,18/7/2012
12,12,158.4319,158.391,163.8999,,,149.9977,151.8257,151.6997,151.0996,,,,,,150.985,143.175,,184.6364,194.669,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3518,145.3248,18/7/2012
13,13,159.3326,158.391,,,,150.628,151.9577,151.3454,151.2172,,,,,,150.985,143.175,,184.6727,194.6331,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,145.4157,18/7/2012
14,14,159.2086,158.391,,,,150.8384,152.2678,151.6997,151.2565,,,,,,150.985,143.175,,184.6137,194.4199,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,145.4157,18/7/2012
15,15,163.8885,158.391,,,,150.3597,150.9764,152.0369,151.2897,,,,,,150.985,143.175,,184.8024,194.5432,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.8398,144.8278,18/7/2012
16,16,,,,,,149.9651,150.8202,152.041,151.2551,,,,,,150.985,143.175,,184.6132,194.4539,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3515,144.3366,18/7/2012
17,17,,,,,,149.9244,150.7932,152.0431,151.2868,,,,,,150.985,143.175,,184.6355,194.6247,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.5565,18/7/2012
18,18,162.5591,161.1714,159.7312,,,149.885,150.3592,151.4004,151.2569,,,,,,150.985,143.175,,184.6189,194.562,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.7009,145.4269,18/7/2012
19,19,158.9871,158.5408,158.6775,,,149.3335,150.3385,151.4106,151.1752,,,,,,150.985,143.175,,184.6153,194.4835,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,145.1713,18/7/2012
20,20,171.191,,167.0641,,,148.9936,150.3304,151.8155,151.0657,,,,,,150.985,143.175,,184.474,194.3417,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.5163,18/7/2012
21,21,,,,,,149.0156,150.3453,,151.0709,,,,,,150.985,143.175,,184.5035,194.3344,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3513,144.4713,18/7/2012
22,22,,,,,,149.0089,150.3299,,151.8488,,,,,,150.985,143.175,,184.4894,194.2839,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.92,18/7/2012
23,23,,,,,,149.0227,150.356,,160.1042,,,,,,,143.175,,184.4125,194.7485,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3509,145.2594,18/7/2012
0,0,,,,,,149.007,155.1892,,,,,,,,,143.175,,184.4261,194.7745,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.4167,145.5033,19/7/2012
1,1,,,,,,148.9944,,,,,,,,,,143.175,,184.5341,194.7841,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.1168,19/7/2012
2,2,,,,,,149.0105,157.5262,,,,,,,,,143.175,,184.405,194.7182,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.4062,144.2948,19/7/2012
3,3,,,,,,148.9995,150.2994,,,,,,,,,,,184.405,194.7083,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3565,145.6403,19/7/2012
4,4,,,,,,149.008,150.3113,,,,,,,,,,,184.405,194.6632,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.3571,145.5466,19/7/2012
5,5,,,,,,149.005,155.1159,,,,,,,,,,,184.7549,194.755,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.364,146.2698,19/7/2012
6,6,,,,,,149.0192,173.5325,,,,,,,,,,,184.9717,194.7065,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3633,145.4567,19/7/2012
7,7,,,,,,149.027,165.2956,,,,,,,,150.985,,,184.7574,194.6598,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3599,145.4863,19/7/2012
8,8,,,,,,149.0453,150.7351,,,,,,,,150.985,,,184.7622,194.3938,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3553,145.698,19/7/2012
9,9,,,,,,149.0471,150.7528,,,,,,,,150.985,,,184.7221,194.3821,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.355,144.7826,19/7/2012
10,10,,,,,,149.0836,150.4391,,,,,,,,150.985,,,184.6189,194.5676,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3532,144.2995,19/7/2012
11,11,,,,,,149.1163,150.4486,,,,,,,,150.985,,,184.8125,194.5273,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3591,144.2016,19/7/2012
12,12,,,,,,149.125,150.7093,,,,,,,,150.985,,,184.5078,194.6032,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3687,144.1951,19/7/2012
13,13,,,,,,149.1315,150.7861,,,,,,,,150.985,,,184.5774,194.4855,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3891,144.3022,19/7/2012
14,14,,,,,,149.1575,150.8397,,,,,,,,150.985,,,184.5579,194.4318,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3659,144.4198,19/7/2012
15,15,,,,,,149.1675,150.7058,,,,,,,,150.985,,,184.5234,194.2935,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3875,144.4221,19/7/2012
16,16,,,,,,149.2044,150.4729,,,,,,,,150.985,,,184.5689,194.5442,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3556,144.4142,19/7/2012
17,17,,,,,,149.2216,150.4829,,,,,,,,150.985,,,184.5731,194.5492,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3728,144.4142,19/7/2012
18,18,165.6892,,161.6607,,,149.208,150.4343,152.0227,157.1184,,,,,,150.985,,,184.5731,194.5073,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.4142,19/7/2012
19,19,158.5512,,159.432,,,149.2305,150.4398,151.5944,151.3382,,,,,,150.985,,,184.5731,194.4582,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.351,144.4142,19/7/2012
20,20,160.0351,,163.0711,,,149.2256,150.4609,152.0321,151.5708,,,,,,150.985,,,184.6095,194.4717,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3692,144.4142,19/7/2012
21,21,,,,,,149.2312,150.4502,152.1299,152.8826,,,,,,150.985,,,184.7826,194.3349,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.378,144.4142,19/7/2012
22,22,,,,,,149.2373,150.4445,,161.7828,,,,,,150.985,,,184.7826,194.3776,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3551,144.4142,19/7/2012
23,23,,,,,,149.2296,154.5789,,,,,,,,150.985,,,184.7826,194.6979,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3705,144.382,19/7/2012
0,0,,,,,,149.2409,175.845,,,,,,,,,,,184.5822,194.9526,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3725,144.2611,20/7/2012
1,1,,,,,,149.2272,,,,,,,,,,,,184.6056,194.9297,,,,149.5,149.5,151.4,151.4,,63.371,,,,,,,65.6,65.6,138.3974,145.0575,20/7/2012
2,2,,,,,,149.2007,,,,,,,,,,,,184.6364,194.5729,,,,149.5,149.5,151.4,151.4,,63.371,,,,,,,65.6,65.6,140.3205,144.6119,20/7/2012
3,3,,,,,,149.2021,,,,,,,,,,,,184.6364,194.4185,,,,149.5,149.5,151.4,151.4,,63.371,,,,,,,65.6,65.6,138.7412,145.0832,20/7/2012
4,4,,,,,,149.2096,,,,,,,,,150.985,,,184.6364,194.4856,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3739,144.0195,20/7/2012
5,5,,,,,,149.2027,,,,,,,,,150.985,,,184.5773,194.3718,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3894,144.794,20/7/2012
6,6,,,,,,149.1951,,,,,,,,,150.985,,,184.6312,194.3785,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3711,144.7558,20/7/2012
7,7,,,,,,149.1997,161.4997,,,,,,,,150.985,,,184.5805,194.8744,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3711,144.2702,20/7/2012
8,8,,,,,,149.2104,150.5351,152.3927,160.7431,,,,,,150.985,,,184.6349,194.9414,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3809,144.106,20/7/2012
9,9,,,,,,149.146,150.506,152.6212,151.858,,,,,,150.985,,,184.6795,194.9805,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3794,144.4076,20/7/2012
10,10,,,,,,149.1403,150.4993,152.6231,151.6861,,,,,,150.985,,,184.5731,194.9565,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3723,144.5788,20/7/2012
11,11,,,,,,149.8598,150.5792,152.6029,151.6661,,,,,,150.985,,,184.7445,194.9801,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3732,144.1491,20/7/2012
12,12,160.8722,,160.7878,,,150.0527,150.7567,152.6353,151.69,,,,,,150.985,,,184.867,195.0877,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3768,144.3155,20/7/2012
13,13,166.8494,,158.6009,,,149.2398,150.7697,152.6816,151.7069,,,,,,150.985,,,184.867,194.8584,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3752,144.2813,20/7/2012
14,14,161.7205,,158.6906,,,149.3019,150.9405,152.6783,151.7109,,,,,,150.985,,,184.867,194.8353,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3833,144.1454,20/7/2012
15,15,158.4409,,158.9244,,,149.3145,150.4589,152.6782,151.7036,,,,,,150.985,,,184.867,194.7737,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3847,144.3782,20/7/2012
16,16,158.4841,,158.9291,,,149.3203,150.4736,152.6394,151.7024,,,,,,150.985,,,184.8554,194.8649,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3684,144.3782,20/7/2012
17,17,158.4789,,165.129,,,149.3419,150.4838,152.622,151.7504,,,,,,150.985,,,184.9619,194.7934,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3621,144.3782,20/7/2012
18,18,158.4807,160.4624,160.6819,167.5829,,149.3158,150.4533,152.3688,151.8362,,,,,,150.985,,,184.8363,194.8706,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3642,144.3782,20/7/2012
19,19,158.4183,158.2355,158.4158,159.3856,,149.1837,150.4082,151.9277,151.7559,,,,,,150.985,,,184.6449,194.5283,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.362,144.3782,20/7/2012
20,20,158.4791,158.3161,158.4496,162.9422,,149.1481,150.5789,152.0057,151.7551,,,,,,150.985,,,184.4894,194.4029,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3542,144.3782,20/7/2012
21,21,158.4335,165.6042,161.8072,,,149.1389,150.6172,152.0113,151.7534,,,,,,150.985,,,184.4894,194.3794,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3532,144.3782,20/7/2012
22,22,161.9981,,,,,149.1412,150.5736,152.1643,151.7523,,,,,,150.985,,,184.4992,194.5283,,,,149.5,149.5,,,,63.371,,,,151.42,150.104,,65.6,65.6,138.368,144.1907,20/7/2012
23,23,,,,,,149.145,150.5702,,155.8384,,,,,,150.985,,,184.4826,194.5131,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.351,144.3841,20/7/2012
0,0,,,,,,149.144,150.5626,,,,,,,,,,,184.5259,194.4738,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3513,144.3883,21/7/2012
1,1,,,,,,149.1416,150.5476,,,,,,,,,,,184.4984,194.5345,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3524,144.3929,21/7/2012
2,2,,,,,,149.1563,150.5649,,,,,,,,,,,184.72,194.3724,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,139.4545,144.4093,21/7/2012
3,3,,,,,,149.1222,150.5424,,,,,,,,,,,184.72,194.4198,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.363,144.325,21/7/2012
4,4,,,,,,149.1351,150.5448,,,,,,,,150.985,,,184.6518,194.4018,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3652,144.224,21/7/2012
5,5,,,,,,149.1366,150.5602,,,,,,,,150.985,,,184.72,194.3985,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3931,144.224,21/7/2012
6,6,,,,,,149.119,150.5418,,,,,,,,,,,184.72,194.4373,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3847,144.224,21/7/2012
7,7,,,,,,149.1303,150.5643,152.3071,163.837,,,,,,150.985,,,184.72,194.4402,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3947,144.2327,21/7/2012
8,8,,,,,,149.136,150.5772,151.8943,154.1746,,,,,,150.985,,,184.72,194.4408,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3905,144.2413,21/7/2012
9,9,,,,,,149.1359,150.4902,152.0621,151.6667,,,,,,150.985,,,184.708,194.55,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3639,144.2413,21/7/2012
10,10,,,160.4631,,,149.1586,150.6054,152.057,151.7242,,,,,,150.985,,,184.8579,194.5344,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3547,144.2413,21/7/2012
11,11,,,160.7862,,,149.1998,150.6283,152.0226,151.6913,,,,,,150.985,,,184.867,194.6859,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3643,144.2413,21/7/2012
12,12,,,,,,149.2067,150.7329,152.1373,151.7324,,,,,,150.985,,,184.867,194.7471,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3655,144.4607,21/7/2012
13,13,,,,,,149.2228,151.0981,152.041,151.709,,,,,,150.985,,,184.867,194.7049,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3638,145.498,21/7/2012
14,14,,,,,,149.2306,151.166,,154.9999,,,,,,150.985,,,184.7882,194.6423,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3763,145.5235,21/7/2012
15,15,,,,,,149.2376,151.2352,,,,,,,,150.985,,,184.7104,194.7545,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3669,145.1971,21/7/2012
16,16,,,,,,149.2454,151.1162,,,,,,,,150.985,,,184.7599,194.8315,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3716,144.0604,21/7/2012
17,17,,,,,,149.2533,151.1141,,163.837,,,,,,150.985,,,184.7618,194.728,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3587,144.0371,21/7/2012
18,18,165.494,166.1426,160.841,,,149.2445,151.0402,152.0355,153.4111,,,,,,150.985,,,184.5983,194.7822,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.373,144.4967,21/7/2012
19,19,158.4464,158.6157,158.322,,,149.2356,150.8781,152.0086,151.7152,,,,,,150.985,,,184.6074,194.5422,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3715,145.0514,21/7/2012
20,20,158.4502,158.6157,158.3045,,,149.1525,150.6547,152.0073,151.7321,,,,,,150.985,,,184.5508,194.5292,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3636,144.5961,21/7/2012
21,21,160.8476,,160.5247,,,149.1569,150.6482,152.0769,151.7559,,,,,,150.985,,,184.4472,194.43,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3565,144.5961,21/7/2012
22,22,,,,,,149.153,150.6457,152.3587,151.8726,,,,,,150.985,,,184.4472,194.3611,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3752,144.4477,21/7/2012
23,23,,,,,,149.1524,150.6663,,160.0776,,,,,,150.985,,,184.4472,194.5606,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.364,144.1992,21/7/2012
0,0,,,,,,149.1312,150.6261,,,,,,,,,,,184.4796,194.534,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3991,143.87,22/7/2012
1,1,,,,,,149.144,150.6408,,,,,,,,,,,184.4752,194.5102,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3904,143.8737,22/7/2012
2,2,,,,,,149.1485,150.6288,,,,,,,,,,,184.4105,194.537,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,140.4343,143.8727,22/7/2012
3,3,,,,,,149.1662,150.6649,,,,,,,,,,,184.2426,194.3941,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.635,143.8727,22/7/2012
4,4,,,,,,149.1543,150.593,,,,,,,,,,,184.5309,194.4252,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3515,143.9431,22/7/2012
5,5,,,,,,149.1386,153.9127,,,,,,,,,,,184.4488,194.5451,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.4244,144.2504,22/7/2012
6,6,,,,,,149.1509,173.3879,,,,,,,,,,,184.5309,194.481,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3513,144.2504,22/7/2012
7,7,,,,,,149.1361,,,,,,,,,,,,184.5586,194.4811,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3521,144.4196,22/7/2012
8,8,,,,,,149.1165,153.0039,,,,,,,,,,,184.6611,194.5583,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3665,144.4798,22/7/2012
9,9,,,,,,149.0776,151.5496,,,,,,,,,,,184.7034,194.605,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3566,144.4798,22/7/2012
10,10,,,,,,149.081,151.0125,,,,,,,,,,,184.6716,194.6009,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3608,144.4798,22/7/2012
11,11,,,,,,149.102,152.1785,,,,,,,,,,,184.6989,194.6257,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3652,144.4728,22/7/2012
12,12,,,,,,149.0933,152.2799,,,,,,,,,,,184.7296,194.6935,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3557,144.4722,22/7/2012
13,13,,,,,,149.0782,152.2711,,,,,,,,,,,184.8459,194.6157,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3587,144.4798,22/7/2012
14,14,,,,,,149.0935,152.2376,,,,,,,,150.985,,,184.8459,194.5273,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3607,144.2191,22/7/2012
15,15,,,,,,149.0845,153.8409,,,,,,,,150.985,,,184.6517,194.6302,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3567,144.1818,22/7/2012
16,16,,,,,,149.082,169.563,,,,,,,,150.985,,,184.6892,194.7001,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.353,144.1818,22/7/2012
17,17,,,,,,149.0806,172.6821,152.041,163.6346,,,,,,150.985,,,184.5814,194.4451,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3541,144.2015,22/7/2012
18,18,170.9942,,161.3846,,,149.0789,153.3659,152.0619,152.9509,,,,,,150.985,,,184.621,194.4359,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3616,144.7292,22/7/2012
