,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
0,00,33.626,0,0,0,0,0,0,0,0,0,0,0,39.201,22.501,39.184,0,48.956,14.276,43.945,25.578,0,30.999,0,0,0,0,1.046,14.106,25.212,6.932,5.975,0,0,24.259,25.119,8.6,8.594,0,0,0,0,0,17.3,0,5.14,44.661,-40.04,-43.983,78.202,11.188,479.86,23/3/2016
1,01,33.622,0,0,0,0,0,0,0,0,0,0,0,39.201,22.501,39.29,0,44.913,0,43.89,25.439,0,30.499,0,0,0,0,1.046,16.936,30.492,9.639,0,0,0,24.028,25.098,3.545,3.447,0,0,0,0,0,17.4,0,5.2,44.095,0,-4.12,32.801,-24.903,456.52,23/3/2016
2,02,33.974,0,0,0,0,0,0,0,0,0,0,0,37.501,22.501,38.344,0,48.025,0,43.614,25.523,0,30.499,0,0,0,0,1.046,17.52,24.948,14.534,0,0,0,24.018,25.188,0,3.518,0,0,0,0,0,17.4,0,5.21,36.942,1.343,-5.438,26.901,-26.313,453.81,23/3/2016
3,03,33.776,0,0,0,0,0,0,0,0,0,0,0,39.201,22.501,39.237,0,45.206,0,43.92,25.495,0,30.7,0,0,0,0,1.046,14.959,30.096,7.014,0,0,0,26.558,30.238,0,3.521,0,0,0,0,0,17.4,0,5.22,36.191,-5.737,-9.586,36.701,-21.314,452.24,23/3/2016
4,04,33.441,0,0,0,0,0,0,0,0,0,0,0,39.201,22.501,37.871,0,45.281,0,43.95,25.467,0,30.499,0,0,0,0,0.709,16.891,33.66,9.188,0,0,0,25.858,28.748,0,3.459,0,0,0,0,0,17.4,0,5.22,35.87,10.498,6.684,23.801,-31.916,446.16,23/3/2016
5,05,33.139,0,0,0,0,0,0,0,0,0,0,0,39.001,22.501,39.342,0,49.491,0,43.979,25.439,0,30.9,0,0,0,0,0.709,12.242,29.304,18.54,0,0,0,25.228,29.988,0,3.535,0,0,0,0,0,17.4,0,5.22,38.544,0,-6.72,27.501,-27.009,470.73,23/3/2016
6,06,34.103,0,0,0,0,0,0,0,0,0,0,0,39.301,22.301,38.029,0,44.451,0,43.5,25.384,0,30.399,0,0,0,0,0.709,16.599,24.288,7.055,0,0,0,24.568,26.438,0,3.531,0,0,0,0,0,17.6,0,5.5,45.136,6.592,0,29.801,-30.012,442.52,23/3/2016
7,07,34.367,0,0,0,0,0,0,0,0,0,0,0,39.201,22.501,34.246,0,51.121,0,43.933,25.662,0,30.499,0,0,0,0,0.709,19.474,21.78,12.401,0,0,0,24.469,25.408,0,3.565,0,0,0,0,0,17.6,0,5.15,47.017,-22.584,-19.135,46.301,-10.309,464.84,23/3/2016
8,08,33.323,0,0,0,0,0,0,34.019,0,0,0,0,39.301,21.901,38.134,0,46.537,0,43.5,25.801,0,30.8,0,0,0,0,0.709,18.014,19.8,12.483,13.946,0,0,24.599,24.788,8.764,8.52,0,0,0,0,0,17.7,0,4.88,47.3,-27.589,-12.818,56.602,-7.508,506.13,23/3/2016
9,09,33.677,0,0,0,0,0,10.43,33.4,0,0,0,0,38.001,19.901,38.764,9.507,48.904,0,43.1,25.829,0,30.6,0,0,0,0,0.709,17.116,23.1,16.626,18.088,0,0,25.008,24.748,7.952,7.945,0,0,0,0,0,17.1,0,4.87,47.667,-47.975,-33.83,66.202,9.284,549.39,23/3/2016
10,10,33.237,0,0,0,0,0,8.965,33.253,0,0,0,0,38.101,20.501,38.607,8.33,51.579,16.446,43.2,25.467,0,30.7,0,0,0,0,0.709,11.882,11.88,20.686,21.794,0,0,25.108,24.968,8.023,7.996,0,0,0,0,0,17.2,0,4.67,47.967,-46.388,-31.568,63.902,5.493,559.86,23/3/2016
11,11,33.309,0,0,0,0,0,8.892,32.9,0,0,0,0,38.801,20.501,38.869,19.699,51.096,16.339,43.787,25.968,0,30.3,0,0,0,0,0.709,14.825,19.008,18.512,19.797,0,0,25.398,24.748,7.999,7.998,0,0,0,0,0,17.1,0,4.51,46.584,-41.749,-29.609,70.002,5.896,563.13,23/3/2016
12,12,33.198,0,0,0,0,0,10.262,34.166,0,0,0,0,33.301,19.701,34.404,20.047,48.875,15.263,42.75,25.857,0,27.4,0,0,0,0,0.709,15.251,18.612,10.555,11.881,15.956,0,27.858,27.818,8.013,8.013,0,0,0,0,0,17,0,4.43,45.58,-54.201,-40.596,81.803,11.682,558.23,23/3/2016
13,13,32.785,0,0,0,0,0,11.119,32.045,0,0,0,0,31.701,19.001,36.768,16.824,41.036,13.415,43.88,25.801,0,30.499,0,0,0,0,0.709,17.071,16.764,13.645,14.985,16.79,0,27.288,27.038,3.569,3.479,0,0,0,0,0,17,0,4.4,46.033,-59.328,-47.609,84.703,24.097,541.81,23/3/2016
14,14,32.775,0,0,0,0,0,10.957,32.34,0,0,0,0,31.001,19.301,37.346,16.824,48.395,14.509,34.305,25.996,0,30.2,0,0,0,0,0.709,17.879,16.104,13.946,15.381,15.491,0,28.248,28.078,4.513,4.407,0,0,0,0,0,17.2,0,4.37,46.14,-65.432,-49.01,-.2,119.791,541.29,23/3/2016
15,15,33.649,0,0,0,0,0,10.987,31.692,0,0,0,0,35.501,19.401,37.819,0,47.754,14.666,43.71,25.745,0,30.499,0,0,0,0,0.709,16.06,18.876,7.834,9.037,16.434,0,26.678,26.928,3.534,3.457,0,0,0,0,0,17.1,0,4.37,43.508,-62.258,-45.531,86.403,17.798,529.55,23/3/2016
16,16,31.979,0,0,0,0,0,11.038,31.898,0,0,0,0,36.401,19.901,37.031,0,48.285,15.291,43.87,25.94,0,30.6,0,0,0,0,0.709,14.667,9.9,11.047,12.442,16.708,0,25.178,24.859,4.109,4.094,0,0,0,0,0,17,0,4.51,44.601,-30.641,-20.234,54.702,-1.209,519.45,23/3/2016
17,17,33.26,0,0,0,0,0,11.089,24.946,0,0,0,0,34.701,22.201,37.346,0,48.049,14.744,43.784,25.912,0,29.999,0,0,0,0,0.709,18.374,10.956,7.11,8.244,0,0,25.308,25.268,8.731,8.617,0,0,0,0,0,17,0,4.59,43.074,-16.724,-19.199,50.302,-7.801,497.43,23/3/2016
18,18,33.081,0,0,0,0,0,11.009,0,0,0,0,0,37.201,22.401,39.08,1.597,50.761,15.748,43.907,25.801,0,27.699,0,0,0,0,0.709,15.701,15.18,20.536,21.534,0,0,25.438,25.679,3.481,3.393,0,0,0,0,0,17,0,4.59,46.306,-36.134,-42.326,68.802,8.185,509.31,23/3/2016
19,19,33.281,0,0,0,0,0,11.104,34.991,0,36.071,0,0,39.101,21.101,38.501,49.753,48.144,14.782,43.897,25.718,0,30.3,0,0,0,6.616,0.709,16.689,13.068,8.504,9.16,14.547,14.862,27.298,27.548,4.816,4.769,0,0,0,0,0,12,0,4.4,45.634,-28.687,-33.015,59.702,-.806,640.18,23/3/2016
20,20,33.552,0,0,0,0,0,9.705,34.049,0,35.459,0,0,38.701,21.801,38.343,45.875,47.575,14.802,43.71,25.801,0,30.399,0,0,0,6.613,0.709,15.521,13.728,9.68,10.938,14.684,15.176,26.898,26.548,3.508,3.374,0,0,0,0,0,12.7,0,4.4,45.634,-24.049,-29.389,58.202,0.696,624.43,23/3/2016
21,21,33.716,0,0,0,0,0,10.013,34.284,0,0,0,0,38.701,21.701,39.29,46.035,47.839,14.898,43.87,25.829,0,30.3,0,0,0,6.603,0.709,16.869,18.612,9.215,10.391,16.27,0,28.058,30.638,3.542,3.399,0,0,0,0,0,12.6,0,4.9,45.859,5.249,-4.669,27.601,-24.409,590.38,23/3/2016
22,22,33.421,0,0,0,0,0,9.954,34.284,0,0,0,0,39.301,21.901,38.869,2.686,48.466,15.158,43.78,25.745,0,30.2,0,0,0,6.593,0.709,18.823,15.708,9.776,11.252,0,0,28.218,31.898,3.542,3.403,0,0,0,0,0,13.6,0,4.9,46.928,13.306,3.259,21.201,-28.217,529.57,23/3/2016
23,23,32.074,0,0,0,0,0,5.464,0.33,0,0,0,0,39.401,22.501,39.132,0,50.633,16,43.926,25.94,0,30.399,0,0,0,6.6,1.461,15.386,19.008,15.354,16.612,0,0,28.308,28.948,3.555,3.465,0,0,0,0,0,13.1,0,5,35.978,-9.4,-18.394,45.401,-11.005,491.98,23/3/2016
0,00,32.422,0,0,0,0,0,0,0,0,0,0,0,39.101,22.301,38.974,0,49.57,0,43.931,25.912,0,30.2,0,0,0,0,1.461,20.26,27.72,9.119,0,0,0,29.998,29.927,5.454,5.532,0,0,0,0,0,12.5,0,5.1,36.276,-6.714,-13.871,36.001,-17.505,467.84,24/3/2016
