,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
0,35.001,20.801,13.8,29.165,1/11/2012,356.94,50.764,0,,0,00,24.903,0,0,19.591,0,0,0,0,0,0,0,0,0,12.012,32.075,0,35.181,0,33.768,0,0,0,0,0,5.2,0,18,3.2,25.634,25.773,0,39.565
1,24.401,13.3,10.9,18.973,1/11/2012,339.167,51.726,0,,0,01,30.641,0,0,18.121,0,0,0,0,0,0,0,0,0,12.1,32.428,0,35.209,0,33.778,0,0,0,0,0,5.2,0,18,3.2,25.634,26.052,0,38.682
2,32.601,18.001,15.501,8.632,1/11/2012,328.53,43.956,0,,0,02,11.719,0,0,26.209,0,0,0,0,0,0,0,0,0,11.91,32.075,0,35.069,0,33.918,0,0,0,0,0,0,0,18,3.2,25.105,25.718,0,38.642
3,40.801,26.901,14.8,8.699,1/11/2012,324.633,41.958,0,,0,03,20.875,0,0,26.578,8.655,0,0,0,0,0,0,0,0,11.932,30.72,0,0,0,33.547,0,0,0,0,0,0,0,18,3.2,25.801,25.523,0,47.391
4,49.802,30.401,19.301,8.616,1/11/2012,326.212,49.876,0,,0,04,12.207,0,0,26.735,0,0,0,0,0,0,0,0,0,11.983,29.453,0,0,0,34.177,0,0,0,0,0,0,0,18,3.2,25.801,25.523,0,45.24
5,0,33.901,19.101,20.462,1/11/2012,354.719,50.098,0,,0,05,8.667,0,0,28.626,0,0,0,0,0,0,0,0,0,11.975,29.453,0,0,0,33.938,0,0,0,0,0,0,0,18,3.2,25.801,25.3,0,47.13
6,6.6,37.601,21.801,32.529,1/11/2012,357.764,50.172,0,,0,06,16.358,0,0,30.517,0,0,0,0,0,0,0,0,0,12.005,30.72,0,0,0,34.007,0,0,0,0,5.2,0,0,18,3.2,25.495,25.495,0,38.178
7,1.2,36.501,19.701,42.248,1/11/2012,379.928,50.098,0,,0,07,3.174,0,0,25.159,0,0,0,0,0,0,0,0,0,11.719,30.189,0,0,0,33.998,0,0,0,0,5.2,0,0,18,3.2,25.551,25.523,0,42.108
8,18.301,38.801,22.601,49.788,1/11/2012,406.174,49.432,0,,0,08,0,0,0,26.262,15.436,0,0,0,0,0,0,0,0,11.199,29.099,2.063,16.755,0,33.348,0,0,0,0,5.2,0,0,18,3.2,25.662,25.606,0,44.918
9,0,33.901,16.901,49.655,1/11/2012,452.614,49.062,0,,0,09,28.809,0,0,20.852,13.672,0,24.132,0,3.459,0,0,0,0,10.159,28.716,17.355,32.286,0,33.488,0,0,0,0,5.2,0,0,18,3.2,25.662,25.495,0,50.618
10,0,23.701,16.901,49.694,1/11/2012,489.738,49.876,0,,0,10,48.341,0,0,22.112,11.457,0,20.18,0,18.152,18.702,18.079,0,0,10.401,29.335,17.064,32.37,0,33.587,0,0,0,0,5.2,0,0,18,0,25.551,25.272,0,46.14
11,0,17.201,12.6,49.749,1/11/2012,535.749,50.616,0,,1,11,50.295,0,0,25.474,7.52,0,16.202,0,18.432,18.628,17.75,17.017,17.48,10.371,29.129,16.436,32.425,0,36.018,0,0,0,0,5.2,0,0,18,0,25.217,25.523,0,46.141
12,0,14.1,5.8,45.692,1/11/2012,505.838,49.654,0,,1,12,83.621,0,0,13.97,16.448,0,24.323,0,18.236,18.763,17.591,16.871,17.383,11.822,31.368,16.404,32.37,0,35.777,0,0,0,0,5.2,0,0,18,0,25.217,25.551,0,47.318
13,0,5,4.4,45.758,1/11/2012,506.164,49.21,0,,1,13,53.713,0,0,17.122,15.668,0,20.755,0,17.927,18.421,15.882,16.468,17.383,11.661,30.072,17.419,31.98,0,36.448,0,0,0,0,5.2,0,0,18,0,25.578,25.773,0,45.85
14,0,4.6,4.7,45.747,1/11/2012,506.753,49.432,0,,1.8,14,40.529,0,0,10.24,24.46,0,24.473,0,18.236,18.445,15.894,16.614,17.383,11.595,28.392,16.001,32.342,0,34.848,0,0,0,0,5.2,0,0,18,0,31.924,25.439,0,50.315
15,0,0,0,48.867,1/11/2012,505.434,49.802,0,,2.1,15,49.806,0,0,5.566,12.606,0,22.409,0,18.18,18.409,15.845,16.773,17.383,11.77,30.248,16.404,32.286,0,33.228,0,0,0,0,5.2,5.2,0,18,0,47.427,25.523,0,46.913
16,0,0,0,49.181,1/11/2012,479.506,49.876,0,,2.1,16,66.042,0,0,8.717,7.069,0,15.573,0,18.319,18.323,16.077,16.858,17.383,11.734,30.455,16.468,32.286,0,32.998,0,0,0,0,5.2,5.2,0,18,0,34.318,25.801,0,50.309
17,0,16.301,11.7,34.327,1/11/2012,443.098,51.208,0,,0,17,49.928,0,0,14.548,7.41,0,0,0,15.812,16.639,17.689,0,0,11.822,32.016,16.549,33.177,0,32.977,0,0,0,0,5.2,5.2,0,18,0,25.495,25.161,0,50.395
18,0,17.801,11.1,49.778,1/11/2012,537.196,50.542,0,,2.1,18,1.831,0,0,13.025,7.301,7.41,15.026,0,16.807,18.592,17.798,17.518,18.262,11.741,31.692,17.677,34.485,0,33.338,0,0,0,0,5.2,5.2,0,18,3.3,39.773,25.411,0,38.949
19,0,12.4,7.3,49.438,1/11/2012,535.436,50.838,0,,0,19,59.328,0,0,16.229,12.825,17.842,20.549,0,16.667,18.799,17.689,16.675,17.48,11.69,31.692,17.693,33.9,0,33.008,0,0,0,0,5.2,5.2,0,18,3.3,25.829,25.662,0,47.944
20,0,8.5,6.9,49.887,1/11/2012,524.635,49.802,0,,0,20,61.037,0,0,19.38,11.95,15.504,14.916,0,16.583,18.58,17.566,16.7,17.48,11.573,31.898,18.337,33.956,0,32.688,0,0,0,0,5.2,5.2,0,18,3.3,25.634,25.272,0,47.944
21,0,17.501,15.601,49.563,1/11/2012,470.382,43.734,0,,0,21,65.432,0,0,24.949,6.836,6.645,15.231,0,9.832,18.665,17.786,0,0,11.851,31.603,18.756,34.708,0,33.098,0,0,0,0,5.2,5.2,0,18,3.3,25.133,25.272,0,38.044
22,0,17.801,13.7,49.508,1/11/2012,415.929,49.802,0,,0,22,46.144,0,0,22.953,7.739,0,0,0,0,0,0,0,0,11.756,30.337,15.679,34.346,0,32.968,0,0,0,0,5.2,5.2,0,18,3.3,25.133,25.662,0,45.073
23,0,18.201,15.201,43.332,1/11/2012,376.295,50.246,0,,0,23,10.01,0,0,24.791,7.739,0,0,0,0,0,0,0,0,11.851,30.661,0,0,0,33.147,0,0,0,0,5.2,5.2,0,18,3.3,25.133,25.3,0,50.689
0,0,19.501,14.3,43.356,2/11/2012,354.718,50.394,0,,0,00,12.696,0,0,17.228,0,0,0,0,0,0,0,0,0,11.91,32.252,0,0,0,33.398,0,0,0,0,0,5.2,0,18,3.3,25.133,25.3,0,49.836
1,6.3,19.201,13.5,43.351,2/11/2012,336.541,50.246,0,,0,01,2.564,0,0,24.003,0,0,0,0,0,0,0,0,0,12.071,31.633,0,0,0,32.998,0,0,0,0,0,5.2,0,18,3.3,25.244,25.523,0,38.626
2,3.4,13.9,10.9,39.706,2/11/2012,330.09,44.178,0,,0,02,0,0,0,20.904,0,0,0,0,0,0,0,0,0,9.06,32.045,0,0,0,37.078,0,0,0,0,0,5.2,0,18,3.3,25.244,25.05,0,49.71
3,7.3,20.701,14.8,21.188,2/11/2012,328.644,50.024,0,,0,03,0,0,0,24.004,0,0,0,0,0,0,0,0,0,9.038,31.986,0,0,0,36.467,0,0,0,0,0,5.2,0,18,3.3,25.244,25.411,0,44.769
4,6.1,29.401,16.601,20.826,2/11/2012,336.117,50.32,0,,0,04,3.052,0,0,22.638,0,0,0,0,0,0,0,0,0,9.544,31.78,0,0,0,37.407,0,0,0,0,0,5.2,0,18,3.3,25.244,25.411,0,44.579
5,1.6,21.701,13.2,46.152,2/11/2012,357.956,50.838,0,,0,05,0,0,0,12.185,0,0,0,0,0,0,0,0,0,10.481,31.103,0,0,0,39.097,0,0,0,0,0,5.2,0,18,3.3,25.606,25.411,0,49.408
6,0,27.201,14.5,35.294,2/11/2012,347.152,46.102,0,,0,06,5.86,0,0,15.232,0,0,0,0,0,0,0,0,0,10.496,31.162,0,0,0,38.997,0,0,0,0,5.2,5.2,0,18,3.3,25.606,25.411,0,38.794
7,1.8,25.401,18.001,46.483,2/11/2012,375.055,51.134,0,,0,07,3.784,0,0,18.646,0,0,0,0,0,0,0,0,0,10.518,32.369,0,0,0,39.027,0,0,0,0,5.2,5.2,0,18,0,25.578,25.411,0,50.569
8,12.5,30.001,16.201,46.208,2/11/2012,418.185,49.58,0,,0,08,0,0,0,11.607,7.028,0,14.725,0,0,0,0,0,0,10.305,31.309,0,32.564,0,38.407,0,0,0,0,5.2,5.2,0,18,0,25.634,25.801,0,50.635
9,0,31.901,17.201,45.88,2/11/2012,459.616,50.468,0,,0,09,31.861,0,0,23.478,10.856,0,15.108,0,2.045,2.063,0,1.306,0,10.445,31.78,17.29,32.759,0,37.638,0,0,0,0,5.2,5.2,0,18,0,25.272,25.384,0,48.19
10,0,19.101,12.2,49.502,2/11/2012,471.71,50.838,0,,0,10,46.876,0,0,12.079,11.116,0,16.065,0,17.353,18.69,0,2.075,0,10.496,32.016,16.468,31.729,0,38.437,0,0,0,0,5.2,5.2,0,18,0,25.272,25.523,0,49.013
11,0,8.9,10,49.252,2/11/2012,486.896,50.468,0,,0,11,61.403,0,0,10.924,10.746,0,21.438,0,16.723,18.628,18.201,2.075,0,12.071,31.721,17.87,32.203,0,37.847,0,0,0,0,5.2,5.2,0,18,0,25.718,25.161,0,49.138
12,0,7.6,9.7,48.664,2/11/2012,459.241,50.172,0,,0,12,83.743,0,0,11.974,9.776,0,14.834,0,16.723,18.677,18.189,2.49,0,11.975,32.664,16.581,33.594,0,37.728,0,0,0,0,5.2,5.2,0,18,0,25.217,25.523,0,48.894
13,0,5.6,4.6,48.464,2/11/2012,447.856,49.728,0,,0,13,67.629,0,0,8.981,18.362,0,15.053,0,0,18.482,17.615,3.052,0,11.558,31.191,17.516,33.288,0,37.457,0,0,0,0,5.2,5.2,0,18,0,25.244,25.523,0,48.056
14,0,5.7,5.1,48.511,2/11/2012,447.619,48.84,0,,0,14,56.032,0,0,6.196,13.809,0,20.44,0,0,18.506,17.518,2.869,0,11.397,31.338,17.5,31.729,0,37.768,0,0,0,0,5.2,5.2,0,18,0,25.244,25.523,0,47.945
15,0,11.9,8.5,48.652,2/11/2012,434.846,49.95,0,,0,15,56.52,0,0,8.77,25.212,0,21.465,0,0,4.492,0,2.857,0,11.587,31.78,17.886,32.036,0,37.267,0,0,0,0,5.2,5.2,0,18,0,25.244,25.523,0,48.024
16,0,4.5,3.6,48.781,2/11/2012,423.376,50.32,0,,0,16,41.871,0,0,11.187,18.307,0,20.604,0,0,0,0,2.82,0,11.719,31.928,17.757,33.733,0,38.277,0,0,0,0,5.2,5.2,0,18,0,25.272,25.411,0,48.024
17,0,6.2,5.3,48.738,2/11/2012,425.728,50.098,0,,0,17,13.55,0,0,6.721,14.999,0,21.206,0,0,0,0,2.722,0,11.748,31.486,17.822,32.954,0,37.608,0,0,0,0,5.2,5.2,0,18,0,25.272,25.773,0,48.024
18,4.4,30.901,22.301,48.899,2/11/2012,534.288,51.282,0,,0,18,26.734,0,0,34.247,8.121,7.875,16.024,16.174,13.726,18.836,18.201,2.71,0,11.902,32.016,18.096,35.904,0,38.567,0,0,0,0,5.2,5.2,0,18,0,25.411,25.634,0,37.684
19,0,11.2,7.8,46.447,2/11/2012,547.913,50.098,0,,0,19,61.403,0,0,16.176,14.821,25.581,21.999,24.35,16.751,17.188,17.969,2.612,0,11.514,31.574,17.693,35.543,0,37.988,0,0,0,0,5.2,5.2,0,16.8,0,25.411,25.217,0,49.571
20,0,25.401,14.5,46.865,2/11/2012,518.837,49.802,0,,0,20,72.268,0,0,20.011,13.795,5.783,17.883,18.061,16.555,16.98,17.774,2.649,0,11.639,31.162,18.74,32.898,0,37.587,0,0,0,0,5.2,5.2,0,16.8,0,25.69,25.217,0,48.293
21,0,24.301,13.9,43.59,2/11/2012,476.45,49.654,0,,0,21,54.079,0,0,11.239,7.287,0,15.04,14.301,0,17.017,17.835,2.649,0,11.712,31.368,18.66,32.147,0,37.837,0,0,0,0,5.2,5.2,0,16.8,1,25.773,25.244,0,40.557
22,0,24.501,13.4,43.446,2/11/2012,424.225,49.876,0,,0,22,39.186,0,0,16.176,7.069,0,0,0,0,0,8.448,2.673,0,11.785,31.603,18.805,32.342,0,38.168,0,0,0,0,5.2,5.2,0,17,3.3,25.773,25.244,0,40.987
23,4.5,18.301,12.6,46.646,2/11/2012,377.629,49.654,0,,0,23,0,0,0,9.926,24.637,0,0,0,0,0,0,2.661,0,11.639,31.545,0,1.865,0,38.328,0,0,0,0,5.2,5.2,0,17,3.3,25.328,25.244,0,47.898
0,0.9,17.201,11,46.837,3/11/2012,360.156,49.654,0,,0,00,-7.691,0,0,13.655,0,0,0,0,0,0,0,2.722,0,11.814,31.839,0,0,0,37.877,0,0,0,0,5.2,5.2,0,17,0,25.328,25.3,-3.607,49.13
1,11.8,30.301,16.501,46.818,3/11/2012,340.629,49.654,0,,0,01,7.935,0,0,17.175,0,0,0,0,0,0,0,2.661,0,11.866,31.839,0,0,0,38.028,0,0,0,0,0,5.2,0,16.8,3.5,25.328,25.3,-1.703,37.691
2,1.9,24.601,14.4,24.906,3/11/2012,333.559,49.802,0,,0,02,4.517,0,0,12.132,0,0,0,0,0,0,0,2.649,0,11.646,31.78,0,0,0,38.028,0,0,0,0,0,5.2,0,16.8,3.5,25.328,25.384,-7.801,46.02
3,-.2,21.201,11.5,36.416,3/11/2012,328.293,38.702,0,,0,03,4.517,0,0,7.141,0,0,0,0,0,0,0,2.673,0,11.778,31.839,0,0,0,37.677,0,0,0,0,0,5.2,0,18,3.5,25.328,25.328,-6.207,50.12
4,7.8,33.101,17.401,36.502,3/11/2012,334.502,49.654,0,,0,04,8.789,0,0,8.402,0,0,0,0,0,0,0,2.71,0,11.866,32.075,0,0,0,37.677,0,0,0,0,0,5.2,0,17.7,3.5,25.69,25.328,-5.512,38.773
5,-3.2,24.101,12.7,43.87,3/11/2012,352.925,50.542,0,,0,05,2.808,0,0,6.091,0,0,0,0,0,0,0,2.649,0,12.005,32.222,0,0,0,37.617,0,0,0,0,5.2,5.2,0,17.5,3.5,25.634,25.328,-8.918,39.456
6,-1.6,19.801,11.8,12.883,3/11/2012,339.226,49.506,0,,0,06,3.052,0,0,4.831,7.26,0,0,0,0,0,0,2.71,0,11.983,32.399,0,13.527,0,37.887,0,0,0,0,5.2,5.2,0,17.5,3.5,25.634,25.328,-3.204,50.525
7,0.3,24.201,9.2,13.02,3/11/2012,362.27,49.062,0,,0,07,3.296,0,0,9.453,16.311,0,0,0,0,0,0,2.637,0,11.602,31.338,0,29.308,0,37.537,0,0,0,0,5.2,5.2,0,17.4,0,25.634,25.328,-5.017,48.418
8,14.4,19.801,14.2,12.922,3/11/2012,393.216,48.84,0,,0,08,-23.682,0,0,15.809,19.907,0,0,0,0,0,0,2.673,0,11.602,31.279,18.257,32.787,0,36.148,0,0,0,0,5.2,5.2,0,17,0,25.356,25.328,6.793,48.418
9,-12.3,19.901,11.8,19.676,3/11/2012,422.558,50.32,0,,0,09,35.768,0,0,21.692,7.479,0,0,15.737,17.409,0,0,2.71,0,11.932,32.193,17.87,33.511,0,36.977,0,0,0,0,5.2,5.2,0,16.9,0,25.356,25.328,-20.417,48.418
10,-27.201,21.201,13.1,19.508,3/11/2012,438.408,50.542,0,,0,10,59.45,0,0,19.066,17.637,0,0,20.399,16.877,0,0,2.734,0,11.939,32.31,18.015,33.316,0,37.598,0,0,0,0,5.2,5.2,0,16.9,0,25.356,25.439,-29.902,48.418
11,-30.401,11.3,9.8,19.36,3/11/2012,453.264,49.432,0,,0,11,60.915,0,0,17.7,16.885,0,0,19.893,16.723,18.555,15.882,2.686,0,11.477,31.486,17.483,32.871,0,37.048,0,0,0,0,5.2,5.2,0,16.9,0,25.495,25.272,-28.712,48.418
12,-34.601,13.9,11.3,20.802,3/11/2012,452.828,49.876,0,,0,12,62.502,0,0,16.439,7.205,0,0,15.04,18.222,18.726,18.201,2.637,0,11.551,31.633,17.741,32.37,0,36.507,0,0,0,0,5.2,5.2,0,16.9,0,25.467,25.272,-32.008,48.532
13,-26.901,14.3,9.3,46.354,3/11/2012,433.966,49.136,0,,0,13,36.622,0,2.2,14.549,6.672,0,0,14.206,0,0,0,2.661,0,11.338,30.896,17.451,31.757,0,37.837,0,0,0,0,5.2,5.2,0,16.9,0,25.161,25.272,-26.807,50.49
14,-34.701,18.301,13.5,45.95,3/11/2012,414.325,50.246,0,,0,14,73,0,2.4,17.07,6.863,0,0,15.19,0,0,0,2.649,0,11.58,31.633,16.839,33.539,0,37.717,0,0,0,0,5.2,5.2,0,16.9,0,25.217,25.272,-32.905,38.453
15,-35.801,19.501,14,45.325,3/11/2012,408.229,50.246,0,,0,15,69.094,0,1.3,22.9,6.836,0,0,14.588,0,0,0,2.649,0,11.441,31.81,0,34.875,0,37.677,0,0,0,0,5.2,5.2,0,16.2,0,25.634,24.883,-34.809,36.448
16,-21.001,22.601,19.301,45.825,3/11/2012,398.059,49.728,0,,0,16,51.393,0,1.5,22.48,7.862,0,0,0,0,0,0,2.649,0,11.565,31.014,0,34.652,0,37.117,0,0,0,0,5.2,5.2,0,16.4,0,25.634,25.411,-26.716,37.596
17,-14,22.501,17.601,43.049,3/11/2012,410.993,50.838,0,,0,17,29.176,0,3.2,19.276,8.573,0,0,0,0,0,0,2.661,0,11.77,31.662,0,35.209,0,37.468,0,0,0,0,0,5.2,0,17.4,0,25.634,25.773,-18.201,50.153
18,17.501,11.6,8.7,46.743,3/11/2012,520.388,49.21,0,,0,18,-51.759,0,1.4,5.987,24.077,23.68,0,24.665,17.984,18.751,18.116,2.637,0,11.595,32.281,1.918,36.044,0,37.357,0,0,0,0,5.2,5.2,0,17.1,0,25.634,25.606,15.583,50.228
19,-35.601,13.8,11.4,50.847,3/11/2012,518.664,49.95,0,,0,19,64.089,0,0,12.815,7.356,7.479,14.821,13.618,17.984,18.628,17.847,5.701,17.383,11.792,31.309,18.885,36.183,0,37.457,0,0,0,0,5.2,5.2,0,16.9,0,25.634,25.606,-32.612,40.745
20,-33.101,18.801,11.3,50.714,3/11/2012,499.024,49.95,0,,0,20,70.681,0,0,11.712,7.356,0,15.723,15.272,18.249,18.641,18.177,2.71,0,11.997,31.603,20.336,36.378,0,38.097,0,0,0,0,5.2,5.2,0,17,0,25.634,25.606,-37.007,43.941
21,-33.101,21.101,12,50.875,3/11/2012,461.739,50.542,0,,0,21,56.887,0,0,10.503,8.449,0,0,14.875,0,0,17.872,2.686,0,12.063,31.751,20.255,36.35,0,37.428,0,0,0,0,5.2,5.2,0,17.4,3.6,25.244,25.578,-30.213,46.34
22,-19.301,17.401,9.1,50.675,3/11/2012,404.174,50.172,0,,0,22,36.256,0,0,11.239,7.096,0,0,0,0,0,0,2.698,0,12.071,31.633,16.033,36.238,0,37.247,0,0,0,0,5.2,5.2,0,17.2,3.4,25.244,25.578,-19.41,38.294
23,7.2,30.901,17.101,40.915,3/11/2012,369.225,43.142,0,,0,23,10.865,0,0,21.429,7.971,0,0,0,0,0,0,2.686,0,12.063,31.957,0,19.316,0,37.247,0,0,0,0,0,5.2,0,17,3.5,25.244,25.356,-8.606,37.656
0,0.6,16.801,13,18.798,4/11/2012,343.356,49.506,0,,0,00,3.54,0,0,19.381,12.537,0,0,0,0,0,0,2.649,0,11.997,31.81,0,0,0,37.608,0,0,0,0,0,5.2,0,17.5,3.6,25.606,25.356,-6.207,49.94
1,9.1,21.601,13,19.04,4/11/2012,328.814,49.876,0,,0,01,-4.028,0,0,19.433,7.205,0,0,0,0,0,0,2.686,0,11.836,31.456,0,0,0,37.898,0,0,0,0,0,5.2,0,17,3.6,25.606,25.718,-2.014,40.717
2,7,30.201,15.501,6.598,4/11/2012,317.978,39.94,0,,0,02,5.371,0,0,32.355,0,0,0,0,0,0,0,2.649,0,11.968,31.633,0,0,0,37.738,0,0,0,0,0,0,0,17,3.6,25.578,25.718,-11.518,38.352
3,10.4,38.801,22.301,0,4/11/2012,319.752,49.95,0,,0,03,4.517,0,0,38.449,0,0,0,0,0,0,0,2.661,0,11.99,0,0,0,0,36.748,0,0,0,0,0,0,0,17,3.5,25.467,25.662,-17.103,45.037
4,11.3,38.601,22.501,0,4/11/2012,326.583,49.95,0,,0,04,-2.93,0,0,28.889,8.244,0,0,0,0,0,0,2.686,0,11.932,0,0,0,0,37.107,0,0,0,0,0,0,0,17,3.5,25.467,25.662,-13.001,50.413
5,9.5,36.201,19.201,0,4/11/2012,337.249,50.246,0,,0,05,6.47,0,0,26.997,7.055,0,0,0,0,0,0,2.673,0,12.041,28.127,0,0,0,37.778,0,0,0,0,0,0,0,17,3.5,25.467,25.745,-11.005,50.183
6,9.9,32.301,18.401,0,4/11/2012,313.382,42.624,0,,0,06,0,0,0,25.159,0,0,0,0,0,0,0,2.857,0,11.792,31.898,0,0,0,37.168,0,0,0,0,0,0,0,17,3.5,25.467,25.745,-7.416,41.954
7,6.4,25.801,15.301,0,4/11/2012,322.343,49.95,0,,0,07,0,0,0,22.112,7.834,0,0,0,0,0,0,1.318,0,11.975,31.986,0,0,0,37.447,0,0,0,0,0,0,0,17,0,25.467,25.718,-6.5,50.333
8,1.1,27.901,18.301,3.467,4/11/2012,340.286,49.876,0,,0,08,4.761,0,0,18.278,9.803,0,0,0,0,0,0,1.245,0,11.953,31.839,0,0,0,37.508,0,0,0,0,0,5.2,0,17.1,0,25.467,25.718,-12.616,49.875
9,-.5,22.101,15.901,19.008,4/11/2012,352.792,50.32,0,,0,09,3.296,0,0,23.268,8.518,0,0,0,0,0,0,0,0,12.217,32.428,0,0,0,37.428,0,0,0,0,0,5.2,0,16.9,0,25.022,25.272,-12.909,49.096
10,10.9,27.901,18.801,29.293,4/11/2012,354.666,50.616,0,,0,10,-6.47,0,0,18.383,7.438,0,0,0,0,0,0,0,0,11.961,32.252,0,0,0,37.598,0,0,0,0,0,5.2,0,16.9,0,25.495,25.634,-2.417,49.207
11,0.7,21.601,15.601,35.948,4/11/2012,356.557,49.654,0,,0,11,7.202,0,0,19.381,8.203,0,0,0,0,0,0,0,0,11.8,31.486,0,0,0,36.967,0,0,0,0,0,5.2,0,17,0,25.133,25.523,-11.005,49.957
12,2.3,10,8.4,47.192,4/11/2012,360.484,49.728,0,,0,12,-6.104,0,0,14.285,6.74,0,17.131,0,0,0,0,0,0,11.661,31.338,0,0,0,36.937,0,0,0,0,5.2,5.2,0,16.8,0,25.495,25.161,1.19,46.602
13,-6.3,7.1,5.4,47.313,4/11/2012,358.928,49.654,0,,0,13,0,0,0,6.248,7.957,0,19.469,0,0,0,0,0,0,11.682,31.751,0,0,0,37.657,0,0,0,0,5.2,5.2,0,16.8,0,25.495,25.105,-1.209,49.388
14,-1.2,5.5,4.1,49.901,4/11/2012,354.206,49.95,0,,0,14,-1.343,0,0,7.194,11.512,0,18.034,0,0,0,0,0,0,11.741,31.692,0,2.282,0,37.138,0,0,0,0,5.2,5.2,0,17.1,0,25.495,25.467,2.399,46.556
15,-5.3,3.1,3.8,39.402,4/11/2012,346.572,49.95,0,,0,15,3.296,0,0,3.517,7.698,0,0,0,0,0,0,0,0,11.558,31.368,0,36.127,0,36.937,0,0,0,0,0,5.2,0,16.8,3.26,25.634,25.384,2.087,46.92
16,-5.8,2.3,2.1,43.585,4/11/2012,343.113,49.802,0,,0,16,4.517,0,0,0.84,7.862,0,0,0,0,0,0,0,0,11.829,32.045,0,35.849,0,36.067,0,0,0,0,0,5.2,0,17.5,3.34,25.244,25.439,3.296,46.124
17,-2.1,1.3,0.7,49.279,4/11/2012,362.753,50.098,0,,0,17,-2.808,0,0,4.778,8.887,0,0,0,0,0,0,1.257,0,11.946,32.281,0,35.904,0,37.178,0,0,0,0,5.2,5.2,0,17.2,3.6,25.662,25.384,5.493,47.484
18,-3.6,2.7,1.3,49.294,4/11/2012,485.034,50.246,0,,0,18,8.057,0,0,5.094,11.334,12.045,19.756,18.471,18.011,18.702,15.748,0,0,11.851,31.486,18.966,35.515,0,37.457,0,0,0,0,5.2,5.2,0,17,3.34,25.662,25.634,0.787,50.266
19,-31.201,2.9,4.3,49.927,4/11/2012,492.881,50.024,0,,0,19,63.356,0,0,21.062,15.381,0,17.692,16.338,18.137,18.616,16.236,0,0,11.704,31.338,19.804,34.457,0,36.457,0,0,0,0,5.2,5.2,0,17.6,3.34,25.69,25.662,-27.705,50.266
20,-35.401,28.601,15.1,50.735,4/11/2012,471.782,49.95,0,,0,20,69.826,0,0,10.556,8.914,0,15.163,0,18.11,4.81,0,0,0,11.88,31.928,21.721,35.71,0,36.367,0,0,0,0,5.2,5.2,0,17,3.34,25.3,25.662,-36.714,48.246
21,-17.401,16.801,12.8,50.649,4/11/2012,434.056,50.024,0,,0,21,37.843,0,0,14.338,7.643,0,15.75,0,0,0,0,0,0,12.049,31.957,21.721,35.515,0,36.797,0,0,0,0,5.2,5.2,0,16.9,3.49,25.3,25.439,-19.318,47.607
22,-4.9,25.101,14.7,50.641,4/11/2012,393.244,46.842,0,,0,22,25.636,0,0,20.431,8.614,0,0,0,0,0,0,0,0,12.151,32.075,0,36.211,0,37.267,0,0,0,0,0,5.2,0,16.8,3.5,25.3,25.801,-15.217,38.129
23,5.6,22.601,14.8,36.155,4/11/2012,358.853,49.802,0,,0,23,-3.052,0,0,17.857,8.381,0,0,0,0,0,0,0,0,11.888,31.721,0,0,0,37.577,0,0,0,0,0,5.2,0,16.9,3.54,25.3,25.801,-3.516,50.362
0,5.9,25.901,16.501,15.998,5/11/2012,331.289,50.542,0,,0,00,-1.465,0,0,16.859,7.465,0,0,0,0,0,0,0,0,11.997,31.957,0,0,0,36.868,0,0,0,0,0,5.2,0,16.7,3.56,25.3,25.801,-6.5,38.634
1,-2.4,17.901,13.5,0,5/11/2012,305.502,50.542,0,,0,01,21.485,0,0,15.809,7.615,0,0,0,0,0,0,0,0,12.254,32.605,0,0,0,36.918,0,0,0,0,0,5.2,0,17,3.49,24.938,25.801,-10.401,50.613
2,-3.7,21.601,13.8,0,5/11/2012,305.438,50.172,0,,0,02,14.649,0,0,14.496,7.274,0,0,0,0,0,0,0,0,12.012,31.839,0,0,0,37.367,0,0,0,0,0,0,0,16.8,3.57,25.467,25.3,-11.609,45.08
3,-6.7,10.1,9.1,8.693,5/11/2012,300.752,37.444,0,,0,03,5.249,0,0,9.61,9.994,0,0,0,0,0,0,0,0,12.012,31.662,0,0,0,37.197,0,0,0,0,0,5.2,0,17,3.37,25.467,25.69,-6.317,50.445
4,-10.7,9.5,5,19.521,5/11/2012,310.823,49.21,0,,0,04,11.963,0,0,6.039,7.315,0,0,0,0,0,0,0,0,11.866,31.22,0,0,0,37.397,0,0,0,0,0,5.2,0,18.2,3.49,25.467,25.69,-6.5,50.471
5,-2.9,12,9.2,41.045,5/11/2012,328.441,49.802,0,,0,05,8.301,0,0,10.819,7.397,0,0,0,0,0,0,0,0,12.078,32.104,0,0,0,37.677,0,0,0,0,0,5.2,0,17,3.42,25.467,25.69,-2.71,42.233
6,-1.2,22.301,12.3,18.763,5/11/2012,323.915,43.142,0,,0,06,2.075,0,0,11.186,0,0,0,0,0,0,0,0,0,11.975,32.193,21.464,0,0,37.598,0,0,0,0,0,0,0,17.1,3.42,25.523,25.328,-5.2,37.297
