,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PEN4,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
6,35.001,38.501,22.501,0,17/3/2013,316.233,0,0,43.696,0,06,-10.62,16.195,0,26.6,8.408,9.242,0,14.288,0,0,0,0,0,0,0,0,0,,30.908,33.287,0,0,0,0,0,0,0,20.1,6,25.634,25.606,0,-6.702,0
7,29.401,37.801,22.501,0,17/3/2013,316.787,6.512,0,43.462,0,07,0,16.689,0,29.1,8.709,9.448,0,15.983,0,0,0,0,0,0,0,0,0,,30.657,33.348,0,0,0,0,0,0,0,19.9,5.76,25.662,25.439,0,-15.217,0
8,9.4,34.901,22.001,0,17/3/2013,352.619,43.956,0,42.709,0,08,12.207,15.409,0,27.2,0,0,0,25.075,0,0,0,0,0,0,0,0,0,,30.668,33.128,0,0,0,0,0,0,0,19.7,6,25.384,25.133,3.644,-26.606,0
9,5.1,30.301,21.401,0,17/3/2013,367.955,44.77,0,42.451,0,09,11.841,15.746,8.052,22.97,0,0,0,17.09,0,0,0,0,0,0,0,0,0,,30.818,33.027,0,0,0,0,0,0,0,20,5.76,25.411,25.745,0,-26.203,15.151
10,10.9,27.901,21.001,0,17/3/2013,379.995,44.844,0,39.452,0,10,5.371,15.835,15.84,29.56,0,0,0,14.274,0,0,0,0,0,0,0,0,0,,30.827,32.677,0,0,0,0,0,0,0,19.8,6,25.272,25.94,0,-20.508,20.254
11,21.001,22.801,16.601,0,17/3/2013,370.555,50.246,0,31.752,0,11,-7.691,14.533,19.8,21.482,0,0,0,23.817,0,0,0,0,0,0,0,0,0,,30.057,32.408,0,0,0,0,0,0,0,20,5.3,25.3,25.885,0,0,23.211
12,17.901,10.8,9.8,0,17/3/2013,380.692,52.022,0,21.042,0,12,-7.935,17.543,19.932,16.98,25.649,0,0,0,0,0,0,0,0,11.719,0,0,0,,30.227,32.778,0,0,0,0,0,0,0,19.8,5.36,25.272,25.69,0,6.793,49.683
13,4.7,7.2,5.6,0,17/3/2013,392.52,49.432,0,17.8,0,13,4.273,18.666,19.668,17.45,17.022,0,0,0,0,0,0,0,0,11.485,32.635,0,0,,29.948,33.017,0,0,0,0,0,0,0,20.6,5.29,25.328,25.773,0,-5.402,50.012
14,16.901,8.6,5.4,0,17/3/2013,401.035,50.098,16.502,18.189,0,14,-8.423,29.515,21.12,14.48,6.467,0,0,0,0,0,0,0,0,11.177,31.486,0,0,,30.558,32.937,0,0,0,0,0,0,0,20.6,5.21,25.272,25.857,0,4.999,37.642
15,16.401,7.4,4.5,0,17/3/2013,392.204,50.764,16.724,20.896,0,15,3.906,31.963,21.252,20.57,22.737,0,0,0,0,0,0,0,0,11.258,0.33,0,0,,30.508,32.167,0,0,0,0,0,0,0,20.6,5.2,25.161,26.219,0,0,48.991
16,0.5,4.3,3.8,0,17/3/2013,401.358,50.986,16.354,9.077,0,16,6.104,32.816,22.044,21.48,17.35,18.526,0,0,0,0,0,0,0,11.28,0.33,0,0,,30.248,32.578,0,0,0,0,0,0,0,20,5.32,25.3,25.606,0,0,47.74
17,4.7,18.201,11.5,0,17/3/2013,375.192,51.134,16.65,12.578,0,17,18.433,28.796,20.592,18.71,7.082,0,0,0,0,0,0,0,0,11.441,0.33,0,0,,30.308,32.958,0,0,0,0,0,0,0,20.8,5.44,25.411,25.439,0,-8.808,48.714
18,24.301,21.501,12.9,0,17/3/2013,414.46,51.208,16.502,14.857,0,18,-5.982,30.458,16.764,22.2,14.739,0,0,15.641,0,0,0,0,0,11.28,11.012,0,0,,30.128,32.888,0,0,0,0,0,0,0,20.8,5.51,25.411,25.718,0,6.793,40.288
19,13.1,25.401,16.601,43.816,17/3/2013,544.112,51.208,16.576,28.417,0,19,15.992,31.267,8.448,21.26,7.506,0,0,14.752,0,0,0,0,0,11.419,32.252,23.139,39.411,,30.388,33.398,0,0,0,0,0,0,0,20.4,5.6,25.634,25.578,0,-13.111,47.622
20,19.801,18.601,14.6,33.608,17/3/2013,540.273,50.172,16.354,30.167,0,20,-1.343,30.346,13.728,27.96,22.382,0,0,24.911,0,0,0,0,0,11.097,31.633,21.399,0,,30.518,33.178,0,0,0,0,0,0,0,20,5.76,25.411,25.662,0,-4.706,49.472
21,15.3,22.501,15.801,36.707,17/3/2013,501.384,50.69,16.798,29.421,0,21,8.057,28.302,19.668,23.28,12.209,0,0,19.975,0,0,0,0,0,11.411,32.163,0,0,,30.478,32.987,0,0,0,0,0,0,0,20,5.76,25.578,25.217,0,-11.206,49.105
22,18.201,27.201,18.101,0,17/3/2013,437.334,50.986,16.65,41.964,0,22,3.662,30.48,18.612,28.01,15.422,0,0,14.206,0,0,0,0,0,0,0,0,0,,30.288,33.147,0,0,0,0,0,0,0,20,5.91,25.439,25.356,0,-17.615,30.517
23,17.901,32.801,21.301,0,17/3/2013,394.92,50.764,0,41.603,0,23,8.667,31.604,16.632,31.8,7.424,0,0,24.925,0,0,0,0,0,0,0,0,0,,30.038,32.628,0,0,0,0,0,0,0,20,5.91,25.551,25.105,0,-23.402,0
0,19.201,30.201,18.601,0,18/3/2013,373.617,33.004,0,41.759,0,00,1.831,32.569,15.18,34.35,0,0,0,22.874,0,0,0,0,0,0,0,0,0,,30.657,32.507,0,0,0,0,0,0,0,20,6.07,25.189,25.384,0,-19.611,0
1,33.401,29.001,20.501,0,18/3/2013,354.342,28.194,0,40.756,0,01,-11.719,30.391,18.216,31.4,0,0,0,15.286,0,0,0,0,0,0,0,0,0,,30.548,32.818,0,0,0,0,0,0,0,20.2,6.07,25.439,25.551,0,-3.9,0
2,24.801,28.001,18.001,0,18/3/2013,341.855,29.748,0,35.882,0,02,-4.639,32.053,20.196,23.2,13.946,0,0,0,0,0,0,0,0,0,0,0,0,,30.638,33.107,0,0,0,0,0,0,0,20.3,6.15,25.384,25.745,0,-6.702,0
3,21.901,24.901,16.401,0,18/3/2013,336.332,33.966,0,31.953,0,03,-3.662,30.705,23.496,24.06,12.469,0,0,0,0,0,0,0,0,0,0,0,0,,30.617,32.758,0,0,0,0,0,0,0,20,6.15,25.384,25.634,0,-5.603,0
4,20.501,23.501,17.101,0,18/3/2013,347.609,50.542,0,31.65,0,04,-4.639,32.345,20.592,16.84,9.776,0,0,0,0,0,0,0,0,0,0,0,0,,30.298,33.138,0,0,0,0,0,0,0,20.2,6.1,25.411,25.578,0,-3.516,0
5,22.501,17.101,13.2,0,18/3/2013,379.758,50.912,16.724,27.981,0,05,-9.033,32.008,14.784,11.29,24.747,0,0,24.925,0,0,0,0,0,0,0,0,0,,30.218,33.168,0,0,0,0,0,0,0,20.2,6.15,25.384,25.94,0,4.596,0
6,18.601,13.7,12.1,0,18/3/2013,392.666,51.43,16.946,19.64,0,06,-4.761,30.391,22.044,8.01,17.131,0,0,14.999,0,0,0,0,0,0,0,0,0,,30.328,32.937,0,0,0,0,0,0,0,20.4,6.15,25.411,25.912,0,5.292,42.259
7,16.801,15.501,10.2,0,18/3/2013,395.868,51.282,16.946,21.475,0,07,-3.54,30.728,22.44,8.71,13.905,0,0,15.696,0,0,0,0,0,0,0,0,0,,30.508,34.017,0,0,0,0,0,0,0,20,6.07,25.411,25.801,0,3.79,47.136
8,8.4,16.601,11.5,29.575,18/3/2013,458.873,51.504,16.872,13.316,0,08,0,31.087,22.572,8.49,24.542,0,0,24.938,0,0,0,0,0,11.975,5.385,0,0,,30.638,33.497,0,0,0,0,0,0,0,19.7,6.07,25.495,25.439,0,2.49,47.136
9,8.4,17.801,13.3,53.97,18/3/2013,513.901,50.616,16.798,20.033,0,09,-1.709,33.558,19.8,5.91,25.841,0,0,19.866,0,0,0,0,0,11.272,31.78,0,0,,30.447,33.268,0,0,0,0,0,0,0,19.6,5.84,25.495,25.328,0,1.593,47.755
10,-4,10.5,7.2,54.579,18/3/2013,541.353,45.14,14.43,15.089,0,10,9.4,29.717,25.872,6.58,25.704,0,0,16.284,0,0,0,0,0,11.258,29.041,21.657,36.211,,30.478,33.638,0,0,0,0,5.2,5.2,0,19.7,5.67,25.105,25.606,0,1.392,37.647
11,5.1,12.3,8.7,54.268,18/3/2013,560.151,51.356,16.798,19.209,0,11,5.982,29.47,20.988,6.617,25.745,0,0,14.479,5.56,0,0,1.245,0,11.302,29.806,20.593,35.376,,29.497,33.008,0,0,0,0,5.2,5.2,0,19.6,5.55,25.217,25.634,0,0.696,48.289
12,18.401,7.5,7.1,53.24,18/3/2013,546.006,50.246,16.132,17.523,0,12,-8.667,30.503,22.704,9.9,25.471,0,0,13.358,18.418,0,0,2.503,0,9.939,29.011,17.677,34.624,,29.748,33.178,0,0,0,0,5.2,5.2,0,19.5,5.36,25.606,25.634,0,12.085,39.851
13,12.5,4,3.1,52.931,18/3/2013,541.47,50.912,16.946,11.269,0,13,0,30.166,18.48,13.31,25.841,0,0,23.393,2.829,0,0,2.905,0,9.734,28.775,17.355,33.956,,29.938,33.338,0,0,0,0,5.2,5.2,0,19.5,5.28,25.718,25.606,0,6.299,49.251
14,11.6,4.9,3.2,53.743,18/3/2013,567.408,50.986,16.872,14.789,0,14,0,32.861,23.496,15.5,25.841,0,0,14.192,18.445,0,0,2.661,0,9.705,29.335,18.982,34.568,,29.968,32.818,0,0,0,0,5.2,5.2,0,19.4,5.28,25.94,25.495,0,6.391,47.903
15,8.2,5.8,3.3,53.661,18/3/2013,576.01,50.986,16.872,9.598,0,15,0,15.117,19.932,9.81,25.841,0,0,20.495,18.376,17.103,0,2.673,0,9.551,30.072,20.432,35.181,,29.778,32.928,0,0,0,0,5.2,5.2,0,19.3,5.28,25.912,25.523,0,7.398,50.037
16,20.101,4.1,2.2,54.431,18/3/2013,551.554,50.838,16.724,5.754,0,16,0,17.116,15.576,7.12,25.841,0,0,19.415,18.348,17.078,0,2.625,0,10.965,29.836,20.271,35.097,,29.418,33.248,0,0,0,0,5.2,5.2,0,19.3,5.2,25.801,24.883,0,19.794,50.495
17,18.501,3.7,3.4,54.463,18/3/2013,514.994,50.912,16.872,7.951,0,17,0,30.75,17.292,7.23,21.356,0,0,14.739,0,0,0,2.673,0,11.009,29.836,11.554,35.849,,29.627,32.788,0,0,0,0,0,5.2,0,19.7,5.3,25.578,25.467,0,18.091,47.845
18,12.5,0,0,54.588,18/3/2013,497.264,51.652,16.724,8.177,0,18,0,28.257,14.784,9.22,26.046,0,0,15.026,0,0,0,2.71,0,11.441,30.661,3.174,37.38,,31.018,32.117,0,0,0,0,1,5.2,0,20.4,5.51,25.912,25.161,0,17.798,43.058
19,-5.7,2.8,0,54.969,18/3/2013,606.175,54.316,17.908,5.858,0,19,0,34.299,20.46,11.85,25.759,0,0,24.815,19.062,19.288,18.738,15.662,1.855,11.624,31.427,23.623,37.797,,30.227,32.478,0,0,0,0,5.2,5.2,0,20.3,5.67,25.885,25.189,28.3,3.992,50.508
20,28.701,35.401,21.601,40.854,18/3/2013,575.351,43.586,14.282,42.687,0,20,0,29.784,21.384,11.88,6.549,0,0,0,17.409,14.722,8.777,2.576,0,11.433,30.749,21.689,37.519,,30.577,33.277,0,0,0,0,0,0,0,20,5.76,25.745,25.3,3.351,-9.302,44.56
21,20.501,26.801,17.901,54.978,18/3/2013,549.945,50.986,16.872,35.551,0,21,6.958,26.033,13.464,23.67,15.04,0,0,16.297,0,0,0,2.661,0,11.639,30.779,0,32.926,,30.338,33.638,0,0,0,0,0,0,0,20.2,5.91,25.773,25.077,0,-12.305,41.579
22,25.701,17.801,13.7,0,18/3/2013,484.872,50.69,16.576,34.064,0,22,-4.273,30.435,22.968,32.22,24.132,0,0,14.985,0,0,0,2.612,0,11.331,30.248,0,0,,30.408,33.268,0,0,0,0,0,0,0,20,5.83,25.69,25.439,0,-2.71,40.035
23,26.501,17.001,12.7,0,18/3/2013,426.542,51.282,16.576,34.577,0,23,0,28.526,29.568,25.21,24.036,0,0,23.954,0,0,0,2.686,0,0,0,0,0,,30.468,33.738,0,0,0,0,0,0,0,20,5.83,25.523,25.411,0,-1.904,24.579
0,12.9,17.301,14,0,19/3/2013,406.678,50.764,16.724,31.842,0,00,1.465,30.885,20.724,20.76,24.009,0,0,0,0,0,0,2.649,0,0,0,0,0,,30.628,32.977,0,0,0,0,0,0,0,21,5.9,25.467,25.467,0,-9.613,30.006
1,8.7,20.301,15.501,0,19/3/2013,388.716,51.208,16.798,29.377,0,01,9.4,29.604,24.156,18.885,17.952,0,0,0,0,0,0,2.661,0,0,0,0,0,,30.518,32.948,0,0,0,0,0,0,0,20.5,6,25.439,24.966,0,-16.718,18.633
2,11,19.901,16.701,0,19/3/2013,380.234,44.104,14.282,31.887,0,02,3.296,28.549,20.988,16.5,21.069,0,0,0,0,0,0,2.661,0,0,0,0,0,,30.328,32.868,0,0,0,0,0,0,0,20.5,6,25.272,25.384,0,-12.818,16.414
3,17.801,19.701,15.501,0,19/3/2013,372.929,49.432,1.258,33.596,0,03,-3.784,30.975,18.744,22.02,17.473,0,0,0,0,0,0,2.71,0,0,0,0,0,,30.418,33.698,0,0,0,0,0,0,0,20.5,6,25.3,25.244,0,-7.709,13.858
4,24.501,24.101,17.001,0,19/3/2013,383.695,50.468,16.65,35.076,0,04,-4.273,30.48,23.892,20.17,19.401,0,0,0,0,0,0,2.649,0,0,0,0,0,,30.588,32.098,0,0,0,0,0,0,0,19.2,6.15,25.3,25.439,0,-6.61,0
5,16.401,20.501,14.4,0,19/3/2013,416.8,51.282,16.798,33.847,0,05,1.831,31.244,21.78,20,23.257,0,0,0,0,0,0,2.673,0,0,0,0,0,,30.048,32.828,0,0,0,0,0,0,0,19.8,6.26,25.411,25.384,0,-6.5,39.981
6,12.8,17.301,12.8,0,19/3/2013,419.533,50.986,16.354,32.44,0,06,4.761,33.266,24.42,11.07,16.338,0,0,0,0,0,0,2.722,0,11.543,0,0,0,,30.198,33.058,0,0,0,0,0,0,0,20,6.22,25.384,25.384,0,-6.207,49.684
7,5.6,13.5,11.2,0,19/3/2013,422.085,50.764,16.872,25.199,0,07,7.691,32.053,20.064,13.64,15.436,0,0,16.038,0,0,0,2.686,0,11.499,0,0,0,,30.308,33.178,0,0,0,0,0,0,0,19.7,6,25.495,25.606,0,-10.309,48.514
8,4,19.401,14.7,47.207,19/3/2013,477.501,50.69,16.502,24.95,0,08,14.893,31.671,21.78,13.17,20.44,0,0,0,0,0,0,2.698,0,10.056,30.396,0,0,,29.938,33.258,0,0,0,0,0,0,0,19.7,5.92,25.606,25.885,0,-14.209,38.217
9,22.501,15.901,11,52.735,19/3/2013,529.792,50.616,16.354,21.305,0,09,-12.085,29.267,0,11.96,25.048,0,0,25.034,0,0,0,2.625,0,9.837,29.011,3.674,33.372,,29.948,32.908,0,0,0,0,0,0,0,19.5,5.67,25.467,25.718,0,3.589,49.406
10,7.5,16.501,10.9,54.461,19/3/2013,550.228,50.912,16.798,17.534,0,10,9.4,17.408,15.972,13.9,24.925,0,0,16.051,2.689,0,0,2.661,0,10.203,29.365,21.383,35.793,,30.348,32.937,0,0,0,0,5.2,5.2,0,19.4,5.53,25.467,25.773,0,-4.102,50.386
11,13,16.001,9.5,53.894,19/3/2013,575.18,50.69,16.65,17.61,0,11,0,14.218,19.536,12.8,22.04,0,0,14.438,18.474,0,17.212,2.637,0,11.316,29.247,20.835,37.296,,29.908,32.568,0,0,0,0,5.2,5.2,0,19.4,5.4,25.411,25.495,0,1.685,49.565
12,2.8,5.4,3.5,53.914,19/3/2013,564.032,51.43,16.65,13.005,0,12,5.493,13.949,19.536,12.72,22.176,0,0,18.854,18.445,0,16.517,2.661,0,11.448,29.423,21.802,37.519,,30.208,32.658,0,0,0,0,5.2,5.2,0,19.4,5.28,25.773,25.384,0,2.893,45.841
13,4.5,5.2,5.4,54.234,19/3/2013,550.65,50.986,16.65,11.763,0,13,-2.808,0,19.272,7.17,25.8,0,0,24.966,18.572,2.026,0,2.649,0,9.873,29.276,21.866,37.936,,30.097,32.818,0,0,0,0,5.2,5.2,0,19.5,5.28,25.745,25.411,0,5.292,50.132
14,7.6,7.1,4.5,54.179,19/3/2013,574.966,51.578,16.872,7.314,0,14,0,16.644,20.988,12.27,24.761,0,0,14.834,17.227,18.653,16.004,2.734,0,9.654,28.834,20.738,37.213,,30.148,32.798,0,0,0,0,5.2,5.2,0,19.4,5.2,25.662,25.495,0,8.496,46.733
15,12,1.7,1.7,54.384,19/3/2013,567.128,51.06,16.798,6.758,0,15,-10.987,12.601,19.14,4.59,14.752,15.901,0,14.643,18.137,18.348,16.211,2.6,0,10.672,27.774,20.191,36.739,,29.587,32.408,0,0,0,0,5.2,5.2,0,19.5,5.25,25.69,25.384,0,13.495,48.905
16,8.7,4.4,3.8,54.278,19/3/2013,567.128,51.134,16.724,12.006,0,16,-4.761,14.308,19.8,9.27,19.852,20.85,0,14.739,18.165,3.638,0,2.588,0,9.595,26.978,20.029,36.684,,29.938,32.948,0,0,0,0,5.2,5.2,0,19.5,5.22,25.801,25.94,0,5.292,48.648
17,5.4,0.7,0.6,54.271,19/3/2013,518.236,50.986,16.798,2.859,0,17,-7.324,15.925,20.328,1.04,14.78,15.833,0,14.889,8.18,0,0,2.686,0,9.309,28.481,16.017,36.99,,30.158,32.458,0,0,0,0,5.2,5.2,0,19.6,5.28,25.718,25.801,0,14.795,48.113
18,4,0.3,0.6,54.294,19/3/2013,498.257,51.208,16.872,1.968,0,18,3.418,29.627,11.748,0.997,17.09,18.088,0,14.78,0,0,0,2.649,0,11.382,30.455,12.553,37.213,,30.438,32.738,0,0,0,0,5.2,5.2,0,20.2,5.36,25.606,25.912,0,16.59,48.434
19,-.1,1.3,1,54.717,19/3/2013,602.28,51.874,16.946,3.674,0,19,17.701,24.618,19.536,2.678,22.053,22.901,0,25.102,17.353,19.3,18.409,19.092,0,11.514,32.399,23.284,37.268,,30.258,32.958,0,0,0,0,5.2,5.2,0,19.9,5.76,25.606,25.217,0,5.383,50.147
20,18.301,18.401,11.6,54.357,19/3/2013,585.221,43.216,13.912,26.265,0,20,7.935,30.885,18.084,20.222,6.877,7.698,0,15.012,15.673,0,17.615,8.924,0,11.346,31.78,21.528,37.519,,29.948,33.277,0,0,0,0,5.2,5.2,0,19.8,5.91,25.467,26.163,0,-.806,43.434
21,20.801,28.001,17.801,25.452,19/3/2013,545.571,50.912,16.798,39.639,0,21,3.906,33.535,19.668,34.877,13.563,14.643,0,16.995,0,0,0,2.649,0,11.455,32.31,0,0.863,,30.048,33.188,0,0,0,0,0,0,0,19.8,6,25.05,25.745,0,-17.304,47.821
22,38.201,27.401,17.001,0,19/3/2013,488.253,50.616,16.724,36.575,0,22,-11.963,31.626,20.856,39.341,19.647,20.563,0,15.915,0,0,0,2.661,0,6.38,0,0,0,,29.688,33.528,0,0,0,0,0,0,0,20.3,6,25.244,25.773,0,-1.3,40.81
23,22.201,29.601,18.701,0,19/3/2013,441.253,50.838,16.65,35.547,0,23,4.028,31.604,19.272,36.453,7.178,7.957,0,15.6,0,0,0,2.686,0,0,0,0,0,,30.258,33.248,0,0,0,0,0,0,0,19.8,6.22,25.467,25.857,0,-12.214,33.313
0,20.401,30.401,21.701,0,20/3/2013,411.673,44.104,14.282,41.593,0,00,4.151,32.3,20.988,34.509,14.944,15.969,0,0,0,0,0,2.649,0,0,0,0,0,,30.458,32.238,0,0,0,0,0,0,0,20,6.3,25.411,25.801,0,-16.608,0
1,12.8,19.401,16.201,0,20/3/2013,396.496,44.326,14.504,36.418,0,01,9.522,29.065,23.364,31.41,18.143,19.1,0,0,0,0,0,2.649,0,0,0,0,0,,30.357,33.518,0,0,0,0,0,0,0,20,6.15,25.328,25.885,0,-17.414,0
2,16,20.001,16.001,0,20/3/2013,385.04,50.912,16.724,31.809,0,02,6.592,30.728,21.516,31.935,11.239,12.346,0,0,0,0,0,2.649,0,0,0,0,0,,30.648,33.568,0,0,0,0,0,0,0,19.8,6.07,25.217,26.135,0,-13.202,0
3,14.4,23.201,17.101,0,20/3/2013,390.51,49.58,0,32.759,0,03,2.93,33.49,23.76,29.466,14.424,15.231,0,0,0,0,0,2.722,0,0,0,0,0,,30.418,33.528,0,0,0,0,0,0,0,19.8,6.15,25.189,25.578,0,-15.601,0
4,9.6,19.401,14.9,0,20/3/2013,392.244,50.986,16.724,27.585,0,04,9.033,29.649,25.872,16.964,8.559,0,0,0,0,0,0,2.71,0,0,0,0,0,,30.128,32.857,0,0,0,0,0,0,0,19.5,6.27,25.217,25.69,0,-12.305,41.303
5,13,17.701,15.901,0,20/3/2013,417.26,50.912,16.724,30.745,0,05,2.319,31.851,21.912,16.176,22.573,0,0,0,0,0,0,2.71,0,0,0,0,0,,30.057,32.658,0,0,0,0,0,0,0,19.5,6.26,25.244,25.523,0,-8.405,46.759
6,12.7,16.901,12.4,0,20/3/2013,421.999,51.504,16.798,25.892,0,06,3.418,32.906,20.46,9.821,6.973,0,0,0,0,0,0,2.722,0,11.565,33.666,0,0,,30.317,33.038,0,0,0,0,0,0,0,19.6,6.22,25.244,25.523,0,-3.607,42.971
7,10.9,13.6,10.5,25.303,20/3/2013,433.958,43.956,14.282,23.294,0,07,-1.587,30.615,22.176,8.507,7.205,0,0,0,0,0,0,2.71,0,11.529,32.428,0,0,,30.017,33.168,0,0,0,0,0,0,0,19.4,6.15,25.217,25.718,0,-3.406,37.619
8,-4.2,17.501,12.1,28.559,20/3/2013,470.731,52.096,17.168,17.791,0,08,17.701,33.4,21.912,10.609,11.184,12.168,0,0,0,0,0,1.563,0,11.631,32.782,0,0,,29.948,33.178,0,0,0,0,0,0,0,19.4,5.9,25.69,25.328,3.488,-19.208,48.604
9,4.3,14.5,11.3,50.642,20/3/2013,522.81,51.282,16.946,16.39,0,09,8.545,33.917,20.064,15.389,6.098,6.918,0,15.286,0,0,0,1.257,0,11.455,31.309,0,37.463,,29.448,32.427,0,0,0,0,0,5.2,0,18.5,5.76,25.69,25.467,0,-6.116,43.077
10,-3.9,10.8,8.8,53.664,20/3/2013,554.385,51.43,16.946,14.555,0,10,9.888,32.39,10.296,10.451,22.764,23.667,0,15.204,0,0,0,1.306,0,11.551,30.779,2.208,37.686,,30.158,33.067,0,0,0,0,0,5.2,0,18.5,5.67,25.662,25.3,0,-7.617,48.137
11,6.9,14.1,9.8,53.791,20/3/2013,569.249,51.578,16.798,19.666,0,11,8.667,30.638,22.836,10.661,16.721,17.501,0,16.598,0,0,0,1.306,0,11.485,30.926,20.464,36.879,,30.038,33.258,0,0,0,0,0,5.2,0,20,5.6,25.551,25.578,0,-1.007,48.019
12,0.4,10,5.4,53.591,20/3/2013,576.707,51.578,16.946,11.154,0,12,4.028,28.189,14.388,10.136,23.284,24.637,0,24.993,0,0,0,0.764,0,11.492,30.985,19.449,36.767,,29.768,32.328,0,0,0,0,5.2,5.2,0,20,5.44,25.467,25.606,0,1.282,47.908
13,9.3,5.9,4.2,53.558,20/3/2013,547.304,51.208,16.724,10.948,0,13,0,32.098,18.48,8.613,18.211,19.237,0,15.04,0,0,0,0,0,11.397,32.104,20.69,37.213,,30.128,31.938,0,0,0,0,5.2,5.2,0,19.7,5.36,25.272,25.773,0,7.691,47.908
14,6.6,3.3,3.2,53.558,20/3/2013,578.77,50.394,16.502,4.715,0,14,-3.418,35.13,18.876,6.931,20.741,21.684,0,24.214,17.577,0,0,0,0,10.979,30.278,20.062,37.435,,29.698,32.507,0,0,0,0,5.2,5.2,0,19.6,5.3,25.467,25.801,0,6.391,47.908
15,1.5,2.6,2,53.838,20/3/2013,586.643,51.208,16.65,4.096,0,15,-8.179,33.535,20.196,2.677,19.729,20.495,0,15.354,16.723,0,15.992,0,0,10.935,31.073,18.708,35.96,,30.278,32.158,0,0,0,0,5.2,5.2,0,20,5.28,25.495,25.745,0,11.097,47.908
16,1.3,2.8,1.5,53.836,20/3/2013,571.252,51.134,16.724,1.148,0,16,0,33.535,18.876,5.881,23.694,24.46,0,15.409,3.809,0,17.249,0,0,11.023,31.486,18.934,37.741,,29.497,31.777,0,0,0,0,5.2,5.2,0,20,5.36,25.022,25.328,0,8.789,47.908
17,5,0.3,0.6,53.952,20/3/2013,520.783,51.43,16.65,2.174,0,17,0,31.424,9.636,4.988,10.418,11.375,0,15.45,0,0,17.396,0,0,11.236,31.957,19.385,37.491,,29.518,32.278,0,0,0,0,5.2,5.2,0,19.6,5.67,25.912,25.467,0,13.294,47.908
18,10.5,0.8,1.3,50.671,20/3/2013,504.296,51.208,17.02,6.975,0,18,0,30.233,17.16,1.89,22.614,23.475,0,0,0,0,0,0,0,11.331,31.839,20.384,37.101,,29.428,32.608,0,0,0,0,0,5.2,0,19.7,5.84,25.912,25.718,0,16.388,47.908
19,0,1.1,0.9,54.311,20/3/2013,606.924,54.316,17.612,9.046,0,19,12.818,33.378,14.52,0,19.907,20.755,0,24.555,17.549,0,17.701,18.995,18.164,11.375,32.016,20.319,37.741,,29.587,32.608,0,0,0,0,5.2,5.2,0,20.2,6,25.885,25.69,0,5.585,46.824
20,10.6,2.6,2.2,51.34,20/3/2013,593.017,50.542,16.724,6.712,0,20,0,33.311,23.496,0,16.161,17.049,0,23.885,16.849,0,17.322,18.287,17.383,11.397,32.045,20.416,37.24,,29.448,32.258,0,0,0,0,5.2,5.2,0,20,5.9,25.829,25.718,0,17.487,44.031
21,19.901,29.201,18.501,50.954,20/3/2013,556.524,51.726,16.946,29.442,0,21,-3.662,29.672,25.74,11.028,8.149,8.928,0,0,0,0,0,0,0,11.331,31.869,0.822,37.435,,29.887,32.798,0,0,0,0,0,5.2,0,19.2,6,25.829,25.551,0,-7.617,46.975
22,14.9,17.101,14.5,0,20/3/2013,480.479,50.542,16.65,33.977,0,22,1.953,28.886,17.82,27.05,19.059,20.235,0,0,0,0,0,0,0,11.397,32.045,0,0,,29.638,32.547,0,0,0,0,0,0,0,19,6.15,25.773,25.662,0,-8.716,49.103
23,8.5,21.701,16.301,0,20/3/2013,438.868,44.77,14.652,36.845,0,23,6.226,25.561,16.896,27.155,14.561,15.422,0,0,0,0,0,0,0,6.409,10.688,0,0,,29.828,32.008,0,0,0,0,0,0,0,18.7,6.15,25.773,25.244,0,-21.204,37.638
0,11.5,14.8,10.7,0,21/3/2013,413.636,51.43,16.724,32.049,0,00,8.057,29.829,24.288,27.995,14.848,15.86,0,0,0,0,0,0,0,0,0,0,0,,30.158,33.768,0,0,0,0,0,0,0,20,6,25.662,25.467,0,0,37.638
1,11.8,18.401,14.3,0,21/3/2013,399.78,50.912,16.724,25.647,0,01,2.441,31.985,21.648,21.744,9.981,0,0,0,0,0,0,0,0,0,0,0,0,,30.078,32.388,0,0,0,0,0,0,0,20,6,25.523,25.272,0,0,48.052
2,5.5,11.2,7,0,21/3/2013,387.765,51.134,16.576,18.678,0,02,11.231,32.075,20.592,19.854,19.524,0,0,0,0,0,0,0,0,0,0,0,0,,30.498,33.587,0,0,0,0,0,0,0,20,6,25.718,25.105,0,0,49.967
3,1.4,4.9,4.9,0,21/3/2013,383.663,50.32,14.282,12.918,0,03,6.104,32.21,20.724,12.395,19.292,20.221,0,0,0,0,0,0,0,0,0,0,0,,30.568,32.908,0,0,0,0,0,0,0,20,6,25.718,25.384,0,0,49.69
4,-1.4,4.8,4.7,0,21/3/2013,396.449,51.578,17.094,10.035,0,04,4.761,32.951,21.12,6.879,7.479,0,0,0,0,0,0,0,0,11.888,23.119,0,0,,30.668,32.878,0,0,0,0,0,0,0,20,6,25.662,25.272,0,0,48.103
