,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
13,13,16.527,16.871,16.346,18.384,17.285,8.474,21.794,20.416,37.407,0,0,0,0,38.158,51.578,16.576,0,25.69,25.467,0,0,0,20.796,18.635,17.665,18.239,0,38.097,0,0,0,0,5.2,0,23,6,48.049,0,0,3.699,530.207,21/8/2012
14,14,15.42,16.724,16.517,18.519,17.188,8.496,22.029,20.626,34.68,0,0,0,0,38.053,51.356,16.28,0,39.551,25.578,2.6,0,0,23.229,21.561,16.133,16.393,0,37.957,0,0,0,0,5.2,0,23,6,46.416,20.631,0,0,534.694,21/8/2012
15,15,16.751,4.346,16.431,18.567,0,8.914,21.911,20.497,38.215,0,7.1,5.3,0.945,32.437,51.282,16.502,0,25.912,25.857,0,0,0,13.112,17.897,15.956,16.502,0,37.237,0,0,0,0,5.2,0,23,6,46.297,14.039,0,0,496.391,21/8/2012
16,16,18.039,0,0,4.443,0,9.91,23.237,20.126,36.183,0,16.701,11.7,8.666,26.534,51.208,16.354,0,25.829,25.217,0,0,0,19.524,20.673,16.749,18.129,0,37.728,0,0,0,0,5.2,0,23,6,47.139,18.799,0,0,476.43,21/8/2012
17,17,0,0,0,0,0,9.881,23.178,21.56,36.294,0,2.3,3.2,8.981,26.702,50.986,16.28,0,25.551,25.857,0,0,0,23.612,23.968,18.499,18.034,0,38.857,0,0,0,0,5.2,0,23,6,48.442,0,0,2.49,466.865,21/8/2012
18,18,0,0,0,0,0,10.078,23.65,22.156,37.881,0,14,9.6,5.357,30.714,52.022,16.502,0,25.495,25.3,0,0,0,24.036,24.514,16.502,15.668,0,38.097,0,0,0,0,5.2,0,23,6,48.355,0,0,0,481.781,21/8/2012
19,19,18.291,17.505,18.36,18.397,17.578,9.91,23.473,21.866,37.491,0,20.601,11.5,5.463,31.737,51.8,16.502,0,25.634,25.189,0,0,0,7.561,7.342,16.065,15.436,0,38.827,0,0,0,0,5.2,0,23,6,47.999,18.799,1.3,0,526.074,21/8/2012
20,20,18.46,18.152,18.445,4.907,0,10.24,23.826,22.124,38.048,0,10.5,9.5,2.678,31.652,51.948,16.502,0,25.634,25.578,0,0,0,20.057,21.288,16.338,15.778,0,38.567,0,0,0,0,5.2,0,23,6,47.999,62.746,0,0,504.918,21/8/2012
21,21,0,2.673,9.51,0,0,10.115,23.532,21.915,37.519,0,12.6,9.9,3.256,31.609,51.652,16.502,0,24.799,25.801,0,0,0,16.188,17.883,15.956,15.436,0,38.638,0,0,0,0,5.2,0,23,6,47.999,5.493,0,0,474.243,21/8/2012
22,22,0,2.942,0,0,0,10.034,0,7.219,38.131,0,12.6,9.7,3.256,31.539,51.652,16.428,0,25.606,25.801,0,0,0,9.912,7.643,16.065,15.299,0,38.217,0,0,0,0,5.2,0,23,6,47.775,0,5.8,3.589,398.176,21/8/2012
23,23,0,2.686,0,0,0,10.071,0,0,0,0,4.6,3.9,5.514,31.803,50.616,16.428,0,25.745,25.69,0,0,0,23.995,24.555,0,24.46,0,38.397,0,0,0,0,5.2,0,23,6,50.637,0,13.7,14.594,365.942,21/8/2012
0,00,0,2.698,0,0,0,9.954,0,0,0,0,3.6,3.8,2.048,30.483,51.134,16.502,0,25.745,25.551,0,0,0,23.257,23.735,0,14.944,0,38.477,0,0,0,0,5.2,0,23.5,2,48.078,-5.371,2.5,3.699,349.878,22/8/2012
1,01,0,2.673,0,0,0,10.21,0,0,0,0,0.5,1,1.681,22.522,51.652,16.502,0,25.745,25.606,0,0,0,21.548,20.987,0,16.311,0,38.508,0,0,0,0,5.2,0,23.1,6.15,48.078,-1.831,-4.3,2.582,341.522,22/8/2012
2,02,0,2.686,0,0,0,9.844,0,0,0,0,6.8,4.6,0.945,22.092,50.986,16.428,0,25.745,25.578,0,0,0,18.731,10.159,0,14.164,0,38.508,0,0,0,0,5.2,0,23.1,6.15,48.078,-1.831,-2.1,0,333.725,22/8/2012
3,03,0,2.747,0,0,0,9.954,0,0,0,0,1.2,2.3,0.735,22.12,49.728,1.332,0,25.745,25.662,0,0,0,23.366,22.108,0,24.542,0,38.387,0,0,0,0,5.2,0,23.2,6.3,48.201,-1.831,-1.2,3.992,331.866,22/8/2012
4,04,0,2.698,0,0,0,10.108,0,0,0,0,4.1,0.6,0.787,22.167,51.06,16.576,0,25.745,25.829,0,0,0,19.223,20.344,0,14.657,0,38.357,0,0,0,0,5.2,0,23.1,6.38,48.201,-1.831,-3.1,2.197,337.866,22/8/2012
5,05,0,2.747,0,0,0,9.888,0,0,0,0,0.5,0,1.26,33.554,51.208,16.206,0,25.384,25.634,0,0,0,22.108,22.682,14.793,14.725,0,38.458,0,0,0,0,5.2,0,23.1,6.15,48.316,-5.127,-.8,7.196,360.644,22/8/2012
6,06,0,2.71,0,0,0,10.21,0,0,0,0,21.401,13.8,2.468,33.698,51.504,16.206,0,25.467,25.551,0,0,0,24.104,23.899,0,0,0,38.437,0,0,0,0,5.2,0,23.1,6,48.316,4.639,-.3,-6.61,374.342,22/8/2012
7,07,0,2.686,0,0,0,9.866,0,0,15.113,0,26.701,14.5,1.26,33.674,51.134,16.28,0,25.634,25.606,0,0,0,10.637,11.266,14.547,14,0,38.628,0,0,0,0,5.2,0,23,6.23,48.316,-2.441,7.4,0.989,388.33,22/8/2012
8,08,0,2.625,0,0,0,8.804,12.573,19.208,38.187,0,30.601,15.901,8.508,33.67,51.134,0,0,25.551,25.69,0,0,0,12.579,9.489,15.409,15.668,0,38.378,0,0,0,0,5.2,0,22.7,6,48.457,16.48,1.1,-11.701,440.453,22/8/2012
9,09,0,0,0,0,0,8.789,22.088,20.674,38.131,0,26.601,21.201,3.518,33.498,46.028,14.726,0,25.3,25.495,0,0,0,10.61,9.694,16.188,16.311,0,37.697,0,0,0,0,5.2,0,22.5,5.92,0.785,16.968,5.7,-14.612,402.898,22/8/2012
10,10,0,19.056,16.651,18.323,4.395,8.577,21.322,18.934,37.324,0,29.501,19.801,5.725,33.291,51.652,16.28,0,25.606,25.773,0,0,0,15.559,14.315,14.848,14.137,0,38.137,0,0,0,0,5.2,0,22.3,5.76,0,-12.94,8,-3.003,490.41,22/8/2012
11,11,0.3,16.773,16.846,16.663,15.723,8.877,23.355,20.497,39.578,0,18.401,16.201,3.782,33.385,52.022,16.28,0,25.829,25.606,0,0,0,10.213,7.287,0,14.916,0,38.427,0,0,0,0,5.2,0,22.3,5.92,48.216,-5.982,-.3,-4.706,513.585,22/8/2012
12,12,18.6,4.578,16.846,16.48,0,8.687,22.972,20.271,37.574,0,21.001,15.701,4.884,32.73,51.874,15.984,0,25.829,25.411,0,0,0,15.805,18.909,0,15.696,0,37.988,0,0,0,0,5.2,0,22.2,5.67,48.216,9.156,-1.6,-8.313,509.863,22/8/2012
13,13,18.6,2.686,16.504,18.323,0,8.555,22.854,18.773,37.769,0,18.101,10.7,4.516,32.827,51.504,16.058,0,25.495,25.69,0,0,0,14.602,13.741,14.889,15.217,0,38.317,0,0,0,0,5.2,0,22.2,5.46,48.216,1.465,8.1,2.692,494.55,22/8/2012
14,14,18.484,18.458,18.201,18.433,0,8.709,22.766,16.13,36.183,0,19.301,13.3,5.356,32.921,51.8,15.688,0,25.578,25.606,0,0,0,12.25,10.5,15.791,7,0,38.227,0,0,0,0,5.2,0,22.2,5.44,48.216,-28.565,19.801,5.383,515.119,22/8/2012
15,15,18.3,18.287,15.052,18.262,0,8.518,22.854,17.58,36.155,0,11.2,8.3,7.037,32.241,51.8,15.762,0,25.578,25.606,0,0,0,14.575,16.694,15.204,14.657,0,36.998,0,0,0,0,5.2,0,22.2,5.44,48.216,-9.156,4,-.201,517.073,22/8/2012
16,16,18.34,6.397,17.078,18.25,0,8.379,23.384,18.853,35.793,0,12.8,11.4,6.932,32.245,52.17,15.91,0,25.662,25.606,0,0,0,6.112,12.319,15.463,14.848,0,38.248,0,0,0,0,5.2,0,22.4,5.44,48.216,-6.592,0.9,0.989,502.148,22/8/2012
17,17,0,2.625,0,0,0,8.438,24.121,20.207,37.24,0,21.001,14.6,8.035,32.866,52.244,15.54,0,26.107,25.578,0,0,0,16.872,12.62,15.614,14.752,0,38.017,0,0,0,0,5.2,0,22.4,5.45,45.999,-8.789,4.1,-5.402,475.617,22/8/2012
18,18,0.29,2.637,5.371,0,0,9.412,24.239,21.77,37.63,0,6.8,3.2,9.769,34.83,52.17,15.244,0,25.606,25.3,0,0,0,20.167,23.53,15.737,15.272,0,38.007,0,0,0,0,5.2,0,23.4,5.67,45.84,-5.737,0.3,1.886,470.642,22/8/2012
19,19,19.29,19.239,19.056,19.275,17.969,10.24,24.268,21.786,37.908,0,5.3,0.2,5.567,32.78,52.244,15.54,0,25.634,25.3,2.4,0,0,21.028,20.837,18.499,18.704,0,37.787,0,0,0,0,5.2,0,22.9,5.84,47.347,17.457,-6.4,-1.813,542.894,22/8/2012
20,20,18.58,18.58,17.994,18.677,17.48,10.327,24.563,21.995,37.63,0,10.3,1.3,5.567,35.43,51.652,15.392,0,26.024,25.634,0,0,0,18.553,19.428,16.352,15.874,0,38.588,0,0,0,0,5.2,0,23,5.8,44.796,0,1.2,0.897,542.619,22/8/2012
21,21,16.88,6.787,18.116,0,0,10.298,24.386,21.802,38.075,0,6.8,1.7,5.042,36.699,51.726,15.762,0,25.634,25.634,0,0,0,12.496,12.879,14.971,14.561,0,38.007,0,0,0,0,5.2,0,23.3,5.7,47.593,0,-1.2,2.49,478.758,22/8/2012
22,22,0,2.612,0,0,0,10.042,13.457,21.689,37.519,0,2.5,0.9,2.364,36.652,51.948,15.984,0,25.189,25.801,0,0,0,9.051,8.162,14.52,15.258,0,37.447,0,0,0,0,5.2,0,23.3,5.9,47.593,-9.522,-2.4,6.592,418.418,22/8/2012
23,23,0,2.71,0,0,0,10.078,0,0,19.956,0,4,3.5,3.939,36.625,52.096,15.762,0,25.745,25.439,0,0,0,21.014,24.487,0,19.319,0,38.427,0,0,0,0,5.2,0,23.3,6.1,47.593,-1.343,0.8,2.582,383.251,22/8/2012
0,00,0,2.673,0,0,0,10.02,0,0,0,0,2.2,1.9,1.943,36.602,52.096,15.614,0,25.718,25.662,0,0,0,22.122,20.878,0,21.698,0,38.397,0,0,0,0,0,0,22.6,6.3,47.593,-16.968,3.9,8.789,358.295,23/8/2012
1,01,0,2.673,0,0,0,10.174,0,0,0,0,0.2,0,2.415,36.684,51.874,15.91,0,25.745,25.69,0,0,0,21.657,19.319,0,20.755,0,38.617,0,0,0,0,0,0,22.6,6.3,48.244,12.574,-11.7,-1.611,349.594,23/8/2012
2,02,0,2.734,0,0,0,10.276,0,0,0,0,1.5,2.4,2.678,33.921,52.17,15.688,0,25.829,25.411,0,0,0,19.62,16.885,0,17.213,0,38.927,0,0,0,0,0,0,22.7,6.4,44.297,-1.343,0,0,339.992,23/8/2012
3,03,0,2.747,0,0,0,10.276,0,0,0,0,4.6,3.8,1.733,33.71,50.246,0,0,25.69,25.662,0,0,0,21.52,21.26,0,20.303,0,37.277,0,0,0,0,0,0,22.7,6.3,47.447,-4.395,0,0,339.666,23/8/2012
4,04,0,2.637,0,0,0,10.232,0,19.917,28.306,0,8.2,5.3,2.258,0,44.622,14.726,0,25.662,25.578,0,0,0,20.536,20.221,0,0,0,38.137,0,0,0,0,5.2,0,22.2,6.38,47.573,0,0,0,347.685,23/8/2012
5,05,0,2.625,0,0,0,10.174,0,24.203,39.829,0,4.8,3.1,5.094,0,51.208,15.096,0,25.745,25.578,0,0,0,21.507,21.971,0,0,0,38.257,0,0,0,0,5.2,0,22.4,6.38,47.569,-6.836,0.9,4.999,371.673,23/8/2012
6,06,0,2.625,0,0,0,10.313,0,24.348,37.881,0,7.4,4.7,4.622,0,51.948,15.096,0,25.745,25.968,0,0,0,21.219,23.598,0,0,0,38.957,0,0,0,0,5.2,0,23,6,47.569,-15.259,6.8,8.496,376.172,23/8/2012
7,07,0,2.649,0,0,0,10.144,25.329,22.189,36.489,0,10.3,6.3,3.886,0,51.948,15.466,0,25.718,25.606,0,0,0,15.573,19.866,0,0,0,38.357,0,0,0,0,5.2,0,23,6.15,47.569,-11.475,0,8.698,394.516,23/8/2012
8,08,0,1.306,0,0,0,9.969,25.005,20.368,35.932,0,11.5,9.2,4.673,36.453,51.874,15.836,0,25.718,25.606,0,0,0,17.61,22.176,0,15.532,0,38.237,0,0,0,0,5.2,0,22.4,6.1,47.569,-2.441,0,5.292,445.413,23/8/2012
9,09,19.2,1.27,0,19.3,0,10.137,23.443,19.981,36.35,0,5.5,4.1,2.364,33.267,51.874,15.762,0,26.135,25.578,0,0,0,23.598,23.298,17.008,17.924,0,38.198,0,0,0,0,5.2,0,21.3,5.92,47.456,4.028,0,-9.815,499.92,23/8/2012
10,10,18.61,18.641,16.968,18.592,0,11.192,21.587,19.417,36.851,0,5,7.3,3.729,33.739,52.244,15.984,0,42.835,42.863,0,0,0,10.582,13.973,0,16.694,0,38.557,0,0,0,0,5.2,0,22.8,5.92,47.456,9.888,0,-11.408,528.254,23/8/2012
11,11,18.68,18.433,16.749,18.567,0,10.511,22.589,20.577,36.266,0,10.1,9.1,5.251,33.349,52.096,15.762,0,42.445,42.445,0,0,0,14.096,19.264,0,16.872,0,37.447,0,0,0,0,5.2,0,22.4,5.92,47.456,2.075,0,1.685,537.815,23/8/2012
12,12,18.67,18.543,16.858,18.519,0,10.533,21.057,20.545,38.103,0,3.1,2.8,3.413,33.661,52.022,15.466,0,42.362,42.445,0,0,0,18.102,19.838,15.573,15.614,0,38.007,0,0,0,0,5.2,0,22.3,5.76,47.576,21.973,0,-8.405,532.499,23/8/2012
13,13,18.207,18.397,16.517,18.458,2.734,10.401,21.087,20.416,37.964,0,0.1,0.2,0,33.474,52.392,15.836,0,35.348,31.702,0,0,0,15.477,19.661,15.299,15.518,0,37.967,0,0,0,0,5.2,0,22.4,5.84,47.576,-8.545,0,4.596,522.12,23/8/2012
14,14,16.835,15.784,15.174,17.176,17.48,9.053,20.733,20.255,36.851,0,0.1,0,0,33.979,51.874,15.836,0,34.986,25.467,3.6,0,0,23.051,23.981,17.186,17.405,0,38.347,0,0,0,0,5.2,0,22.5,5.76,47.576,-12.818,0,3.699,545.308,23/8/2012
15,15,16.723,17.139,14.966,18.641,17.285,10.445,21.47,20.738,36.628,0,0.1,0,0,34.104,51.948,15.836,0,35.515,25.495,3.8,0,0,21.192,23.885,20.167,20.549,0,37.728,0,0,0,0,5.2,0,22.4,5.76,47.576,9.644,-.4,-11.206,547.252,23/8/2012
16,16,18.152,18.336,16.797,18.494,17.383,10.093,22.442,20.255,36.099,0,0.1,0,0,34.014,51.874,15.614,0,25.189,25.634,3.5,0,0,15.956,19.88,18.403,18.881,0,37.908,0,0,0,0,5.2,0,22.3,5.75,47.576,-13.794,0.5,4.395,534.729,23/8/2012
17,17,18.081,5.457,17.591,0,0,10.393,24.415,20.642,38.437,0,0.1,0,0,27.474,52.392,15.244,0,25.662,25.272,0,0,0,19.674,23.12,19.62,22.19,0,37.218,0,0,0,0,5.2,0,22.3,5.76,47.576,4.151,-9.4,-.201,489.268,23/8/2012
18,18,18.306,0,17.237,0,0,10.408,24.062,20.69,37.741,0,0.1,0,0,34.259,52.318,15.688,0,25.3,25.272,0,0,0,21.042,21.383,18.02,17.842,0,37.688,0,0,0,0,5.2,0,22.2,5.76,47.576,-13.428,-7.5,3.589,495.431,23/8/2012
19,19,18.011,19.007,17.237,19.227,18.066,8.804,24.003,20.4,37.964,0,6.2,2.4,2.626,43.133,52.17,15.54,0,40.358,25.356,3.7,0,0,18.895,17.911,22.792,15.368,0,37.768,0,0,0,0,5.2,0,22.2,6.07,47.818,6.226,-3.9,1.099,564.799,23/8/2012
20,20,18.165,18.445,16.98,18.226,17.188,10.064,23.738,21.721,37.463,0,0.1,0,2.258,36.563,51.43,15.91,0,35.459,25.356,3.9,0,0,19.756,20.577,15.86,15.723,0,37.757,0,0,0,0,5.2,0,22.2,6,47.941,-2.075,-6.7,2.087,550.658,23/8/2012
21,21,18.053,18.604,17.115,4.859,0,9.053,23.767,21.496,37.936,0,0,0,0,36.641,51.8,15.318,0,25.328,25.356,0,0,0,18.485,18.799,13.33,14.288,0,36.878,0,0,0,0,5.2,0,22,6.07,48.061,-23.682,7.2,14.594,490.325,23/8/2012
22,22,0,0,0,0,0,10.078,24.268,21.657,37.547,0,0,0,0,36.809,51.8,15.54,0,25.356,25.356,0,0,0,14.588,12.332,15.477,15.491,0,38.508,0,0,0,0,5.2,0,22,6.23,47.633,7.447,-10,0.989,427.434,23/8/2012
23,23,0,0,0,0,0,9.961,0.465,22.656,37.658,0,0,0,0,34.234,49.136,0,0,25.328,25.384,0,0,0,19.948,23.598,15.395,15.778,0,37.728,0,0,0,0,5.2,0,22.3,6.15,38.179,3.662,-6.3,2.49,389.246,23/8/2012
0,00,0,0,0,0,0,10.181,0,0,38.131,0,3,3,1.365,34.191,51.8,15.688,0,25.244,25.384,0,0,0,21.766,20.741,0,16.284,0,38.387,0,0,0,0,0,0,22.5,6.12,38.063,-5.86,2.1,7.984,367.621,24/8/2012
1,01,0,0,0,0,0,10.056,0,0,36.322,0,0,0,0,27.419,51.8,15.762,0,25.439,25.022,0,0,0,18.239,12.756,0,15.094,0,37.757,0,0,0,0,0,0,22.5,6.1,38.063,-7.813,-2.8,6.793,346.149,24/8/2012
2,02,0,0,0,0,0,9.983,0,0,36.322,0,0,0,0,25,51.652,15.54,0,25.077,25.384,0,0,0,14.342,14.575,0,13.672,0,38.267,0,0,0,0,0,0,22.5,6.1,38.063,-6.714,-4.6,6.391,341.4,24/8/2012
3,03,0,0,0,0,0,10.137,0,0,36.6,0,0,0,0,25.992,52.318,15.762,0,25.439,25.077,0,0,0,20.235,21.424,0,0,0,38.418,0,0,0,0,0,0,22.8,6,38.174,-14.649,2.2,10.089,340.736,24/8/2012
4,04,0,0,0,0,0,10.43,0,0,36.906,0,0,0,0,25.996,51.948,15.466,0,25.439,25.356,0,0,0,23.298,24.501,0,0,0,37.587,0,0,0,0,0,0,22.7,6.15,38.174,0,-4.5,3.882,344.569,24/8/2012
5,05,0,0,0,0,0,10.086,0,0,36.851,0,0,0,0,34.309,51.948,15.688,0,25.3,25.3,0,0,0,23.708,23.954,0,0,0,38.208,0,0,0,0,5.2,0,22.6,6.23,47.808,-19.166,1.1,9.595,375.661,24/8/2012
6,06,0,0,0,0,0,10.166,0,0,36.767,0,0,0,0,34.449,51.8,15.836,0,25.356,25.3,0,0,0,22.327,20.85,0,14.028,0,37.847,0,0,0,0,5.2,0,22.6,6.3,48.046,-16.48,3.5,12.397,377.455,24/8/2012
7,07,0,0,0,0,0,10.071,0,24.074,36.294,0,0,0,0,34.363,51.43,15.762,0,25.356,25.356,0,0,0,15.368,15.45,0,15.409,0,37.468,0,0,0,0,5.2,0,22.8,6.23,48.046,-8.179,0.5,3.186,393.17,24/8/2012
8,08,0,0,6.507,0,0,9.969,21.823,20.191,35.904,0,0,0,0,34.332,52.392,15.762,0,25.356,25.272,0,0,0,22.012,22.258,15.956,20.126,0,38.427,0,0,0,0,5.2,0,22.8,6.15,48.046,-4.028,-2.9,3.79,451.571,24/8/2012
9,09,18.319,18.653,18.177,8.826,0,10.218,16.845,21.786,36.378,0,0,0,0,34.125,52.466,15.836,0,25.356,25.606,0,0,0,21.383,21.37,19.1,19.059,0,37.747,0,0,0,0,5.2,0,22.8,6,48.046,16.114,-14.6,0.293,501.489,24/8/2012
10,10,18.207,18.421,17.884,18.336,17.48,8.592,20.792,20.207,36.183,0,0,0,0,34.236,52.096,15.17,0,25.857,25.606,0,0,0,16.926,15.791,14.999,14.862,0,37.438,0,0,0,0,5.2,0,22.7,5.92,48.046,-6.104,-5.1,5.988,516.165,24/8/2012
11,11,18.18,18.445,18.177,18.482,17.383,7.376,21.352,20.368,36.656,0,0,0,0,37.379,51.578,15.688,0,35.71,25.217,3.8,0,0,18.417,19.196,15.176,15.094,0,38.557,0,0,0,0,5.2,0,22.5,5.84,48.046,-2.686,-5.6,4.395,537.708,24/8/2012
12,12,18.137,18.397,18.006,18.384,17.188,7.486,21.97,20.384,38.103,0,0,0,0,34.32,51.652,15.762,0,40.358,25.69,3.9,0,0,16.215,13.139,14.793,13.836,0,37.327,0,0,0,0,5.2,0,22.4,5.67,48.046,4.761,-7.2,0.989,527.813,24/8/2012
13,13,18.011,18.311,16.358,18.201,17.09,8.482,20.88,18.66,35.014,0,0,0,0,37.232,51.282,15.762,0,40.358,25.662,3.5,0,0,16.639,22.053,13.672,13.659,0,37.088,0,0,0,0,5.2,0,22.4,5.76,45.28,-28.199,4,11.188,539.565,24/8/2012
14,14,16.751,17.078,16.639,16.956,17.188,8.745,20.409,19.143,36.6,0,0,0,0,35.217,52.244,15.688,0,40.358,25.3,3.3,0,0,20.755,21.001,17.036,18.061,0,37.997,0,0,0,0,5.2,0,22,5.52,48.162,5.982,-9.8,2.692,538.474,24/8/2012
15,15,18.026,18.372,16.614,18.372,17.285,8.496,20.733,20.319,36.183,0,0,0,0,37.49,51.8,15.836,0,40.775,25.439,2.2,0,0,21.561,21.766,17.883,17.788,0,37.627,0,0,0,0,5.2,0,21,5.67,51.126,4.273,-6.5,2.399,547.389,24/8/2012
16,16,17.914,18.519,16.736,18.592,17.285,10.254,22.854,20.464,36.628,0,0,0,0,37.526,52.096,15.762,0,25.439,25.356,3.7,0,0,17.159,16.202,16.776,16.954,0,37.168,0,0,0,0,5.2,0,22.1,5.59,41.523,13.062,-10.6,-.604,515.939,24/8/2012
17,17,18.053,18.152,15.662,10.608,0,9.954,22.589,21.415,37.407,0,0,0,0,37.498,51.726,15.244,0,25.662,25.328,0,0,0,15.436,13.973,0,14.383,0,36.618,0,0,0,0,5.2,0,22,5.51,50.03,-9.766,-7.2,4.395,485.019,24/8/2012
18,18,18.039,18.372,0,17.884,0,10.013,22.56,21.754,39.105,0,0,0,0,37.342,51.874,15.17,0,25.217,25.384,0,0,0,14.288,16.024,0,14.971,0,36.977,0,0,0,0,5.2,0,22,5.76,48.074,-2.441,-3.6,6.098,465.951,24/8/2012
19,19,18.137,18.628,18.445,18.506,17.383,10.232,24.445,21.866,39.745,0,0,0,0,31.885,51.8,15.096,0,43.92,25.189,3.4,0,0,23.872,22.983,19.962,20.126,0,37.567,0,0,0,0,5.2,0,22.2,5.84,49.672,4.151,-7,5.896,563.052,24/8/2012
20,20,18.095,18.751,18.36,18.592,17.383,10.218,24.474,22.028,39.244,0,0,0,0,30.85,52.91,15.244,0,46.787,25.217,3.7,0,0,17.924,18.075,20.673,20.85,0,37.457,0,0,0,0,5.2,0,22.2,6.07,46.25,5.249,-6.5,5.585,552.218,24/8/2012
21,21,17.956,18.482,18.079,16.468,15.625,10.13,1.113,21.705,39.244,0,13.4,8.3,0,37.415,51.282,15.17,0,25.606,25.161,0,0,0,6.74,7.985,14.588,15.053,0,38.168,0,0,0,0,5.2,0,22.1,5.76,39.465,23.804,-5.8,-4.01,476.201,24/8/2012
22,22,0,0,0,0,0,10.196,0,23.155,0,0,3.6,1.5,0,0,48.766,15.614,0,25.189,24.938,0,0,0,7.93,15.231,14.752,15.327,0,38.237,0,0,0,0,4,0,0,0,50.934,0,4.4,7.782,287.187,24/8/2012
23,23,0,0,0,0,0,0,0,0,40.024,0,0.1,0,0,33.38,52.244,15.836,0,24.799,25.356,0,0,0,9.201,10.405,15.245,16.024,0,37.868,0,0,0,0,0,0,10,0,48.439,-1.587,-1,6.995,334.513,24/8/2012
0,00,0,0,0,0,0,9.932,0,0,39.161,0,0.1,0,0,22.403,51.726,15.022,0,25.161,24.966,0,0,0,13.768,14.971,0,0,0,38.468,0,0,0,0,0,0,22.2,6.3,48.328,-2.808,-3.6,3.296,335.618,25/8/2012
1,01,0,0,0,0,0,9.829,0,0,39.439,0,0.1,0,0,0,52.688,15.54,0,25.189,25.467,0,0,0,15.532,15.081,0,0,0,37.787,0,0,0,0,0,0,22.3,6.38,49.707,0,-4.9,3.186,316.753,25/8/2012
2,02,0,0,0,0,0,9.969,0,0,40.024,0,0.1,0,0,0,52.54,15.984,0,25.356,25.05,0,0,0,16.899,18.307,0,0,0,38.028,0,0,0,0,0,0,23.3,6.37,49.707,2.319,-4.4,3.992,319.723,25/8/2012
3,03,0,0,0,0,0,9.881,0,0,39.384,0,0.1,0,0,0,51.652,0,0,25.244,25.105,0,0,0,22.928,23.667,0,0,0,38.787,0,0,0,0,0,0,22.8,6.41,51.134,0,-4.1,4.889,316.303,25/8/2012
4,04,0,0,0,0,0,10.034,0,0,39.996,0,0.1,0,0,0,51.578,16.058,0,25.244,24.855,0,0,0,21.069,18.786,0,0,0,38.198,0,0,0,0,0,0,23.5,6.37,48.129,6.592,-6.6,2.087,321.838,25/8/2012
5,05,0,0,0,0,0,10.056,0,0,38.409,0,0.1,0,0,22.068,51.134,13.986,0,25.244,24.855,0,0,0,20.085,19.702,0,0,0,38.418,0,0,0,0,0,0,23.3,6.38,48.01,4.761,-5.9,2.49,340.396,25/8/2012
6,06,0,0,0,0,0,9.947,0,0,37.881,0,0.1,0,0,26.251,51.578,16.058,0,25.244,25.3,0,0,0,10.938,11.744,0,0,0,37.948,0,0,0,0,0,0,22.9,6.3,48.01,0,-4.3,3.992,330.507,25/8/2012
7,07,0,0,0,0,0,9.822,0,0,37.881,0,0.1,0,0,37.098,52.022,15.984,0,25.244,25.662,0,0,0,18.676,19.087,0,0,0,38.277,0,0,0,0,5.2,0,21.1,6.3,48.01,8.179,-2.3,6.684,347.9,25/8/2012
8,08,0,0,1.758,0,0,10.056,22.825,15.082,37.908,0,0.1,0,0,33.088,52.614,15.688,0,25.244,25.384,0,0,0,20.7,21.151,0,0,0,37.478,0,0,0,0,5.2,0,21,6.15,51.031,0,-.8,5.695,397.562,25/8/2012
9,09,0,18.494,16.651,0,0,10.32,25.447,16.42,37.547,0,0.1,0,0,29.58,52.392,15.91,0,25.244,25.773,0,0,0,13.59,10.979,0,19.743,0,37.258,0,0,0,0,5.2,0,22.7,6.07,47.005,0,-3.1,3.497,436.026,25/8/2012
10,10,0,18.47,16.663,0,0,10.291,25.653,16.436,38.27,0,0.1,0,0,33.735,52.466,16.132,0,26.33,25.773,0,0,0,15.791,15.45,0,24.993,0,38.328,0,0,0,0,5.2,0,22.7,5.92,47.005,25.269,-10,-2.509,442.946,25/8/2012
11,11,0,18.445,16.7,0,0,10.21,24.445,21.673,38.743,0,0.1,0,0,33.759,52.244,15.096,0,25.3,25.578,0,0,0,15.723,15.532,0,24.993,0,38.057,0,0,0,0,5.2,0,22.8,5.67,47.005,-6.47,-3,4.999,461.744,25/8/2012
12,12,17.773,18.543,8.582,0,0,10.342,24.681,21.77,38.966,0,0.1,0,0,33.716,52.244,14.578,0,25.272,25.495,0,0,0,11.731,8.026,0,24.993,0,37.868,0,0,0,0,5.2,0,22.8,5.6,47.005,7.324,-6.7,3.388,451.273,25/8/2012
13,13,0,18.519,0,0,0,10.276,25.329,21.995,39.662,0,0.1,0,0,36.685,50.468,14.504,0,25.272,25.133,0,0,0,14.411,15.081,0,24.966,0,37.537,0,0,0,0,5.2,0,22.8,5.59,47.005,8.179,-2.7,4.285,430.769,25/8/2012
