,ABR,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,HPA1,HPA2,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN3,PEN4,PHC1,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
19,,-9.3,0.4,0.2,52.458,4/11/2013,577.383,50.468,0,3.128,0,19,6.583,6.546,6.592,0,0,0,20.673,21.534,24.542,24.036,18.418,18.763,18.238,18.519,17.383,10.122,29.6,20.851,39.3,16.819,26.958,0,0,0,0,0,5.2,5.2,0,21,5.99,47.817,0,0,0.989,44.918
20,,-8.5,0.3,0.2,50.515,4/11/2013,546.882,50.246,0,2.82,0,20,6.618,6.553,5.249,0,0,0,19.21,20.126,24.309,24.036,18.264,18.592,18.03,18.336,13.77,10.064,29.748,20.255,39.105,17.369,26.279,0,0,0,0,0,5.2,5.2,0,20.8,6,27.889,0,0,1.794,40.409
21,,-1.7,0.3,0,50.561,4/11/2013,491.561,50.172,0,2.367,0,21,6.635,6.558,0,0,0,0,18.69,19.579,24.337,24.036,18.306,0,17.896,0,0,9.961,29.777,21.721,38.938,17.578,25.039,0,0,0,0,0,5.2,5.2,0,21,6,25.606,0,0,5.988,42.756
22,,-24.601,0,0,54.19,4/11/2013,423.89,51.134,0,0,0,22,6.621,6.573,3.418,0,0,0,9.953,0,17.678,21.206,0,0,0,0,0,10.166,30.248,0,39.133,17.578,26.749,0,0,0,0,0,5.2,5.2,0,21.2,6.07,25.662,0,0,-10.309,37.837
23,,-17.401,0.7,0.2,26.219,4/11/2013,376.487,50.394,0,0.639,0,23,6.645,6.549,-3.052,0,0,0,23.53,0,20.631,19.1,0,0,0,0,0,9.895,29.659,0,0,17.339,26.648,0,0,0,0,0,0,5.2,0,21.1,6.07,25.773,0,0,-7.105,42.768
0,,-32.501,0,0,0,5/11/2013,364.047,50.616,0,0.759,0,00,6.608,6.576,-8.911,0,0,6.669,6.822,0,16.215,12.551,0,0,0,0,0,9.991,29.865,0,0,17.398,26.188,0,0,0,0,0,0,3,0,20.8,6.07,25.606,0,0,-20.106,43.107
1,,-35.001,0,0,0,5/11/2013,344.451,50.468,0,0,0,01,6.615,6.591,-20.997,0,0,0,10.241,0,16.01,15.778,0,0,0,0,0,2.769,0,0,0,17.379,26.308,0,0,0,0,0,0,0,0,21,6,25.745,0,0,-20.215,38.037
2,,-31.101,0,0,0,5/11/2013,335.98,49.654,0,0.383,0,02,6.616,6.586,-28.565,0,0,0,9.174,0,15.422,0,0,0,0,0,0,2.71,0,0,0,17.358,26.298,0,0,0,0,0,0,0,0,21.3,6.07,25.662,0,0,-17.615,39.87
3,,-30.601,0,0,0,5/11/2013,333.472,50.32,0,0.839,0,03,6.603,6.591,-29.298,0,0,0,0,0,15.614,0,0,0,0,0,0,2.754,0,0,0,17.299,26.248,0,0,0,0,0,0,0,0,21,6.15,25.745,0,0,-14.612,48.056
4,,-20.401,0,0,0,5/11/2013,343.062,52.91,0,0,0,04,4.999,5.048,-21.607,0,0,0,23.667,0,23.68,0,0,0,0,0,0,5.208,3.087,0,0,17.629,26.138,0,0,0,0,0,0,0,0,21.5,6.15,25.94,0,0,-7.013,50.472
5,,-8.1,6.7,6.1,13.606,5/11/2013,370.383,43.216,0,8.372,0,05,5.041,5.043,-15.137,0,0,8.245,6.809,0,14.711,15.299,0,0,0,0,0,7.105,29.6,0,0,17.559,26.279,0,0,0,0,0,0,5.2,0,21.2,6.15,25.912,0,0,-7.617,48.869
6,,10.4,9.1,6.4,49.958,5/11/2013,376.361,42.476,0,14.219,0,06,5.043,5.048,-10.743,0,0,7.614,15.053,0,15.354,13.823,0,0,0,0,0,7.119,29.335,0,0,18.379,25.459,0,0,0,0,0,0,5.2,0,21.3,6.07,25.885,0,0,6.885,45.941
7,,3.7,6,5.4,54.295,5/11/2013,390.244,50.616,0,11.904,0,07,5.041,5.031,0,0,0,6.196,16.215,0,21.465,20.317,0,0,0,0,0,7.222,29.924,0,0,18.769,25.918,0,0,0,0,0,0,5.2,0,20.4,6,25.773,0,0,3.699,47.882
8,,-.4,9.1,7.4,54.345,5/11/2013,441.383,50.542,0,16.144,0,08,5.034,5.049,7.813,0,0,3.833,17.09,18.362,24.446,24.063,0,0,0,0,0,7.215,30.16,1.418,36.906,18.639,25.549,0,0,0,0,0,0,0,0,21,5.92,25.718,0,0,-3.003,37.86
9,,2.5,6.3,4.3,53.582,5/11/2013,486.987,50.912,0,11.512,0,09,4.997,5.039,5.371,0,0,7.09,22.272,23.106,24.446,24.309,16.933,0,2.039,0,0,5.698,29.954,20.819,34.902,17.748,25.698,0,0,0,0,0,0,0,0,21,5.67,25.745,0,0,0,47.409
10,,-1.6,4.8,8.3,47.445,5/11/2013,510.316,50.542,0,12.485,0,10,5.011,5.041,5.737,0,0,4.201,19.729,20.673,24.446,24.268,16.723,16.492,16.993,0,0,5.611,30.455,20.722,36.183,17.889,25.498,0,0,0,0,0,0,0,0,21,5.5,25.495,0,0,-1.813,44.007
11,,-10.5,4.5,3.2,50.919,5/11/2013,517.387,49.95,0,7.625,0,11,4.992,5.044,19.288,0,0,5.409,20.126,21.151,24.596,24.296,18.361,17.286,17.042,18.433,0,7.2,29.6,20.98,36.6,18.178,25.578,0,0,0,0,0,0,0,0,20.8,5.5,25.69,0,5.887,-5.31,43.696
12,,-2.6,0.6,0.1,50.609,5/11/2013,533.362,50.024,0,0.867,0,12,5.007,5.017,-3.784,0,0,0,18.854,19.825,24.61,24.255,18.053,16.993,16.553,18.165,17.188,7.105,29.188,20.384,36.071,17.869,25.889,0,0,0,0,0,0,5.2,0,21,5.44,25.634,0,0,6.592,41.653
13,,12.2,0.2,0,53.478,5/11/2013,501.078,49.876,0,2.31,0,13,4.982,5.028,-3.174,0,0,0.945,19.1,20.112,24.268,24.159,16.317,15.284,15.113,16.541,4.492,7.068,28.893,20.674,36.183,17.989,25.918,0,0,0,0,0,0,5.2,0,21,5.44,25.495,0,0,17.286,44.351
14,,-1.2,0.2,0,48.842,5/11/2013,533.336,49.876,0,0.42,0,14,4.974,5.056,1.465,0,0,0,22.464,23.284,24.473,24.173,18.291,17.066,16.7,18.189,16.992,7.075,28.982,20.464,36.211,17.859,26.048,0,0,0,0,0,0,5.2,0,21.5,5.5,25.662,0,0,7.489,47.413
15,,-2,0.2,0,49.622,5/11/2013,529.788,50.172,0,0,0,15,5.011,5.053,0,0,4.1,0,20.481,21.342,24.2,24.145,18.137,16.919,16.7,18.128,17.188,5.632,30.307,20.432,35.877,17.729,25.329,0,0,0,0,0,0,5.2,0,21.4,5.5,25.634,0,0,8.094,42.087
16,,-8.8,0.2,0,51.156,5/11/2013,525.868,50.246,0,0,0,16,5.021,5.041,3.662,0,4.3,0,20.686,21.52,24.46,24.145,18.376,17.042,16.919,18.506,0,5.735,27.656,20.771,37.519,17.609,25.459,0,0,0,0,0,5.2,5.2,0,21,5.5,25.634,0,0,3.296,43.137
17,,-6.3,0.2,0,52.609,5/11/2013,494.197,50.838,0,0,0,17,4.997,5.051,1.343,0,4.3,0,19.21,20.221,24.624,24.104,18.18,4.041,17.92,0,0,7.229,29.659,20.416,36.99,17.549,25.988,0,0,0,0,0,5.2,5.2,0,21.2,5.5,25.578,0,0,5.493,39.753
18,,-1.9,0.2,0,52.981,5/11/2013,570.532,53.058,0,0,0,18,5.135,5.162,-2.197,2.718,4,0,24.309,24.884,24.624,24.036,18.403,17.127,18.189,18.213,17.188,8.606,31.957,20.432,36.99,14.219,27.058,0,0,0,0,0,5.2,5.2,0,20.8,5.76,37.658,0,0,6.482,41.193
19,,0.1,0.2,0,53.622,5/11/2013,554.925,50.32,0,0,0,19,5.162,5.207,5.615,7.727,4.3,0,17.692,18.663,24.624,24.036,18.249,17.054,18.238,18.177,17.188,8.599,31.957,20.851,36.99,17.029,26.918,0,0,0,0,0,5.2,5.2,0,20.8,5.9,48.151,0,0,9.485,37.585
20,,-9.7,0.2,0,53.679,5/11/2013,552.316,49.876,0,0,0,20,5.177,5.217,10.254,0,3.828,0,16.27,17.364,23.872,23.872,18.306,16.932,17.92,18.079,16.992,8.584,31.986,20.593,37.129,18.088,26.768,0,0,0,0,0,5.2,5.2,0,21,5.91,47.733,0,0,0.586,37.709
21,,-12.1,0.2,0,53.434,5/11/2013,507.943,50.172,0,0,0,21,5.148,5.211,8.179,0,0,0,19.866,20.782,15.586,15.504,18.376,17.164,16.797,18.226,0,8.621,32.104,21.931,37.658,17.419,26.428,0,0,0,0,0,5.2,5.2,0,21.5,5.76,25.718,0,0,-2.106,37.911
22,,-8,0.2,0,53.541,5/11/2013,426.461,50.024,0,0,0,22,5.175,5.2,0,0,0,0,11.662,12.661,16.133,15.956,0,3.711,1.611,0,0,8.716,32.428,14.696,37.519,17.939,26.069,0,0,0,0,0,5.2,5.2,0,21,5.8,25.606,0,0,0.787,37.882
23,,-25.301,0.2,0,33.846,5/11/2013,386.227,50.32,0,0,0,23,5.175,5.197,0,0,0,0,0,18.95,18.116,15.614,0,0,0,0,0,8.782,32.635,11.811,0,17.899,26.288,0,0,0,0,0,0,5.2,0,21,5.9,25.745,0,0,-11.902,39.598
0,,-25.001,0.2,0,36.457,6/11/2013,360.586,50.098,0,0,0,00,5.159,5.204,-1.465,0,0,0,0,7.151,15.518,14.957,0,0,0,0,0,8.628,32.31,0,0,17.958,26.478,0,0,0,0,0,0,5.2,0,21,6,25.773,0,0,-13.111,36.125
1,,-15.6,0.2,0,36.348,6/11/2013,346.416,50.024,0,0,0,01,5.204,5.195,-14.039,0,0,0,0,7.301,15.299,0,0,0,0,0,0,8.665,29.541,0,0,17.779,26.149,0,0,0,0,0,0,5.2,0,21,6,25.69,0,0,-4.505,36.051
2,,-17.301,0.2,0,36.237,6/11/2013,342.637,50.024,0,0,0,02,5.19,5.222,-12.329,0,0,0,0,7.465,14.944,0,0,0,0,0,0,8.694,29.689,0,0,18.048,26.308,0,0,0,0,0,0,5.2,0,21,6,25.773,0,0,-7.416,30.17
3,,-18.401,0.2,0,36.304,6/11/2013,335.871,45.214,0,0,0,03,5.189,5.194,-11.597,0,0,0,0,7.246,14.684,0,0,0,0,0,0,8.643,29.335,0,0,17.788,26.178,0,0,0,0,0,0,5.2,0,21,6,25.885,0,0,-6.702,30.252
4,,-15.9,0.2,0,36.218,6/11/2013,342.082,45.436,0,0,0,04,5.187,5.211,-15.748,0,0,0,0,7.725,0,0,0,0,0,0,0,8.833,29.806,0,0,17.748,26.369,0,0,0,0,0,0,5.2,0,21,6,25.912,0,0,-7.013,46.389
5,,-11.4,0.2,0,37.57,6/11/2013,374.254,50.394,0,0,0,05,5.199,5.173,-12.329,0,0,0,0,24.692,20.563,0,0,0,0,0,0,8.731,29.453,0,0,17.819,26.138,0,0,0,0,0,0,5.2,0,21,6,25.968,0,0,-1.117,47.565
6,,0,0.2,0,53.794,6/11/2013,382.641,42.254,0,0,0,06,5.179,5.2,-12.94,0,0,0,0,16.297,14.793,0,0,0,0,0,0,8.76,29.689,0,37.519,17.949,26.298,0,0,0,0,0,5.2,5.2,0,21,6,25.578,0,0,9.595,42.822
7,,-3.9,0,0,53.814,6/11/2013,390.464,49.95,0,0,0,07,5.19,5.212,1.221,0,0,0,0,19.333,16.229,15.723,0,0,0,0,0,8.767,29.806,0,37.714,17.889,26.048,0,0,0,0,0,5.2,5.2,0,20.8,5.99,25.829,0,0,5.695,44.786
8,,-4.2,0.1,0,53.869,6/11/2013,438.154,49.728,0,0,0,08,5.195,5.217,6.348,0,0,0,21.602,22.313,16.27,15.75,0,0,14.747,0,0,8.577,29.394,19.063,37.38,17.869,25.858,0,0,0,0,0,5.2,5.2,0,20.6,5.96,25.829,0,0,5.896,40.477
9,,1.8,1.7,1.2,53.979,6/11/2013,473.113,50.394,0,0.274,0,09,5.184,5.2,4.883,0,0,0,17.747,18.745,15.532,15.231,16.485,17.347,16.858,0,0,8.57,29.07,20.771,37.073,17.669,26.008,0,0,0,0,0,5.2,5.2,0,20.8,5.76,25.69,0,0,8.496,50.605
10,,-15,0.7,0.7,53.669,6/11/2013,511.743,50.394,0,3.378,0,10,5.187,5.195,14.649,0,0,0.683,23.872,24.966,20.563,19.483,16.793,17.017,16.932,0,0,8.614,27.627,20.787,37.769,17.349,26.118,0,0,0,0,0,5.2,5.2,0,20.7,5.74,25.885,0,4.733,-5.109,50.495
11,,-9,0,0,53.658,6/11/2013,526.213,50.098,0,1.639,0,11,5.184,5.194,9.4,0,0,0,20.167,25.348,20.673,19.62,16.625,17.042,16.895,18.165,16.992,7.991,28.039,20.722,38.187,17.769,26.149,0,0,0,0,0,5.2,5.2,0,20.8,5.44,25.829,0,0,5.383,43.37
12,,-10.5,0,0.2,53.552,6/11/2013,518.228,50.024,0,1.907,0,12,5.202,5.221,13.916,0,0,0,18.649,25.28,20.549,19.647,17.003,17.164,16.968,18.177,9.18,7.046,27.862,22.366,39.272,17.878,25.838,0,0,0,0,0,5.2,5.2,0,21,5.44,25.94,0,3.323,-2.307,40.895
13,,-1,0,0,53.903,6/11/2013,515.998,49.802,0,0,0,13,5.199,5.211,1.465,0,0,0,23.161,25.116,15.696,15.217,16.485,16.846,16.675,18.274,0,8.335,27.45,22.156,39.328,17.419,26.188,0,0,0,0,0,5.2,5.2,0,20.8,5.44,25.857,0,0,6.391,49.574
14,,-2.9,0,0,53.564,6/11/2013,536.609,50.098,0,0,0,14,5.172,5.2,0,0,0,0,23.844,24.966,15.6,14.465,16.639,16.858,16.968,18.262,17.188,8.167,27.185,22.092,39.217,17.219,25.868,0,0,0,0,0,5.2,5.2,0,20.8,5.36,25.745,0,0,2.197,50.387
15,,-3.8,0,0,53.662,6/11/2013,518.072,49.95,0,0,0,15,5.19,5.227,10.376,0,0,0,23.776,24.815,15.573,15.067,16.387,16.797,18.372,18.226,17.285,8.247,26.124,21.995,38.716,17.299,25.979,0,0,0,0,0,5.2,5.2,0,21,5.3,26.024,0,0,4.798,48.035
16,,-6.3,0,0,53.631,6/11/2013,515.594,49.728,0,0,0,16,5.182,5.226,7.813,0,0,0,19.483,25.376,15.833,14.629,17.984,16.883,18.384,18.409,17.188,8.855,26.271,21.947,38.994,17.268,25.589,0,0,0,0,0,5.2,5.2,0,20.5,5.3,25.606,0,0,1.593,40.034
17,,-5.2,0,0,54.353,6/11/2013,490.89,49.95,0,0,0,17,5.173,5.202,11.475,0,0,0,24.473,25.007,15.627,14.588,17.885,16.907,18.36,0,0,10.027,26.33,22.205,40.803,17.329,25.708,0,0,0,0,0,5.2,5.2,0,20.5,5.6,25.968,0,0,2.197,46.967
18,,8.8,0,0,53.88,6/11/2013,589.432,52.614,0,0,0,18,5.179,5.2,-9.4,0,0,0,24.214,24.596,24.255,23.694,17.689,16.956,18.274,18.079,17.09,9.954,26.183,21.496,40.274,17.369,25.608,0,10.046,0,0,0,5.2,5.2,0,21,5.8,44.755,0,0,14.191,50.043
19,,-6.6,0,0,53.758,6/11/2013,575.525,53.428,0,0,0,19,5.184,5.199,3.662,0,0,0,21.958,22.805,24.255,24.063,17.872,17.017,18.433,18.152,17.188,9.998,27.951,21.883,40.553,17.349,26.008,0,0,0,0,0,5.2,5.2,0,20.6,5.8,47.761,0,0,3.882,43.187
20,,-6.7,0,0,53.719,6/11/2013,534.987,50.468,0,0,0,20,5.18,5.172,10.498,0,0,0,22.587,23.366,22.969,0,18.152,17.042,16.871,18.201,17.188,10.086,28.157,21.915,39.133,17.268,25.339,0,0,0,0,0,5.2,5.2,0,20.5,5.8,48.067,0,4.505,0.787,46.497
21,,-7.2,3,0.2,52.947,6/11/2013,505.253,50.32,0,3.117,0,21,5.199,5.18,9.766,0,0,9.715,24.022,25.184,0,0,18.095,17.042,16.98,18.336,0,10.071,29.895,23.397,38.966,17.159,25.578,0,0,0,0,0,5.2,5.2,0,21,5.9,34.68,0,0,0.494,41.93
22,,-4.6,0,0,53.091,6/11/2013,426.172,50.468,0,0,0,22,5.189,5.194,6.958,0,0,0,20.631,21.452,0,0,14.202,0,18.348,0,0,10.02,29.276,22.108,39.3,17.409,25.679,0,0,0,0,0,5.2,5.2,0,20.7,6,25.3,0,0,3.882,37.645
23,,-6.4,0,0,50.043,6/11/2013,391.335,50.172,0,0,0,23,5.2,5.192,0,0,0,0,11.662,12.948,0,0,1.666,0,7.544,0,0,10.013,29.6,21.335,39.634,17.748,25.568,0,0,0,0,0,5.2,5.2,0,20.6,6.1,25.217,0,0,2.893,30.127
0,,-14.1,0,0,50.04,7/11/2013,366.814,50.098,0,0,0,00,5.187,5.212,-8.057,0,0,0,7.479,8.285,0,0,0,0,0,0,0,9.939,29.217,0,21.348,17.899,25.589,0,0,0,0,0,5.2,5.2,0,20.8,6.1,25.384,0,0,-3.204,38.203
1,,-5.9,0.5,0.1,36.034,7/11/2013,348.56,50.098,0,0,0,01,6.44,0,-15.015,0,0,0,16.379,17.555,0,0,0,0,0,0,0,10.049,29.689,0,0,17.889,25.679,0,0,0,0,0,0,5.2,0,21,6.1,25.328,0,0,2.582,42.951
2,,-3.8,0.1,0,25.372,7/11/2013,343.755,50.32,0,0,0,02,6.47,0,-15.625,0,0,0,20.823,21.52,0,0,0,0,0,0,0,10.056,29.512,0,0,17.838,25.748,0,0,0,0,0,0,5.2,0,21,6.1,25.189,0,0,1.593,41.549
3,,-6,0.1,0,25.506,7/11/2013,344.669,50.172,0,0,0,03,6.449,0,-15.992,0,0,0,20.331,21.561,0,0,0,0,0,0,0,10.122,28.451,0,0,17.998,25.968,0,0,0,0,0,0,5.2,0,21,6.1,25.384,0,0,3.699,40.729
4,,-6.8,0.1,0,25.438,7/11/2013,345.817,50.024,0,0,0,04,6.475,0,-14.283,0,2.376,0,15.764,16.831,16.065,0,0,0,0,0,0,10.122,28.245,0,0,17.939,25.218,0,0,0,0,0,0,5.2,0,20,6.07,25.411,0,0,3.497,37.754
5,,-.6,0.1,0,31.243,7/11/2013,374.857,50.172,0,0,0,05,6.464,0,-18.799,0,1.98,0,21.315,22.204,17.542,0,0,0,0,0,0,10.005,28.068,0,0,17.969,25.329,0,0,0,0,0,0,5.2,0,20.5,6.5,25.523,0,0,6.885,48.069
6,,-8.3,0.1,0,53.088,7/11/2013,379.539,50.32,0,0,0,06,6.492,0,0,0,2.376,0,22.682,23.421,20.809,0,0,0,0,0,0,9.969,28.098,0,8.239,11.879,22.149,0,0,0,0,0,0,5.2,0,20.5,6.15,24.966,0,0,0,50.553
7,,-2.1,0.1,0,53.348,7/11/2013,397.353,50.32,0,0,0,07,6.479,0,0,0,3.036,0,17.323,18.362,20.549,20.317,0,0,0,0,0,9.976,28.039,0,38.382,0,35.337,0,0,0,0,0,0,5.2,0,20.5,6.17,25.3,0,0,7.984,39.097
8,,-5.3,0.1,0,53.496,7/11/2013,452.17,50.172,0,0,0,08,6.482,0,2.075,0,3.564,0,21.301,22.19,20.331,19.866,0,0,18.226,0,0,10.042,28.216,22.028,37.658,0,36.958,0,0,0,0,0,0,0,0,21,6,25.551,0,0,4.596,43.365
9,,-3.4,0.1,0,53.508,7/11/2013,506.582,50.394,0,0,0,09,6.454,0,-3.296,0,1.98,0,23.803,24.747,21.971,21.438,16.583,16.224,18.409,0,16.992,10.1,28.127,22.173,37.324,0,36.467,0,0,0,0,0,0,0,0,20.8,5.76,25.578,0,0,8.496,37.877
10,,-10.8,0.1,0,53.575,7/11/2013,513.087,42.846,0,0,0,10,6.47,0,14.283,0,3.036,1.26,23.872,24.596,14.561,14.383,16.681,17.164,18.36,18.47,17.188,10.056,28.157,21.963,35.153,0,36.977,0,0,0,0,0,0,0,0,20.7,5.76,47.093,0,0,3.296,41.445
11,,-3.9,0.1,0,53.688,7/11/2013,524.14,49.95,0,1.175,0,11,6.467,0,6.226,0,2.244,1.417,23.639,24.501,20.194,20.126,17.577,16.993,18.226,18.262,16.992,8.679,29.63,22.028,34.541,0,29.218,0,0,0,0,0,5.2,5.2,0,20.6,5.6,36.044,0,0,7.196,45.371
12,,-8.5,0.1,0,53.538,7/11/2013,520.682,50.246,0,0,0,12,6.479,0,14.893,0,2.904,0.21,24.009,24.843,19.633,19.456,16.751,16.81,18.201,18.311,16.895,8.907,26.89,22.028,36.35,0,35.628,0,0,0,0,0,5.2,5.2,0,20.2,5.5,35.376,0,6.363,0,43.773
13,,5.4,0.1,0,53.258,7/11/2013,520.711,43.068,0,0,0,13,6.475,0,-6.714,0,2.508,0,23.598,24.419,15.108,13.672,16.737,16.712,18.067,18.165,16.895,9.983,27.656,21.77,36.461,14.219,27.208,0,0,0,0,0,5.2,5.2,0,20.8,5.5,25.606,0,0,8.386,50.407
14,,5,0.1,0,53.427,7/11/2013,547.749,50.098,0,0,0,14,6.49,0,-11.231,0,2.64,0,23.448,24.255,22.6,22.518,16.149,16.773,17.908,17.969,16.895,9.763,27.627,20.9,35.71,16.309,26.118,0,0,0,0,0,5.2,5.2,0,20.7,5.5,25.829,0,0,11.884,43.839
15,,-7.2,0.1,0,45.423,7/11/2013,536.888,53.428,0,0,0,15,6.68,0,7.935,0,3.036,0,23.694,24.542,22.573,22.108,16.737,16.797,18.165,18.226,16.699,9.932,27.627,17.854,35.932,17.629,26.298,0,10.037,0,0,0,5.2,5.2,0,20.4,5.44,25.578,0,0,3.699,45.987
16,,-6.3,0.1,0,53.033,7/11/2013,522.769,50.246,0,0,0,16,6.675,0,13.184,0,4.092,0,23.995,24.815,20.96,21.479,16.933,16.834,18.274,18.201,16.797,9.932,27.656,18.499,39.3,16.439,26.138,0,0,0,0,0,5.2,5.2,0,20.6,5.44,25.718,0,0,3.388,40.485
17,,-5.1,0.1,0,53.189,7/11/2013,501.005,50.098,0,0,0,17,6.658,0,6.714,0,1.98,0,23.557,24.46,21.452,21.548,18.278,16.919,18.262,0,0,10.144,27.597,22.044,39.523,16.439,26.338,0,0,0,0,0,5.2,5.2,0,20.5,5.6,25.801,0,0,2.582,44.314
18,,-3,0.1,0,52.885,7/11/2013,592.363,49.654,0,0.359,0,18,6.715,0,4.151,0,2.244,0,23.749,24.514,23.817,23.188,17.998,17.029,18.311,16.785,17.383,9.998,28.952,21.673,40.831,16.779,26.428,0,30.031,0,0,0,5.2,5.2,0,20.3,5.6,45.006,0,0,11.097,48.37
19,,-.9,0.1,0,52.818,7/11/2013,579.96,49.802,0,0.397,0,19,0,0,-7.691,0,1.584,0,23.393,24.473,23.38,23.858,18.11,17.017,18.043,16.602,16.992,10.056,28.009,21.85,40.219,16.789,26.428,0,9.976,0,0,0,5.2,5.2,0,20.4,0,47.483,0,0,8.295,50.498
20,,-7.1,0.1,0,52.138,7/11/2013,511.279,50.098,0,0.246,0,20,0,6.732,9.4,0,0,0,14.192,15.245,15.655,17.965,18.432,17.029,18.274,16.724,17.188,10.152,29.158,21.931,40.553,17.739,26.248,0,0,0,0,0,5.2,5.2,0,20.8,6.15,34.875,0,0,2.087,37.642
21,,3.4,3.4,3.2,52.255,7/11/2013,459.964,50.542,0,6.908,0,21,0,6.729,-1.221,0,0,0,15.34,16.352,18.663,18.17,6.12,0,18.226,0,0,10.115,29.659,21.625,40.58,18.138,25.648,0,0,0,0,0,5.2,5.2,0,20.8,6.15,25.467,0,0,6.885,37.674
22,,-7.4,2.6,0.8,52.329,7/11/2013,415.106,49.876,0,0,0,22,0,6.682,2.808,0,0,0,18.02,19.21,19.934,19.88,0,0,0,0,0,10.093,29.924,0,37.24,18.438,25.658,0,0,0,0,0,0,5.2,0,20.9,6.15,25.244,0,0,0.385,37.722
23,,5.6,0,0,35.5,7/11/2013,376.808,53.724,0,0,0,23,0,6.734,2.686,0,0,3.99,24.35,24.843,24.405,24.282,0,0,0,0,0,10.093,29.63,0,0,18.469,25.628,0,0,0,0,0,0,5.2,0,20.8,6.15,25.217,0,0,11.682,50.665
0,,-9.8,3.7,1.4,24.532,8/11/2013,357.576,50.172,0,12.069,0,00,0,6.715,0,0,0,3.413,8.996,10.159,16.174,15.833,0,0,0,0,0,10.298,30.16,0,0,18.509,25.728,0,0,0,0,0,0,5.2,0,20.8,6.1,25.328,0,0,-6.903,37.768
1,,-7.7,0.1,0,0,8/11/2013,346.611,49.21,0,0,0,01,0,6.704,-16.968,0,0,0,20.7,21.616,15.012,0,0,0,0,0,0,10.108,29.6,0,0,18.629,25.589,0,0,0,0,0,0,5.2,0,20.8,6.1,25.356,0,0,3.388,48.148
2,,-5.4,0.1,0,0,8/11/2013,338.245,49.728,0,0,0,02,0,6.725,-17.09,0,0,0,19.319,20.317,15.094,0,0,0,0,0,0,10.13,29.689,0,0,18.629,25.528,0,0,0,0,0,0,5.2,0,20.7,6.07,25.523,0,0,4.688,44.921
3,,-5.9,0.1,0,0,8/11/2013,337.494,49.728,0,0,0,03,0,6.683,-15.748,0,0,0,18.786,19.852,15.108,0,0,0,0,0,0,8.738,29.895,0,0,18.499,25.478,0,0,0,0,0,0,5.2,0,20.8,6.07,25.439,0,0,2.692,43.936
4,,-7.2,0.1,0,0,8/11/2013,344.097,50.394,0,0,0,04,0,6.705,-13.672,0,0,0,21.465,22.395,16.147,0,0,0,0,0,0,8.679,29.983,0,0,18.568,25.598,0,0,0,0,0,0,5.2,0,20.8,6.07,25.523,0,0,2.985,47.397
5,,-4.8,0.1,0,31.824,8/11/2013,371.012,49.358,0,0,0,05,0,6.722,-16.968,0,0,0,21.137,22.149,15.163,0,0,0,0,0,0,8.665,29.748,0,0,18.549,25.759,0,0,0,0,0,0,5.2,0,19.5,5.99,25.189,0,0,4.596,46.42
6,,-1.4,0.1,0,46.204,8/11/2013,371.806,49.432,0,0,0,06,6.688,0,-3.906,0,0,0,23.27,24.255,24.214,0,0,0,0,0,0,8.636,29.63,0,0,18.769,25.478,0,0,0,0,0,0,5.2,0,20.8,6,25.272,0,0,8.295,50.501
7,,-12.3,0.1,0,46.237,8/11/2013,389.217,50.172,0,0,0,07,6.712,0,12.329,0,0,0,16.749,17.883,15.34,15.354,0,0,0,0,0,8.723,30.16,0,39.467,18.489,25.688,0,0,0,0,0,5.2,5.2,0,20.9,6,25.133,0,6.006,-2.509,39.236
8,,-4.2,0.1,0,46.473,8/11/2013,440.098,50.098,0,0,0,08,6.69,0,4.395,0,0,0,23.79,24.569,24.979,23.927,0,0,0,0,0,8.797,29.836,7.138,38.159,18.478,25.509,0,0,0,0,0,5.2,5.2,0,20.6,5.67,25.217,0,0,5.988,50.358
9,,-4.3,0.1,0,46.395,8/11/2013,481.417,49.506,0,0,0,09,6.675,0,3.296,0,0,0,23.872,24.843,20.522,21.52,0,17.09,18.091,0,0,8.672,27.951,20.545,37.741,18.619,25.268,0,0,0,0,0,5.2,5.2,0,21,5.67,25.105,0,0,3.992,47.908
10,,-2.2,0.1,0,49.678,8/11/2013,521.05,49.876,0,0,0,10,6.683,0,1.221,0,0,0,23.831,24.665,23.667,22.764,16.625,17.103,18.116,0,17.09,8.657,27.833,21.979,37.658,18.589,24.678,0,0,0,0,0,5.2,5.2,0,20.7,5.67,25.244,0,0,7.984,48.035
11,,-8.1,0.1,0,49.978,8/11/2013,551.17,50.024,0,0,0,11,6.717,0,5.493,0,0,0,24.077,24.897,22.641,22.669,16.779,17.2,18.531,18.494,16.504,10.144,25.152,22.092,38.131,18.698,25.478,0,0,0,0,0,5.2,5.2,0,30,5.6,25.133,0,0,4.193,50.517
